title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images
Toasted Coconut Chocolate Bars,{'minutes': '20'},{'minutes': '20'},"{'hours': '1', 'minutes': '40'}","['salted butter, at room temperature', 'all-purpose flour', 'maple syrup', 'egg', 'vanilla extract', 'maple syrup', 'coconut cream or heavy cream', 'vanilla extract', 'sea salt', 'lightly toasted shredded coconut', 'semi-sweet or dark chocolate, melted']","{'salted butter, at room temperature': '1', 'all-purpose flour': '1 1/2', 'maple syrup': '3/4', 'egg': '1', 'vanilla extract': '1', 'coconut cream or heavy cream': '1/3', 'sea salt': 'seasoning', 'lightly toasted shredded coconut': '4', 'semi-sweet or dark chocolate, melted': '12'}","['1. Preheat oven to 350°F. Line an 8×8 inch square baking dish with parchment paper.', '2. In a bowl, beat together the butter, flour, maple, egg, and 2 teaspoons vanilla. This mix may seem dry but should pack nicely. Press evenly into the prepared baking dish. Bake 20 minutes until lightly golden. Let cool.', '3. Meanwhile, in a medium pot, combine the maple syrup and coconut cream/heavy cream. Bring to a boil over high heat. Boil for 5-8 minutes or until thickened to a caramel-like sauce. Remove from the heat and stir in 1 tablespoon vanilla and a pinch of salt. Stir in the coconut. Spread the mixture over the shortbread cookie, packing it tightly in. Freeze until firm, 30 minutes.', '4. Cut into 12 to 16 bars. If the coconut falls out of place, simply press the bar back together. Freeze for another 30 minutes.', '5. Cover/dip each bar in chocolate and sprinkle with salt (if desired). Freeze for 10 minutes to set the chocolate. Eat right away or store in the fridge.']",523 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2024/02/Toasted-Coconut-Chocolate-Bars-1.jpg
Easy Chocolate Truffles,{'minutes': '10'},{'minutes': '10'},"{'hours': '2', 'minutes': '20'}","['sweetened condensed milk', 'chopped bittersweet or semi-sweet chocolate', 'unsweetened cocoa powder', 'espresso powder', 'salt', 'salted butter, at room temperature', 'vanilla extract', 'assorted sprinkles/chopped chocolate']","{'sweetened condensed milk': '1', 'chopped bittersweet or semi-sweet chocolate': '1/2', 'unsweetened cocoa powder': '2', 'espresso powder': '2', 'salt': '1/2', 'salted butter, at room temperature': '3', 'vanilla extract': '1', 'assorted sprinkles/chopped chocolate': 'seasoning'}","['1. In a medium sauce pan combine the sweetened condensed milk, chocolate chunks, cocoa powder, espresso powder (if using), and salt. Place over medium-high heat and bring to a gentle boil, stirring constantly. Reduce heat to medium-low and cook for 5-8 minutes, stirring constantly, until mixture is thick and starts to pull away from bottom and side of sauce pot.', '2. Remove from the heat and stir in the butter and vanilla. Pour mixture into a bowl, cover, and chill for 1 1/2 hours or overnight.', '3. Place the sprinkles/chocolate in a shallow bowl. Rub a small amount of softened butter over your hands and scoop out rounded teaspoons of the chocolate mix. Roll into balls in the sprinkles or chocolate. Place on a baking sheet lined with parchment paper.', '4. Store in the refrigerator for up to 1 week.']",45 kcal,20,https://www.halfbakedharvest.com/wp-content/uploads/2024/02/Easy-Chocolate-Truffles-1.jpg
Game Day Cookies,{'minutes': '20'},{'minutes': '15'},{'minutes': '35'},"['salted butter, at room temperature', 'brown sugar', 'granulated sugar', 'large eggs, at room temperature', 'vanilla extract', 'all-purpose flour', 'baking soda', 'salt', 'old fashioned oats', 'shredded unsweetened coconut', 'semi-sweet chocolate chips', 'semi-sweet or dark chocolate chunks', 'M&Ms', 'freeze dried raspberries']","{'salted butter, at room temperature': '2', 'brown sugar': '3/4', 'granulated sugar': '1/4', 'large eggs, at room temperature': '2', 'vanilla extract': '1', 'all-purpose flour': '1 3/4', 'baking soda': '1', 'salt': '1/2', 'old fashioned oats': '1 1/2', 'shredded unsweetened coconut': '1 1/2', 'semi-sweet chocolate chips': '1 1/2', 'semi-sweet or dark chocolate chunks': '1/2', 'M&Ms': '1 1/3', 'freeze dried raspberries': '1/2'}","['1. Preheat the oven to 350° F. Line a baking sheet with parchment paper.', '2. In a bowl, beat the butter, brown sugar, granulated sugar, and vanilla together until combined. Beat in the eggs, one at a time, until combined. Add the flour, baking soda and salt.', ""3. Beat in the oats, coconut, chocolate chips, chocolate chunks, 1 cup of the M&M's, and the dried raspberries, if using."", '4. Roll the dough into two tablespoons-size balls. Place 3 inches apart on the prepared baking sheet.', ""5. Transfer to the oven and bake for 7 minutes. Pull the pan out and push the remaining M&M's into the cookies. Bake for 3-4 minutes. Remove from the oven and let the cookies cool on the baking sheet. They will continue to cook slightly as they sit on the baking sheet."", '6. Eat or let cool and store in an airtight container for up to 4 days.']",398 kcal,18,https://www.halfbakedharvest.com/wp-content/uploads/2024/02/Game-Day-Cookies-2.jpg
Baked Maple Bacon Doughnuts,{'minutes': '20'},{'minutes': '20'},{'minutes': '40'},"['melted coconut oil', 'vanilla extract', 'large eggs at room temperature', 'maple syrup', 'milk', 'whole wheat pastry flour (or all-purpose)', 'baking powder', 'baking soda', 'ground cinnamon', 'ground cardamom', 'kosher salt', 'salted butter', 'maple syrup', 'powdered sugar', 'vanilla extract', 'cooked bacon, broken in half']","{'melted coconut oil': '1/4', 'vanilla extract': '1', 'large eggs at room temperature': '2', 'maple syrup': '1/3', 'milk': '1/2', 'whole wheat pastry flour (or all-purpose)': '2', 'baking powder': '1 1/2', 'baking soda': '1', 'ground cinnamon': '1', 'ground cardamom': '1/4', 'kosher salt': '1/2', 'salted butter': '4', 'powdered sugar': '1', 'cooked bacon, broken in half': '12'}","['1. Preheat the oven to 350° F. Grease a 6-cup doughnut pan or 12-cup muffin pan with melted butter', '2. In a mixing bowl, stir together the coconut oil, eggs, vanilla, maple syrup, and milk until combined. Add the flour, baking powder, baking soda, cinnamon, cardamom, and salt, mix until just combined.', '3. Divide the batter evenly among the prepared pan, filling 1/2-2/3 of the way full.\xa0Bake 12-13 minutes, until just set. Remove and let cool 5 minutes, then run a knife around the edges to release and invert the pan.', '4. Meanwhile, make the glaze. Add the butter to a small pot set over medium heat. Allow the butter to brown slightly until it smells toasted, about 2-3 minutes. Remove from the heat and whisk in the maple syrup, powdered sugar, and vanilla. Dip or drizzle the doughnuts into the glaze. Let set 2-3 minutes, then add a slice or 2 of bacon on top.']",298 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2024/02/Baked-Maple-Bacon-Doughnuts-1.jpg
Christmas Puppy Chow,{'minutes': '15'},-,{'minutes': '15'},"['salted butter', 'creamy peanut butter', 'semi-sweet chocolate chips', 'Rice Chex Cereal', 'mini pretzel sticks', 'powdered sugar', 'holiday M&Ms']","{'salted butter': '1', 'creamy peanut butter': '1/2', 'semi-sweet chocolate chips': '1', 'Rice Chex Cereal': '5', 'mini pretzel sticks': '1', 'powdered sugar': '2', 'holiday M&Ms': '2'}","['1. In a bowl, melt together the butter, peanut butter, and chocolate in the microwave, stirring every 30 seconds until melted and smooth.', '2. Combine the Chex and pretzels in a large bowl. Pour the chocolate peanut butter mix overtop and stir until evenly coated. Pour the cereal and pretzels into a large Ziploc bag. Add the powdered sugar. Seal the bag and shake until the cereal is well-coated. Let dry, then add the M&Ms.', '3. Store the puppy chow in the Ziplock bag or in an airtight container for up to two weeks.']",541 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2023/12/Christmas-Puppy-Chow-1.jpg
Vanilla Brown Sugar Eggnog Cookies,{'minutes': '50'},{'minutes': '10'},"{'hours': '1', 'minutes': '15'}","['salted butter, at room temperature', 'packed brown sugar', 'egg, at room temperature', 'bourbon', 'vanilla extract', 'all-purpose flour', 'cinnamon', 'grated nutmeg', 'baking soda', 'kosher salt', 'powdered sugar', 'vanilla extract', 'grated nutmeg or cinnamon', 'eggnog (or use milk/water)', 'edible gold dust, vanilla sugar, and or sprinkles for decorating']","{'salted butter, at room temperature': '1 1/2', 'packed brown sugar': '3/4', 'egg, at room temperature': '1', 'bourbon': '2', 'vanilla extract': '1', 'all-purpose flour': '2', 'cinnamon': '1/2', 'grated nutmeg': '1/4', 'baking soda': '1/2', 'kosher salt': '1/2', 'powdered sugar': '2', 'grated nutmeg or cinnamon': '1/4', 'eggnog (or use milk/water)': '1/2', 'edible gold dust, vanilla sugar, and or sprinkles for decorating': 'seasoning'}","['1. In a large mixing bowl, beat together the butter and brown sugar. Add the egg and mix until combined. Beat in the bourbon (if using) and vanilla. Add the flour, cinnamon, nutmeg, baking soda, and salt, beat until combined and the dough forms a ball. If the dough feels too wet to roll out, add 2-4 tablespoons of additional flour.', '2. Preheat the oven to 350° F. Line a baking sheet with parchment paper.', ""3. Divide the dough in half. Roll out the dough on a floured piece of parchment paper to 1/4 inch thickness. Make sure you're using enough flour, or your dough will stick. Cut out the shapes using holiday cookie cutters such as Christmas trees, snowflakes, and The Grinch. Transfer the cookies to a parchment-lined baking sheet. I recommend using a floured spatula to lift the cookies. Cover the baking sheet and place in the freezer until firm, 15 minutes. Roll out the leftover scraps, and repeat with the remaining dough."", '4. Bake the cookies on the middle rack of the oven for 8-10 minutes or until just lightly golden. Let cool.', '5. Meanwhile, make the icing. In a medium bowl, whisk together the powdered sugar, vanilla, and nutmeg. Add 1 tablespoon eggnog (or water/milk) until smooth and drizzly. If needed, thin the glaze by adding more water – 1 tablespoon at a time, until drizzly.', '6. Decorate each cookie as desired with vanilla icing, sprinkles, and or vanilla sugar.', 'To Make Snowflakes:\xa0Pipe lines and dots of frosting onto each cookie to enhance the snowflake shape (see photos for visuals). If desired, sprinkle with vanilla sugar. Let the frosting set before serving, about an hour.', 'To Make Christmas Trees:\xa0Fill in each tree with vanilla frosting, then sprinkle with vanilla sugar.', 'For the Grinch: I filled in his eyes with edible gold dust, then used black dyed icing for his eyebrows and mouth. I filled in his face with green dyed icing.']",159 kcal,22,https://www.halfbakedharvest.com/wp-content/uploads/2023/12/Vanilla-Brown-Sugar-Eggnog-Cookies-1.jpg
Chocolate Covered Espresso Pretzels,{'minutes': '20'},{'minutes': '10'},{'minutes': '30'},"['salted pretzels', 'butter, melted', 'vanilla extract', 'brown sugar', 'instant espresso powder', 'cinnamon', 'milk, semi-sweet, or dark chocolate, melted', 'flaky sea salt for topping']","{'salted pretzels': '1', 'butter, melted': '1', 'vanilla extract': '1', 'brown sugar': '1/3', 'instant espresso powder': '2-3', 'cinnamon': '1', 'milk, semi-sweet, or dark chocolate, melted': '12', 'flaky sea salt for topping': 'seasoning'}","['1. Preheat the oven to 325 degrees F. Line 2 baking sheets with parchment paper.', '2. In a bowl, toss the pretzels, with melted butter and vanilla. In another bowl, mix the brown sugar, espresso powder, and cinnamon (if using). Toss the pretzels with half the sugar, then arrange on the prepared baking sheet. Sprinkle each pretzel with any remaining sugar.', '3. Bake for 8-10 minutes, until the pretzels are lightly caramelized. Watch close as the sugar can burn. Remove from the oven, let cool.', '4. Melt the chocolate. Dip each pretzel in melted chocolate and place on a parchment-lined baking sheet. Repeat with the remaining pretzels. Freeze for 10 minutes, until set. Store in an air-tight container in the fridge.']",98 kcal,22,https://www.halfbakedharvest.com/wp-content/uploads/2023/11/Chocolate-Covered-Espresso-Spiced-Pretzels-1.jpg
Brown Sugar Pecan Pie Brownies,{'minutes': '30'},{'minutes': '45'},"{'hours': '1', 'minutes': '15'}","['salted butter', 'semi-sweet chocolate chips', 'granulated sugar', 'vanilla extract', 'large eggs, at room temperature', 'all-purpose flour', 'unsweetened cocoa powder', 'baking powder', 'dark chocolate, broken into pieces', 'brown sugar', 'large eggs', 'egg yolk', 'maple syrup', 'heavy cream', 'salted butter, melted', 'vanilla extract', 'pecans, chopped', 'flaky sea salt']","{'salted butter': '1', 'semi-sweet chocolate chips': '1', 'granulated sugar': '3/4', 'vanilla extract': '2', 'large eggs, at room temperature': '2', 'all-purpose flour': '1/4', 'unsweetened cocoa powder': '1/4', 'baking powder': '1/2', 'dark chocolate, broken into pieces': '2', 'brown sugar': '1/2', 'large eggs': '2', 'egg yolk': '1', 'maple syrup': '1/3', 'heavy cream': '1/3', 'salted butter, melted': '2', 'pecans, chopped': '1 1/2', 'flaky sea salt': 'seasoning'}","['1. Preheat the oven to 350° F. Line a 9×9 inch square pan with parchment paper.', '2. In the microwave, melt together the butter and 3/4 cup chocolate chips. Stir in the sugar, and vanilla.', '3. In a bowl whisk the eggs until bubbly on top, 1 minute. Whisk the eggs into the chocolate mixture, whisking until the chocolate turns thick and glossy. Stir in the flour, cocoa powder, baking powder, and 1/4 cup chocolate chips, until just combined. Spread the mixture into the prepared pan. Bake 15-20 minutes, until the brownies are just set (I bake mine exactly 15 minutes).', '4. Arrange the chocolate pieces over the brownie.', '4. Meanwhile, make the pie layer. Whisk together the brown sugar and 2 eggs, and 1 egg yolk until, pale in color, about 3-4 minutes. Add the maple syrup and cream. Whisk in the melted butter and vanilla. Fold in the pecans. Gently pour\xa0the filling over the pre-baked brownie.', '5. Bake for 30 to 35 minutes, until the\xa0brownies are just barely set on top. If your pecan layer is still wiggly in the center, continue baking another 20-25 minutes, until the center is melty set. The longer you bake, the more set your brownie will be. Remove from the oven and let cool. Slice into bars and enjoy the yumminess.']",293 kcal,16,https://www.halfbakedharvest.com/wp-content/uploads/2023/10/Gooey-Pecan-Pie-Brownies-1.jpg
Vanilla Pumpkin Oatmeal Latte Cookies,{'minutes': '25'},{'minutes': '15'},{'minutes': '40'},"['salted butter', 'brown sugar', 'pumpkin butter', 'large egg', 'vanilla extract', 'espresso powder or instant coffee', 'all-purpose flour', 'old fashioned oats', 'baking soda', 'pumpkin pie or chai spice', 'kosher salt', 'sea salt (optional)', 'salted butter, at room temperature', 'powdered sugar', 'vanilla extract']","{'salted butter': '2', 'brown sugar': '1 1/4', 'pumpkin butter': '2/3', 'large egg': '1', 'vanilla extract': '2', 'espresso powder or instant coffee': '2-4', 'all-purpose flour': '2', 'old fashioned oats': '2', 'baking soda': '1', 'pumpkin pie or chai spice': '1 1/2 – 2', 'kosher salt': '1/2', 'sea salt (optional)': 'seasoning', 'salted butter, at room temperature': '1', 'powdered sugar': '1 1/2 -2'}","['1. Preheat the oven to 350° F. Line a baking sheet with parchment paper.', '2. Add the butter to a skillet set over medium heat. Cook until the butter begins to brown, about 3-4 minutes. Remove from the heat and transfer to a heatproof bowl. Let cool 5 minutes or so.', '3. To the browned butter, mix in the brown sugar, 1/3 cup pumpkin butter, the egg, vanilla, and espresso powder, mixing until smooth. Add the flour, oats, baking soda, pumpkin spice, and salt.', '4. Dollop the remaining 1/3 cup of pumpkin butter over the dough. Gently fold the butter into the dough, being careful to not over-mix. You want streaks of pumpkin butter.', '5. Roll the dough into rounded tablespoon-size balls, it might be a little sticky. Place 2 inches apart on the prepared baking sheet. Gently flatten the dough down. Bake 8 minutes. Remove from the oven, rotate, and tap the baking sheet on the counter 1-2 times to flatten. Bake another 2-3 minutes or until the cookies are just beginning to set on the edges.', '6. Let the cookies cool on the baking sheet. They will continue to cook slightly as they sit on the baking sheet.', '7. Meanwhile, make the icing. Add the butter to a pot set over medium heat. Allow the butter to brown lightly until it smells toasted, about 2-3 minutes. Remove from the heat. Whisk in the powdered sugar, vanilla, a pinch of salt. Immediately spread the icing over the cookies moving fast, as it will set quickly. Store in an airtight container for up to 5 days.']",226 kcal,22,https://www.halfbakedharvest.com/wp-content/uploads/2023/10/Brown-Butter-Pumpkin-Oatmeal-Latte-Cookies-1.jpg
Spiced Pumpkin Shortbread Cookies,{'minutes': '15'},{'minutes': '15'},"{'hours': '1', 'minutes': '30'}","['salted butter, at room temperature', 'pumpkin butter', 'vanilla extract', 'brown sugar', 'all-purpose flour', 'pumpkin pie spice', 'large egg, beaten', 'coarse turbinado sugar', 'cinnamon', 'flaky sea salt', 'semi-sweet or milk chocolate, melted']","{'salted butter, at room temperature': '1 1/2', 'pumpkin butter': '1/2', 'vanilla extract': '1', 'brown sugar': '1/4', 'all-purpose flour': '2', 'pumpkin pie spice': '2', 'large egg, beaten': '1', 'coarse turbinado sugar': '1/2', 'cinnamon': '1', 'flaky sea salt': 'seasoning', 'semi-sweet or milk chocolate, melted': '1 1/2'}","['1. Add 6 tablespoons butter to a small saucepan set over medium heat. Cook until the butter begins to brown, about 3-4 minutes. Remove from the heat and transfer to a large heatproof bowl.', '2. Beat together the remaining 6 tablespoons of butter, the cooled browned butter, pumpkin butter, brown sugar, and vanilla until creamy. Add the flour and pumpkin pie spice. Mix until combined. If the dough is too sticky to form a ball, add 2-4 tablespoons of flour.', '3. Place the dough on a large piece of parchment paper. Divide in half and shape each ball into a log around 6 inches long. Chill 1-2 hours, or up to 5 days.', '4. Preheat the oven to 350° F. Line a baking sheet with parchment paper.', '5. On a plate, mix the coarse sugar, cinnamon, and a pinch of salt. Unwrap the logs and place them on a cutting board. Brush with the beaten egg and roll in the coarse sugar to coat. Cut 11-12 cookies from each log.', '6. Arrange the cookies on the prepared baking sheet. Bake 12-14 minutes, until the edges are golden brown. Let the cookies cool on the baking sheet.', '7. Drizzle the chocolate over each cookie and sprinkle with flaky sea salt. Enjoy a couple with that melty chocolate!']",134 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2023/10/Spiced-Pumpkin-Shortbread-Cookies-1.jpg
Cookie Dough Ice Cream Cake,{'minutes': '30'},-,"{'hours': '4', 'minutes': '30'}","['oat flour', 'cashew butter', 'honey', 'salted butter, at room temperature', 'vanilla extract', 'mini chocolate chips', 'chocolate wafer cookies', 'salted butter, melted', 'chocolate vanilla ice cream', 'chocolate fudge sauce', 'dark, semi-sweet, or milk chocolate mini chips or chips', 'coconut oil']","{'oat flour': '2', 'cashew butter': '1/2', 'honey': '1/4', 'salted butter, at room temperature': '3', 'vanilla extract': '1', 'mini chocolate chips': '1/3', 'chocolate wafer cookies': '1', 'salted butter, melted': '6', 'chocolate vanilla ice cream': '3', 'chocolate fudge sauce': '1/3', 'dark, semi-sweet, or milk chocolate mini chips or chips': '12', 'coconut oil': '1'}","['1. To make the cookie dough. Mix all ingredients except the chocolate chips in a bowl or in a food processor with 1 tablespoon of water. Mix in the chocolate chips.', '2.  To make the cake. Line an 8-inch springform pan with parchment paper.', '3. In a food processor, pulse the cookies into semi-fine crumbs. Add the butter and pulse until the mixture holds together when pinched. Remove 1/4 cup of the crumbs and set aside. Press the remaining crumbs into the bottom of the prepared pan and about a 1/2-inch up the sides. Be sure to pack it in tightly. Freeze 10 minutes', '4. Roll half of the cookie dough into small 1/2-inch balls. Press the remaining cookie dough into the bottom of the frozen crust. Spread the ice cream over the cookie dough in an even layer. Push the cookie dough balls into the ice cream.', '5. Pour over the fudge and cover with chocolate cookie crumbs. Cover and freeze for 4 hours or preferably overnight.', '6. In a microwave-safe bowl, melt together the chocolate and coconut oil. Remove the cake from the freezer and release it from the springform pan. Pour the chocolate over the cake. Freeze until firm.', '7. Remove the cake from the freezer 5 minutes before slicing, slice and serve immediately.']",459 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2023/06/Cookie-Dough-Ice-Cream-Cake-1-1.jpg
Frozen Chocolate Peanut Butter Yogurt Cups,{'minutes': '15'},-,"{'hours': '1', 'minutes': '15'}","['creamy peanut butter', 'plain Greek yogurt', 'vanilla extract', 'honey', 'semi-sweet or dark chocolate, chopped', 'coconut oil', 'flaky sea salt']","{'creamy peanut butter': '1', 'plain Greek yogurt': '1', 'vanilla extract': '1', 'honey': '1/4-1/3', 'semi-sweet or dark chocolate, chopped': '24', 'coconut oil': '2', 'flaky sea salt': 'seasoning'}","['1. Line a cupcake mold with paper liners. Melt the chocolate and coconut oil in the microwave. Drop 2 teaspoons of melted chocolate into each liner. Freeze 5 minutes.', '2. Mix the yogurt, peanut butter, vanilla, and honey together in a bowl. Spoon 1 tablespoon of the yogurt into the chocolate shells. Pour over the remaining melted chocolate to cover the yogurt. Sprinkle with flaky sea salt if desired.', '3. Freeze or chill in the fridge until firm, 1 hour. Keep in the fridge or the freezer. We love these right out of the fridge.']",228 kcal,18,https://www.halfbakedharvest.com/wp-content/uploads/2023/05/Frozen-Chocolate-Peanut-Butter-Yogurt-Cups-1.jpg
Frozen Chocolate Banana Yogurt Clusters,{'minutes': '10'},-,"{'hours': '3', 'minutes': '10'}","['ripe but firm banana slices', 'plain Greek yogurt', 'honey or maple syrup', 'vanilla extract', 'creamy peanut butter', 'semi-sweet or dark chocolate, chopped', 'coconut oil', 'flaky sea salt']","{'ripe but firm banana slices': '3-4', 'plain Greek yogurt': '1', 'honey or maple syrup': '1-4', 'vanilla extract': '2', 'creamy peanut butter': '1/2', 'semi-sweet or dark chocolate, chopped': '12', 'coconut oil': '1', 'flaky sea salt': 'seasoning'}","['1. Line a cupcake mold with paper liners.', '2. In a bowl, mix the yogurt with the honey or maple, and vanilla. Add the banana slices and gently toss to coat. Add the peanut butter (if using). Scoop a small spoonful (3-ish banana slices) and place in the paper liners. Freeze 1-2 hours.', '2.  Melt the chocolate and coconut oil together in a bowl in the microwave. Dip each frozen cluster in the chocolate and place on a parchment-lined baking sheet. Sprinkle with sea salt (if desired). Freeze until completely frozen, 2 hours. Remove from the freezer, let sit 2-3 minutes. Eat and ENJOY!']",160 kcal,22,https://www.halfbakedharvest.com/wp-content/uploads/2023/05/Frozen-Chocolate-Banana-Yogurt-Clusters-1-1.jpg
Creamy Chocolate Peanut Butter Banana Fuge Popsicles,{'minutes': '20'},-,"{'hours': '4', 'minutes': '20'}","['plain Greek yogurt', 'creamy peanut butter (no added sugars)', 'small-medium ripe bananas', 'vanilla extract', 'dark, semi-sweet, or milk chocolate, chopped', 'coconut oil', 'crushed pretzel crumbs']","{'plain Greek yogurt': '1', 'creamy peanut butter (no added sugars)': '1', 'small-medium ripe bananas': '6', 'vanilla extract': '2', 'dark, semi-sweet, or milk chocolate, chopped': '6', 'coconut oil': '1', 'crushed pretzel crumbs': '2'}","['1. In a blender, blend together the yogurt, peanut butter, bananas, and vanilla. Add a pinch of salt. Blend until completely smooth and creamy. If needed to thin the mix (if it feels too creamy) add 2-4 tablespoons milk.', '2. Evenly divide the mix between 8 Dixie Cups or popsicle molds. Insert popsicle sticks. Freeze until firm, 4 hours or overnight. Keep in the freezer until ready to eat!', '3. Melt the chocolate and coconut oil together in the microwave. Let cool 10 minutes. Remove the pops from the freezers and cover in chocolate, then roll through the pretzel crumbs. Eat or keep in the freezer until ready to eat!']",248 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2023/04/Creamy-Chocolate-Peanut-Butter-Banana-Fudge-Popsicles-1.jpg
Chocolate Chip Cookie Coffee Cake,{'minutes': '30'},{'minutes': '30'},"{'hours': '1', 'minutes': '5'}","['salted butter, melted', 'maple syrup', 'apple butter', 'vanilla extract', 'large eggs', 'whole wheat pastry flour', 'baking soda', 'cinnamon', 'kosher salt', 'semi-sweet chocolate chips', 'all-purpose flour', 'packed brown sugar', 'cinnamon', 'salted butter, melted']","{'salted butter, melted': '4', 'maple syrup': '1/3', 'apple butter': '1/3', 'vanilla extract': '2', 'large eggs': '2', 'whole wheat pastry flour': '1 1/2', 'baking soda': '1 1/2', 'cinnamon': '1', 'kosher salt': '1/4', 'semi-sweet chocolate chips': '1 1/2', 'all-purpose flour': '1/3', 'packed brown sugar': '1/2'}","['1. Preheat the oven to 350° F. Butter a 9-inch spring form pan.', '2. In a large bowl, whisk together the butter, maple syrup, apple butter, vanilla, and eggs until smooth. Add the flour, baking soda, cinnamon, and salt. Mix in the chocolate chips.', '3. To make the streusel. In a bowl, combine the flour, brown sugar, and cinnamon. Add the butter and use your fingers to mix the butter into the flour until a crumble forms.', '4. Spoon the batter into the prepared pan. Top evenly with the buttery streusel mix.', '5. Bake 30 minutes, or until a toothpick inserted into the center comes out clean. Let cool 5 or so minutes. Serve the cake slightly warm or at room temperature. Serve with salty honey butter spread over each piece. Trust me, make the honey butter (see notes).']",371 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2023/04/Chocolate-Chip-Cookie-Coffee-Cake-1.jpg
Blender Chocolate Peanut Butter Ice Cream,{'minutes': '15'},-,"{'hours': '2', 'minutes': '15'}","['containers  whole milk cottage cheese', 'unsweetened cocoa powder', 'maple syrup or honey, use more to taste', 'vanilla extract', 'instant espresso', 'flaky salt', 'creamy peanut butter']","{'containers  whole milk cottage cheese': '2', 'unsweetened cocoa powder': '3/4', 'maple syrup or honey, use more to taste': '1/2', 'vanilla extract': '1', 'instant espresso': '2', 'flaky salt': 'seasoning', 'creamy peanut butter': '1/2-1'}","[""1. In a blender, combine the cottage cheese, cocoa powder, maple/honey, vanilla, espresso powder (if using), and a pinch of sea salt. Blend until completely smooth. It's going to be the consistency of a melted chocolate shake."", ""2. Drizzle in 1/2 cup of the peanut butter, pulse to swirl, don't fully combine. Then, pour the ice cream into a 9×5 inch loaf pan, drizzle over the remaining peanut butter as desired. Use a knife to swirl it through the ice cream."", '3. Freeze for 2 hours, or until ready to enjoy. Let the ice cream sit at room temperature for 10-15 minutes, then scoop and enjoy!']",281 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2023/04/20-Minute-Thai-Basil-Beef-Rolls-1-1.jpg
Strawberry White Chocolate Blondies,{'minutes': '20'},{'minutes': '25'},{'minutes': '45'},"['salted butter', 'honey or light brown sugar', 'large eggs', 'vanilla extract', 'whole wheat pastry flour', 'baking powder', 'kosher salt', 'Strawberry jam', 'white chocolate chips', 'sliced fresh strawberries', 'melted butter', 'powdered sugar', 'freeze dried strawberry powder', 'hot milk', 'vanilla extract']","{'salted butter': '1 1/2', 'honey or light brown sugar': '1/3 – 1/2', 'large eggs': '2', 'vanilla extract': '1', 'whole wheat pastry flour': '2 1/4', 'baking powder': '1/2', 'kosher salt': '1/2', 'Strawberry jam': '1/2', 'white chocolate chips': '1', 'sliced fresh strawberries': '1 1/2', 'melted butter': '2', 'powdered sugar': '2', 'freeze dried strawberry powder': '2-3', 'hot milk': '1/4'}","['1. Preheat the oven to 350 degrees F.\xa0Line a 9×13 inch baking dish with parchment paper.', '2. Add the butter to a medium pot set over medium heat. Allow the butter to brown, until it smells toasted, about 2-3 minutes. Remove from the heat and pour into a large bowl. Let cool 5 minutes. Whisk in the honey, eggs, and vanilla. Add the flour, baking powder, and salt, mixing until just combined.', '3. Add spoonfuls of the jam to the dough. Sprinkle over the white chocolate. Then, fold the jam and chocolate into the dough, creating swirls of strawberry jam throughout.', '4 Spread the dough out into the prepared dish. Evenly sprinkle the fresh strawberries over the dough. Bake for 22-25 minutes, just until set in the center.', '5. To make the icing, mix all ingredients in a bowl with 3-4 tablespoons of strawberry powder. Add additional milk to thin, as needed.', '6. Drizzle the glaze over the bars. Let set for 5 minutes. Cut into bars, snack, and enjoy!']",232 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2023/04/Strawberry-White-Chocolate-Blondies-5.jpg
