title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images
"Dark Chocolate Covered Coffee Roasted Almond, Peanut Butter and Oatmeal Bites.",{'minutes': '10'},{'minutes': '20'},{'minutes': '40'},"['raw almonds', 'freshly ground coffee beans', 'unsweetened cocoa powder', 'coconut oil', 'vanilla extract', 'sea salt', 'creamy peanut butter', 'honey', 'old fashioned oatmeal', 'ground flax seeds', 'ounces dark chocolate']","{'raw almonds': '1/2', 'freshly ground coffee beans': '3', 'unsweetened cocoa powder': '1/2', 'coconut oil': '1', 'vanilla extract': '2', 'sea salt': '1', 'creamy peanut butter': '1', 'honey': '1/2', 'old fashioned oatmeal': '2 1/4', 'ground flax seeds': '1/2', 'ounces dark chocolate': '6'}",[],150 kcal,30,https://www.halfbakedharvest.com/wp-content/uploads/2014/01/Dark-Chocolate-Covered-Coffee-Roasted-Almond-Peanut-Butter-and-Oatmeal-Bites-2.jpg
Coffee Roasted Almond + Toasted Coconut Dark Chocolate Bark,{'minutes': '20'},{'minutes': '20'},"{'hours': '1', 'minutes': '40'}","['whole raw almonds', 'pistachios', 'fresh ground coffee beans', 'unsweetened cocoa powder', 'coconut oil', 'vanilla extract', 'sea salt', 'dark chocolate', 'unsweetened flaked coconut', 'flaked sea salt']","{'whole raw almonds': '1 1/2', 'pistachios': '1', 'fresh ground coffee beans': '1/2', 'unsweetened cocoa powder': '1', 'coconut oil': '2', 'vanilla extract': '1', 'sea salt': '1/2', 'dark chocolate': '16', 'unsweetened flaked coconut': '1 1/2', 'flaked sea salt': 'seasoning'}",[],289 kcal,20,https://www.halfbakedharvest.com/wp-content/uploads/2013/12/Coffee-Roasted-Almond-+-Toasted-Coconut-Dark-Chocolate-Bark-3.jpg
Loaded Peanut Butter Chocolate Covered Potato Chip Dulce De Leche Fudge (+ A KitchenAid),{'minutes': '20'},-,{'hours': '1'},"['semi-sweet chocolate', 'can dulce de leche', 'sweetened condensed milk', 'creamy peanut butter', 'vanilla extract', ""Hershey's chocolate kisses"", 'mini Reeses', 'dark chocolate', 'ruffled potato chips']","{'semi-sweet chocolate': '20', 'can dulce de leche': '1', 'sweetened condensed milk': '1/2', 'creamy peanut butter': '2', 'vanilla extract': '1', ""Hershey's chocolate kisses"": '1/2', 'mini Reeses': '1/2', 'dark chocolate': '6', 'ruffled potato chips': '1'}",[],405 kcal,16,https://www.halfbakedharvest.com/wp-content/uploads/2013/12/PicMonkey-Collage3.jpg
Gingerbread Man Granola,{'minutes': '25'},{'minutes': '40'},"{'hours': '2', 'minutes': '10'}","['flour', 'white whole wheat flour or whole wheat pastry flour', 'baking soda', 'cinnamon', 'ground ginger', 'ground cloves', 'allspice', 'salt', 'coconut oil', 'brown sugar', 'molasses', 'egg yolk', 'oats', 'shredded unsweetened flaked coconut', 'candid ginger', 'pistachios', 'pecans', 'raw pumpkin seeds', 'toasted wheat germ', 'dried cranberries', 'molasses', 'pure maple syrup', 'coconut oil', 'instant espresso powder', 'cinnamon', 'ginger', 'salt', 'vanilla extract', 'honey']","{'flour': '3/4', 'white whole wheat flour or whole wheat pastry flour': '3/4', 'baking soda': '1/2', 'cinnamon': '1', 'ground ginger': '1/2', 'ground cloves': '1/4', 'allspice': '1/4', 'salt': '1/2', 'coconut oil': '4', 'brown sugar': '1/4', 'molasses': '1/4', 'egg yolk': '1', 'oats': '3', 'shredded unsweetened flaked coconut': '1', 'candid ginger': '1/2', 'pistachios': '1/2', 'pecans': '1/2', 'raw pumpkin seeds': '1', 'toasted wheat germ': '1/4', 'dried cranberries': '1', 'pure maple syrup': '1/2', 'instant espresso powder': '3', 'ginger': '3/4', 'vanilla extract': '1', 'honey': '4'}",[],1165 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2013/12/Gingerbread-Man-Granola-2.jpg
(Idiot Proof) Salted Chocolate Covered Pretzel + Nutella Turtle Cookies,{'minutes': '15'},-,{'minutes': '25'},"['milk chocolate or semi-sweet chocolate', 'pretzels', 'large rounded nutella', 'whole pecans', 'caramels unwrapped', 'heavy cream or canned coconut milk', '[flaked vanilla sea salt | https://www.halfbakedharvest.com/homemade-holiday-gifts-vanilla-bean-salt-vanilla-bean-sugar/] of flaked sea salt']","{'milk chocolate or semi-sweet chocolate': '10', 'pretzels': '20', 'large rounded nutella': '20', 'whole pecans': '40', 'caramels unwrapped': '24', 'heavy cream or canned coconut milk': '2', '[flaked vanilla sea salt | https://www.halfbakedharvest.com/homemade-holiday-gifts-vanilla-bean-salt-vanilla-bean-sugar/] of flaked sea salt': 'seasoning'}",[],322 kcal,22,https://www.halfbakedharvest.com/wp-content/uploads/2013/11/Idiot-Proof-Salted-Chocolate-Covered-Pretzel-+-Nutella-Turtle-Cookies-2.jpg
Fudge Browne and Chocolate Frangelico Crème Brûlée Pie,{'minutes': '20'},{'hours': '1'},"{'hours': '3', 'minutes': '35'}","['very cold butter', 'all purpose flour', 'egg', 'cold water', 'apple cider vinegar', 'salt', 'canola oil', 'unsalted butter', 'unsweetened cocoa powder', 'sugar', 'eggs', 'vanilla extract', 'all-purpose flour', 'salt', 'chocolate chips', 'heavy cream', 'Frangelico hazelnut liqueur swap coffee', 'semi-sweet chocolate', 'vanilla bean', 'large egg yolks', 'corn starch', 'sugar', 'brown sugar', 'heavy whipping cream', 'powdered sugar', 'Frangelico hazelnut liqueur or vanilla']","{'very cold butter': '1 1/2', 'all purpose flour': '3', 'egg': '1', 'cold water': '5', 'apple cider vinegar': '1', 'salt': '1/4', 'canola oil': '1/2', 'unsalted butter': '6', 'unsweetened cocoa powder': '6', 'sugar': '1 1/2', 'eggs': '3', 'vanilla extract': '1', 'all-purpose flour': '1 1/4', 'chocolate chips': '3/4', 'heavy cream': '3/4', 'Frangelico hazelnut liqueur swap coffee': '1/4', 'semi-sweet chocolate': '4', 'vanilla bean': '1', 'large egg yolks': '2', 'corn starch': '1', 'brown sugar': '6-8', 'heavy whipping cream': '1', 'powdered sugar': '1', 'Frangelico hazelnut liqueur or vanilla': '1'}",[],1005 kcal,10,https://www.halfbakedharvest.com/wp-content/uploads/2013/11/Fudge-Brownie-and-Chocolate-Frangelico-Crème-Brûlée-Pie-3.jpg
"Sweet Potato, Quinoa and Dark Chocolate Coconut Crumble Crunch Muffins",{'minutes': '10'},{'minutes': '20'},{'minutes': '30'},"['whole wheat pastry or white whole wheat flour', 'cooked quinoa', 'baking powder', 'baking soda', 'cinnamon', 'brown sugar', 'coconut oil', 'finely mashed sweet potato', 'plain greek yogurt', 'eggs', 'vanilla extract', 'dark chocolate chips or chunks', 'brown sugar', 'chopped pecans', 'unsweetened flaked coconut', 'cooked quinoa', 'cinnamon', 'flour', 'cold butter']","{'whole wheat pastry or white whole wheat flour': '1 1/2', 'cooked quinoa': '3', 'baking powder': '3 1/2', 'baking soda': '1/8', 'cinnamon': '1/8', 'brown sugar': '1/4', 'coconut oil': '1/4', 'finely mashed sweet potato': '1/2', 'plain greek yogurt': '1/2', 'eggs': '2', 'vanilla extract': '1', 'dark chocolate chips or chunks': '1', 'chopped pecans': '1/2', 'unsweetened flaked coconut': '1/2', 'flour': '2', 'cold butter': '2'}",[],289 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2013/10/Sweet-Potato-Quinoa-and-Dark-Chocolate-Coconut-Crumble-Crunch-Muffins-2.jpg
Sweet and Salty Bourbon Cinnamon Pecan Caramel Apples + Chocolate Drizzle,{'minutes': '15'},{'minutes': '50'},"{'hours': '1', 'minutes': '45'}","['egg white', 'bourbon', 'vanilla extract', 'brown sugar', 'cinnamon', 'kosher salt', 'finely chopped raw pecans', 'heavy cream', 'sugar', 'light corn syrup', 'bourbon', 'butter', 'vanilla extract', 'kosher salt', 'chocolate chips', 'of of your favorite apples', 'twigs or wooden sticks']","{'egg white': '1', 'bourbon': '1/2', 'vanilla extract': '1', 'brown sugar': '1/2', 'cinnamon': '3/4', 'kosher salt': '1/2', 'finely chopped raw pecans': '3', 'heavy cream': '1', 'sugar': '1', 'light corn syrup': '1/2', 'butter': '1/4', 'chocolate chips': '1/2', 'of of your favorite apples': '6', 'twigs or wooden sticks': '6'}",[],594 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2013/10/Sweet-and-Salty-Bourbon-Cinnamon-Pecan-Caramel-Apples-+-Chocolate-Drizzle-2.jpg
Chewy Pumpkin Spice Ginger Cookies with Brown Butter Icing,{'minutes': '25'},{'minutes': '15'},{'minutes': '40'},"['salted butter, at room temperature', 'light or dark brown sugar', 'vanilla extract', 'large egg', 'pumpkin butter', 'molasses', 'all-purpose flour', 'baking soda', 'candied/crystallized ginger pieces', 'ground cinnamon', 'kosher salt', 'salted butter', 'powdered sugar', 'warm milk', 'cinnamon/nutmeg, for dusting']","{'salted butter, at room temperature': '1 1/2', 'light or dark brown sugar': '3/4', 'vanilla extract': '2', 'large egg': '1', 'pumpkin butter': '1/4', 'molasses': '2', 'all-purpose flour': '2 1/2', 'baking soda': '1 1/2', 'candied/crystallized ginger pieces': '2-4', 'ground cinnamon': '1', 'kosher salt': '1', 'salted butter': '3', 'powdered sugar': '1 1/2', 'warm milk': '2-4', 'cinnamon/nutmeg, for dusting': 'seasoning'}","['1. Preheat the oven to 350° F. Line two baking sheets with parchment paper.', '2.\xa0In a mixing bowl, beat together the butter, brown sugar, and vanilla until light and fluffy, about 3-5 minutes. Add the egg, mixing to combine. Next, add the pumpkin butter and molasses and mix to combine. Add the flour, baking soda, cinnamon, and salt, beating until combined.', '3. Fold in the candied ginger pieces. Let the dough rest for 10 minutes at room temperature.', '4.  Roll the dough into tablespoon-size balls (if the dough is too sticky add 2-4 additional tablespoons flour). Place on the prepared baking sheet, spacing the cookies 2 inches apart. Bake for 8-10 minutes or until the cookies are just starting to set around the edges, the centers should be doughy. Tap the pan 2-3 times on the counter to set the cookies. Let cool on the pan.', '5.\xa0Meanwhile, make the icing. Add the butter to a pot set over medium heat. Allow the butter to brown lightly until it smells toasted, about 2-3 minutes. Remove from the heat. Whisk in the powdered sugar, 2 tablespoons milk, and a pinch of salt. Immediately spread the icing over the cookies, it will set quickly. Sprinkle with nutmeg or cinnamon, if desired. Store in an airtight container for up to 5 days.']",171 kcal,18,https://www.halfbakedharvest.com/wp-content/uploads/2023/10/Soft-Pumpkin-Spice-Ginger-Cookies-with-Brown-Butter-Icing-1-1.jpg
Pumpkin Butter Cinnamon Roll Bread,{'minutes': '20'},{'hours': '1'},"{'hours': '1', 'minutes': '20'}","['dark brown sugar', 'salted butter, at room temperature', 'cinnamon', 'all-purpose flour', 'melted coconut oil', 'pumpkin butter', 'large egg', 'vanilla extract', 'maple syrup or honey', 'milk', 'all-purpose flour or whole wheat pastry flour', 'pumpkin pie spice', 'baking powder', 'kosher salt', 'milk', 'vanilla extract', 'powdered sugar']","{'dark brown sugar': '1/2', 'salted butter, at room temperature': '6', 'cinnamon': '1', 'all-purpose flour': '1', 'melted coconut oil': '1/3', 'pumpkin butter': '1', 'large egg': '1', 'vanilla extract': '1', 'maple syrup or honey': '1/3', 'milk': '2-3', 'all-purpose flour or whole wheat pastry flour': '2', 'pumpkin pie spice': '2', 'baking powder': '1', 'kosher salt': '1/2', 'powdered sugar': '1 1/2'}","['1. Preheat the oven to 350° F. Butter a (9×5 inch) bread pan.', '2. To make the cinnamon swirl. In a bowl, mix the butter, brown sugar, cinnamon, and flour.', '3. Make the bread. In a large bowl, stir together the coconut oil, maple syrup (or honey), pumpkin butter, egg, vanilla, and milk until combined. Add the flour, pumpkin pie spice, baking powder, and salt. Mix until just combined.', '4. Spoon half the batter into the prepared bread pan. Dollop 2/3 of the cinnamon swirl over the batter. Swirl using a paring knife. Evenly spoon the remaining batter over. Dollop on the remaining cinnamon swirl. Swirl one more time.', '5. Bake for 55-60 minutes, or until the center is just set.', '6. Meanwhile, if desired, make the icing. Whisk all ingredients in a bowl. If needed, add milk to thin. Drizzle the bread with icing. Eat warm or let cool and store in an airtight container for up to 4 days.\xa0YUMMMM!']",429 kcal,9,https://www.halfbakedharvest.com/wp-content/uploads/2023/10/Pumpkin-Butter-Cinnamon-Roll-Bread-1.jpg
Chewy Brown Sugar Peanut Butter Spider Cookies,{'minutes': '30'},{'minutes': '10'},{'minutes': '40'},"['salted butter, at room temperature', 'dark brown sugar', 'maple syrup', 'creamy peanut butter', 'egg', 'vanilla extract', 'all-purpose flour', 'baking soda', 'kosher salt', 'mini Reese’s', 'chocolate milk duds', 'milk chocolate chips, melted', 'mini candy eyes', 'broken pretzel twists']","{'salted butter, at room temperature': '1', 'dark brown sugar': '1/2', 'maple syrup': '1/4', 'creamy peanut butter': '1/2', 'egg': '1', 'vanilla extract': '1', 'all-purpose flour': '1 1/2', 'baking soda': '1', 'kosher salt': '1/2', 'mini Reese’s': '15', 'chocolate milk duds': '15', 'milk chocolate chips, melted': '1', 'mini candy eyes': 'seasoning', 'broken pretzel twists': 'seasoning'}","['1. Preheat the oven to 350° F. Line a baking sheet with parchment paper.', '2. In a bowl, beat together the butter, brown sugar, and peanut butter until light and fluffy, 2 minutes. Beat in the maple syrup, then add the egg and vanilla. Beat until creamy. Add the flour, baking soda, and salt.', '3. Scoop the dough out into rounded 1 tablespoon size balls. Place 2 inches apart on the prepared baking sheet.', '4. Bake for 6-7 minutes. Remove the pan from the oven and tap the baking sheet on the counter two times to flatten the cookies down. Return to the oven and bake another 3 minutes, until the cookies are just beginning to set on the edges, but still doughy in the center. They will continue to cook slightly as they sit on the baking sheet.', ""5. Top each cookie immediately with an upside-down peanut butter cup. Then 1 milk dud (see photos for guidance). Let cool. Spoon the melted chocolate into a sandwich bag and snip the corner off. Draw 3 legs on either side of the Reese's cup. Dot the eyes with chocolate, then attach 2 eyes on top of each Milk Dud. Let set until the chocolate is firm."", '6. Alternately, you can cover the pretzel pieces in chocolate and attach those as legs.']",372 kcal,15,https://www.halfbakedharvest.com/wp-content/uploads/2023/09/Chewy-Brown-Sugar-Peanut-Butter-Spider-Cookies-1.jpg
Easy Cinnamon Sugar Apple Cake,{'minutes': '20'},{'minutes': '40'},-,"['apple cider', 'melted coconut oil', 'vanilla extract', 'large egg', 'honey or maple syrup', 'apple butter', 'all-purpose flour', 'baking soda', 'kosher salt', 'apple or pumpkin pie spice', 'Honeycrisp apples, very thinly sliced', 'cold salted butter, grated', 'granulated sugar', 'ground cinnamon']","{'apple cider': '1 1/2', 'melted coconut oil': '1/3', 'vanilla extract': '1', 'large egg': '1', 'honey or maple syrup': '1/2', 'apple butter': '1/3', 'all-purpose flour': '2', 'baking soda': '1', 'kosher salt': '1/2', 'apple or pumpkin pie spice': '2-3', 'Honeycrisp apples, very thinly sliced': '2-3', 'cold salted butter, grated': '6', 'granulated sugar': '1/2', 'ground cinnamon': '2'}","['1. Preheat oven to 350° F. \xa0Line a 9×13 inch baking dish with parchment paper.', '2. Bring the apple cider to a boil over high heat. Reduce the heat and simmer for 10-15 minutes, until reduced to 1/2 cup. Remove from the heat. Let cool.', '3. In a large bowl, stir together the boiled cider, coconut oil, vanilla, egg, maple syrup, and apple butter, until combined. Add the flour, baking soda, apple/pumpkin pie spice, and salt. Mix until just combined. Fold in the apples. The batter will be thick.', '4. Spread the batter evenly among the prepared dish.', '5. In a bowl, mix the sugar, cinnamon, and grated butter until a clumpy sugar forms. Sprinkle the sugar over the surface of the cake. Bake for 30-40 minutes, until just set.', '6. Serve the cake warm with honey butter (see notes). Enjoy!']",374 kcal,15,https://www.halfbakedharvest.com/wp-content/uploads/2023/09/Easy-Cinnamon-Sugar-Apple-Cake-1.jpg
Apple Cider Doughnut Cookies,{'minutes': '20'},{'minutes': '15'},{'minutes': '35'},"['salted butter', 'brown sugar', 'maple syrup', 'apple butter', 'large eggs', 'vanilla extract', 'all-purpose flour', 'old fashioned oats', 'baking soda', 'ground cinnamon', 'ground ginger', 'ground cardamom', 'freshly grated nutmeg', 'all-spice', 'kosher salt', 'chocolate chunks or chips', 'granulated sugar', 'cinnamon', 'salted butter, melted']","{'salted butter': '2', 'brown sugar': '1', 'maple syrup': '2', 'apple butter': '1/3', 'large eggs': '2', 'vanilla extract': '2', 'all-purpose flour': '2', 'old fashioned oats': '2', 'baking soda': '1', 'ground cinnamon': '1', 'ground ginger': '1/2', 'ground cardamom': '1/4', 'freshly grated nutmeg': '1/8', 'all-spice': '1/8', 'kosher salt': '1/2', 'chocolate chunks or chips': '2', 'granulated sugar': '1/2', 'cinnamon': '1', 'salted butter, melted': '2'}","['1. Preheat the oven to 350° F. Line a baking sheet with parchment paper.', '2. Add the butter to a skillet set over medium heat. Cook until the butter begins to brown, about 3-4 minutes. Remove from the heat and transfer to a heatproof bowl. Let cool 5 minutes or so.', '3. To the brown butter, mix in the brown sugar, maple syrup, apple butter, eggs, and vanilla, mixing until smooth. Add the flour, oats, cinnamon, ginger, cardamom, nutmeg, baking soda, and salt. Gently fold in the chocolate. Let the dough sit and set up, about 10 minutes.', '4. Roll the dough into rounded tablespoon-size balls and place 2 inches apart on the prepared baking sheet. Gently flatten the dough down. Bake for 8 minutes. Remove from the oven, rotate, and tap the baking sheet on the counter 1-2 times to flatten. Bake another 2-3 minutes or until the cookies are just beginning to set on the edges.', '5. Mix the cinnamon and sugar. Brush each cookie very lightly with melted butter, sprinkle with cinnamon sugar. Let the cookies cool on the baking sheet. They will continue to cook slightly as they sit on the baking sheet. Eat warm (highly recommended) or let cool and store in an airtight container for up to 4 days.']",224 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2023/09/Apple-Cider-Doughnut-Cookies-1.jpg
Chewy Maple Brown Sugar Blondies,{'minutes': '20'},{'minutes': '20'},{'minutes': '40'},"['salted butter', 'dark brown sugar', 'maple syrup', 'apple butter', 'egg', 'vanilla extract', 'all-purpose flour', 'baking powder', 'ground cinnamon', 'kosher salt', 'semi-sweet chocolate chips', 'chopped chocolate chunks or pecans', 'salted butter', 'maple syrup', 'powdered sugar', 'vanilla extract']","{'salted butter': '3', 'dark brown sugar': '1', 'maple syrup': '3', 'apple butter': '1/4', 'egg': '1', 'vanilla extract': '1', 'all-purpose flour': '2 1/3', 'baking powder': '1', 'ground cinnamon': '1/2', 'kosher salt': '1/2', 'semi-sweet chocolate chips': '1', 'chopped chocolate chunks or pecans': '1/2', 'powdered sugar': '1/2– 3/4'}","['1. Preheat the oven to 350° F. Line a 9×13 inch baking dish with parchment paper.', '2. Add 1 1/2 sticks (12 tablespoons) butter to a skillet set over medium heat. Allow the butter to brown until it smells toasted, about 2-3 minutes. Remove from the heat. Pour the brown butter into a mixing bowl. Add the remaining 1/2 stick (4 tablespoons) butter. Let cool for 5 minutes.', '3. To the butter, add the brown sugar, maple syrup, apple butter, egg, and vanilla, Beat until creamy. Add the flour, baking powder, cinnamon, and salt. Fold in chocolate chips and chunks/pecans.', '4. Spread the dough into the prepared dish. Bake 18-22 minutes, until the edges are just setting and the center is still doughy. Let cool.', '5. To make the glaze. Melt together the butter and maple syrup in a small pot over medium heat. Remove from the heat and whisk in the powdered sugar, vanilla, and a pinch of salt.', '6. Drizzle the glaze over the bars. Let set for 5 minutes. Cut into bars, snack, and enjoy!']",200 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2023/09/Chewy-Maple-Brown-Sugar-Blondies-1.jpg
Baked Strawberry Glazed Doughnut.,{'minutes': '20'},{'minutes': '15'},{'minutes': '35'},"['salted butter, melted', 'vanilla extract', 'large eggs', 'honey or maple syrup', 'strawberry jam', 'milk', 'whole wheat pastry flour', 'freeze dried strawberry powder', 'baking powder', 'baking soda', 'kosher salt', 'cream cheese', 'powdered sugar', 'freeze dried strawberry powder', 'hot milk', 'vanilla extract']","{'salted butter, melted': '4', 'vanilla extract': '1', 'large eggs': '2', 'honey or maple syrup': '1/4', 'strawberry jam': '1/4', 'milk': '1/2', 'whole wheat pastry flour': '2', 'freeze dried strawberry powder': '2-3', 'baking powder': '1 1/2', 'baking soda': '1', 'kosher salt': '1/2', 'cream cheese': '2', 'powdered sugar': '2', 'hot milk': '1/4'}","['1. Preheat the oven to 350° F. Grease a 6-cup doughnut pan or 12-cup muffin pan with melted butter.', '2. In a mixing bowl, stir together the melted butter, eggs, vanilla, honey, strawberry jam, and milk until combined. Add the flour, strawberry powder, baking powder, baking soda, and salt, mix until just combined.', '3. Divide the batter evenly among the prepared pan, filling 1/2-2/3 of the way full.\xa0Bake 10-12 minutes, until just set. Remove and let cool 5 minutes, then run a knife around the edges to release and invert the pan.', '4. To make the icing, mix all ingredients in a bowl with 3-4 tablespoons strawberry powder. Add additional milk to thin, as needed. Dip or drizzle the doughnuts into the glaze. Let set for 5 minutes. Snack, and enjoy!']",-,12,https://www.halfbakedharvest.com/wp-content/uploads/2023/08/Baked-Strawberry-Glazed-Doughnut-1.jpg
Cinnamon Swirl Crunch Quick Bread,{'minutes': '25'},{'hours': '1'},"{'hours': '1', 'minutes': '25'}","['granulated sugar', 'cinnamon', 'melted coconut oil', 'plain Greek yogurt', 'large egg', 'vanilla extract', 'maple syrup or honey', 'milk', 'all-purpose flour or whole wheat pastry flour', 'baking soda', 'kosher salt', 'white chocolate chips or chopped chunks', 'brown sugar', 'all-purpose flour', 'cinnamon', 'salted butter, melted']","{'granulated sugar': '1/4', 'cinnamon': '1', 'melted coconut oil': '1/3', 'plain Greek yogurt': '1/2', 'large egg': '1', 'vanilla extract': '1', 'maple syrup or honey': '1/2', 'milk': '2/3', 'all-purpose flour or whole wheat pastry flour': '2', 'baking soda': '1', 'kosher salt': '1/2', 'white chocolate chips or chopped chunks': '3/4', 'brown sugar': '1/2', 'all-purpose flour': '1', 'salted butter, melted': '2'}","['1. Preheat the oven to 350° F. Butter a (9×5 inch) bread pan.', '2. Combine the sugar and cinnamon.', '3. In a large bowl, stir together the coconut oil, maple syrup (or honey), yogurt, egg, vanilla, and milk, until combined. Add the flour, baking soda, and salt, and mix until just combined. Fold in the white chocolate.', '4. Spoon half the batter into the prepared bread pan. Sprinkle with the cinnamon sugar, leaving 1 tablespoon reserved for topping. Evenly spoon the remaining batter over the sugar. Sprinkle over the remaining cinnamon sugar.', '5. To make the crunch. Mix the butter, brown sugar, flour, and cinnamon. Spoon clumps of the brown sugar mix over the loaf.', '6. Bake for 55-60 minutes, or until the center is just set. Remove the bread and let cool, or enjoy warm slathered with salted butter. YUMMMM!']",384 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2023/08/Cinnamon-Crunch-Quick-Bread-1-1.jpg
Giant Magic Oatmeal Chocolate Chip Cookies.,{'minutes': '20'},{'minutes': '15'},{'minutes': '35'},"['salted butter', 'light or dark brown sugar', 'large eggs', 'vanilla extract', 'all-purpose flour', 'baking soda', 'baking powder', 'kosher salt', 'chopped chocolate chunks or chips', 'old fashioned oats', 'sweetened or unsweetened coconut flakes', 'roasted peanuts', 'sweetened condensed milk, plus more for drizzling']","{'salted butter': '2', 'light or dark brown sugar': '3/4', 'large eggs': '2', 'vanilla extract': '1', 'all-purpose flour': '2', 'baking soda': '2', 'baking powder': '2', 'kosher salt': '1/2', 'chopped chocolate chunks or chips': '1 1/2', 'old fashioned oats': '1 1/2', 'sweetened or unsweetened coconut flakes': '1', 'roasted peanuts': '1/2', 'sweetened condensed milk, plus more for drizzling': '1/2'}","['1. Preheat the oven to 350° F. Line a baking sheet with parchment paper.', '2. Add the butter to a skillet set over medium heat. Cook until the butter begins to brown, about 3-4 minutes. Remove from the heat and transfer to a heatproof bowl. Let cool 5 minutes or so.', '3. To the brown butter, mix in the brown sugar, eggs, and vanilla, mixing until smooth. Add the flour, baking soda, baking powder, and salt. Fold in the chocolate chips, oatmeal, coconut, and peanuts. Drizzle over the sweetened condensed milk and mix until lightly combined. You should see streaks of condensed milk.', '4. Roll the dough into 1/4 cup size balls. Place 3 inches apart on the prepared baking sheet. Flatten each ball down, then drizzle 1 teaspoon of condensed milk over each.', '5. Bake for 8 minutes, then rotate the pan and bake another 3-5 minutes. Remove from the oven and sprinkle with 3-4 chocolate chips, if desired. Let the cookies cool on the baking sheet. They will continue to cook slightly as they sit on the baking sheet.', '6. Eat warm (highly recommended) or let cool and store in an airtight container for up to 4 days.']",232 kcal,20,https://www.halfbakedharvest.com/wp-content/uploads/2023/08/Giant-Magic-Oatmeal-Chocolate-Chip-Cookies.-1.jpg
Oatmeal Cookie Magic Bars,{'minutes': '15'},{'minutes': '25'},{'minutes': '40'},"['quick cooking rolled oats', 'salted butter, melted', 'vanilla extract', 'sweetened condensed milk', 'semi-sweet chocolate chips', 'sweetened or unsweetened coconut flakes', 'roasted peanuts (or any other roasted nut)', 'pretzel sticks', 'flaky sea salt']","{'quick cooking rolled oats': '2', 'salted butter, melted': '1/2', 'vanilla extract': '1', 'sweetened condensed milk': '1', 'semi-sweet chocolate chips': '3', 'sweetened or unsweetened coconut flakes': '1 1/2', 'roasted peanuts (or any other roasted nut)': '1', 'pretzel sticks': '1', 'flaky sea salt': 'seasoning'}","['1. Preheat the oven to 350° F. Line a 9×13 inch baking dish with parchment paper.', '2. In a bowl, combine the oats, butter, and vanilla. Press the mix into the prepared baking dish. Gently pour the condensed milk over the oats in an even layer. Sprinkle the coconut flakes evenly over the condensed milk, then add 2 cups of chocolate chips in an even layer. Then layer on the nuts. Sprinkle over the remaining 1/2 cup chocolate chips. Add a handful of pretzel sticks, if desired. Press down with your hands to help submerge everything.', '3. Bake the bars for 25-30 minutes. Sprinkle with 1/2 cup chocolate chips. Sprinkle with flaky sea salt (if desired). Let cool before slicing.']",270 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2023/08/Oatmeal-Cookie-Magic-Bars-1.jpg
Easy Ginger Peach Galette,{'minutes': '20'},{'minutes': '30'},{'minutes': '50'},"['frozen puff pastry, thawed', 'sliced peaches', 'arrowroot powder, or cornstarch', 'ground ginger', 'vanilla extract', 'peach jam', 'honey', 'egg, beaten', 'candied ginger chunks', 'coarse sugar']","{'frozen puff pastry, thawed': '2', 'sliced peaches': '2', 'arrowroot powder, or cornstarch': '1', 'ground ginger': '1', 'vanilla extract': '2', 'peach jam': '1/4', 'honey': '2-4', 'egg, beaten': '1', 'candied ginger chunks': '2', 'coarse sugar': '1/2'}","['1.\xa0Preheat the oven to 375° F. Line a baking sheet with parchment paper.', '2. In a medium bowl, combine the peaches, arrowroot, ground ginger, and vanilla. Toss, then add the jam and honey. Gently toss again.', '3. Roll the pastry out a little to stretch it and then transfer to the prepared baking sheet. Brush the edges of the pastry with the beaten egg. Take the second sheet of pastry and cut 4 (1/2 inch) wide strips. Stick the strips around the edges of the larger sheet of pastry, pressing to adhere.', '4. Working inside the borders, arrange the peaches on top, gently wiggling them just slightly under the edge of the pastry. Use a fork to crimp the edges of the pastry shut to prevent any leaking, then brush the edges with the egg.', ""5. In a food processor, pulse the ginger chunks into small pieces, add the course sugar, and pulse a few times to combine. Sprinkle the pastry edges with ginger sugar. Bake for 25-30 minutes, until golden brown. It's OK if the edges get dark."", '7. Let cool slightly and serve with ice cream. Enjoy!']",464 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2023/07/Easy-Ginger-Peach-Galette-1.jpg
