title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images
Salty Pretzel Banana Pudding Ice Cream Cake,{'minutes': '20'},-,"{'hours': '6', 'minutes': '20'}","['mini salted pretzels', 'vanilla wafer cookies (about 2 big cups)', 'salted butter melted', 'honey', 'vanilla ice cream', 'ripe bananas', 'vanilla extract', 'vanilla ice cream', 'sliced fresh bananas', 'heavy cream']","{'mini salted pretzels': '2', 'vanilla wafer cookies (about 2 big cups)': '30', 'salted butter melted': '1', 'honey': '4', 'vanilla ice cream': '2', 'ripe bananas': '2-3', 'vanilla extract': '3', 'sliced fresh bananas': '1', 'heavy cream': '1'}","['1. Line a 9 inch springform pan with parchment paper. Line a small baking sheet with parchment paper. Preheat the oven to 350°.', '2. In a food processor, pulse the pretzels and Nilla wafer cookies into fine crumbs. Add the butter and pulse until the mixture holds together when pinched. Press half of the crumbs into the bottom of the springform pan, spread the remaining crumbs out on the baking sheet, drizzle with 1 tablespoon honey. Bake 5-8 minutes, until toasted.', '3. Scoop 3-4 cups of vanilla ice cream out onto the cooled crust. Flatten/spread into a mostly even layer. Sprinkle with half of the loose pretzel/cookie crumbs. Freeze for 30 minutes.', '4. Mash 2-3 bananas in a bowl with 2 tablespoons honey, 2 teaspoons vanilla, and a pinch of salt. Add 2 cups vanilla ice cream and gently swirl together. Spread onto the vanilla layer. Freeze for 30 minutes more.', '5. Before serving, use an electric mixer to whip the cream with 1-2 tablespoons honey, 1 teaspoon vanilla, and a pinch of salt until soft peaks form.', '6. Remove the cake from the freezer. Use the parchment paper to lift the cake out of the pan. Top with sliced bananas, whipped cream, and the remaining crumbs. Slice and enjoy immediately.']",469 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2023/04/Salty-Pretzel-Banana-Pudding-Ice-Cream-Cake-Cake-1.jpg
Chocolate Glazed Peanut Butter Banana Doughnuts,{'minutes': '20'},{'minutes': '20'},{'minutes': '40'},"['overly ripe bananas, mashed', 'creamy peanut butter', 'pure maple syrup', 'eggs', 'vanilla extract', 'whole wheat pastry flour', 'baking powder', 'baking soda', 'kosher salt', 'melted coconut oil', 'mini chocolate chips, divided', 'avocado oil', 'milk', 'chocolate sprinkles, for decorating', 'crushed lucky charms marshmallows, for decorating']","{'overly ripe bananas, mashed': '4', 'creamy peanut butter': '1/2', 'pure maple syrup': '1/3', 'eggs': '2', 'vanilla extract': '2', 'whole wheat pastry flour': '1 1/2', 'baking powder': '1 1/2', 'baking soda': '1', 'kosher salt': '1/2', 'melted coconut oil': '2', 'mini chocolate chips, divided': '2', 'avocado oil': '2', 'milk': '1/3', 'chocolate sprinkles, for decorating': 'seasoning', 'crushed lucky charms marshmallows, for decorating': 'seasoning'}","['1. Preheat the oven to 350° F. Grease a 6-cup doughnut pan or 12-cup muffin pan with melted butter', '2.\xa0In a bowl, stir together the bananas, peanut butter, maple syrup, eggs, and vanilla until combined. Add the flour, baking powder, baking soda, and salt. Mix until just combined. Stir in the coconut oil.', '4. Divide the batter evenly among the molds in the prepared pan, filling 1/2-2/3 of the way full.\xa0Bake 12-13 minutes, until just set. Remove and let cool 5 minutes, then run a knife around the edges to release, and invert the pan.', '5. Meanwhile, make the glaze. You can make both glazes or just one.', 'Glaze 1:\xa0Microwave the chocolate chips and oil on 30-second intervals, stirring after each, until melted and smooth.', 'Glaze 2:\xa0Microwave the chocolate chips and milk on 30-second intervals, stirring after each, until melted and smooth.', '6. Dip the doughnuts into the glaze. Decorate, as desired with sprinkles and or crushed marshmallows. Enjoy and have fun with these!']",460 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2023/03/Chocolate-Glazed-Peanut-Butter-Banana-Doughnuts-1.jpg
Baked Blackout Doughnuts,{'minutes': '15'},{'minutes': '10'},{'hours': '1'},"['large eggs', 'maple syrup', 'milk', 'vanilla extract', 'whole wheat pastry flour', 'unsweetened cocoa powder', 'instant coffee powder', 'baking powder', 'baking soda', 'kosher salt', 'salted butter, melted', 'mini chocolate chips, divided', 'avocado oil', 'milk', 'chocolate sprinkles or cacao chunks']","{'large eggs': '2', 'maple syrup': '1/2', 'milk': '1/3', 'vanilla extract': '2', 'whole wheat pastry flour': '1 1/2', 'unsweetened cocoa powder': '1/2', 'instant coffee powder': '1', 'baking powder': '1 1/2', 'baking soda': '1', 'kosher salt': '1/2', 'salted butter, melted': '2', 'mini chocolate chips, divided': '2', 'avocado oil': '2', 'chocolate sprinkles or cacao chunks': 'seasoning'}","['1. Preheat the oven to 350° F. Grease a 6-cup doughnut pan or 12-cup muffin pan with melted butter.', '2. In a large mixing bowl, whisk together the eggs, maple syrup, milk, and vanilla. Add the flour, cocoa powder, instant coffee powder, baking powder, baking soda, and salt, mix until just combined. Stir in the melted butter combined.', '3. Divide the batter evenly among the molds in the prepared pan, filling 1/2-2/3 of the way full.\xa0Bake 10-12 minutes, until just set. Remove and let cool 5 minutes, then run a knife around the edges to release, and invert the pan.', '4. Meanwhile, make the filling. Microwave 1 cup chocolate chips and oil on 30-second intervals, stirring after each, until melted and smooth.', '5. Using a serrated knife, slice the doughnut in half, like a bagel. Spread 1 side of the doughnut with the filling, then sandwich the 2 halves together.', '6.  To make the glaze. Melt the chocolate chips and milk on 30-second intervals, stirring after each, until melted and smooth.', '7. Crumble 1-2 baked doughnuts into a shallow bowl. If using, add the sprinkles or chocolate chunks/nibs to a shallow bowl. Dip or drizzle the doughnuts into the glaze, then invert the doughnut into the crumbs/sprinkles. And enjoy!!']",278 kcal,10,https://www.halfbakedharvest.com/wp-content/uploads/2023/02/Baked-Blackout-Doughnuts-2.jpg
Salty Chocolate Chunk Rye Banana Bread,{'minutes': '15'},{'hours': '1'},"{'hours': '1', 'minutes': '15'}","['medium over-ripe bananas, mashed', 'melted coconut oil', 'honey', 'blackstrap molasses', 'large eggs', 'vanilla extract', 'dark rye flour', 'all-purpose flour', 'baking soda', 'sea salt', 'semi-sweet or dark chocolate chunks']","{'medium over-ripe bananas, mashed': '4', 'melted coconut oil': '1/4', 'honey': '1/4', 'blackstrap molasses': '2', 'large eggs': '2', 'vanilla extract': '1', 'dark rye flour': '1', 'all-purpose flour': '1/2', 'baking soda': '1 1/2', 'sea salt': '1/2', 'semi-sweet or dark chocolate chunks': '1'}","['1. Preheat the oven to 350° F. Grease a 9×5 inch bread pan.', '2. In a large mixing bowl, stir together the mashed bananas, coconut oil, honey, molasses, eggs, and vanilla until combined. Add the rye flour, flour, baking soda, and salt. Mix until just combined. Fold in the chocolate chunks.', '3. Pour the batter into the prepared bread pan. Bake for 55-60 minutes, or until center is just set. Remove and let cool for at least 30 minutes before cutting…or just eat it warm and enjoy!']",357 kcal,9,https://www.halfbakedharvest.com/wp-content/uploads/2022/01/Salty-Chocolate-Chunk-Rye-Banana-Bread-1.jpg
Chocolate Cinnamon Sugar Pull Apart Wreath,{'minutes': '30'},{'minutes': '30'},"{'hours': '2', 'minutes': '30'}","['warm milk', 'active dry yeast', 'honey', 'salted butter, at room temperature', 'large eggs', 'all-purpose flour', 'kosher salt', 'light or dark brown sugar', 'ground cinnamon', 'salted butter, at room temperature', 'mini chocolate chips']","{'warm milk': '3/4', 'active dry yeast': '2 1/4', 'honey': '1', 'salted butter, at room temperature': '1', 'large eggs': '3', 'all-purpose flour': '3 1/2-4', 'kosher salt': '1/2', 'light or dark brown sugar': '1 1/4', 'ground cinnamon': '2', 'mini chocolate chips': '1'}","['1. In the bowl of a stand mixer fitted with the dough hook, combine the milk, yeast, and honey. Let sit 5-10 minutes, until bubbly on top. Add 4 tablespoons butter, eggs, 3 1/2 cups flour, and salt. Using the dough hook, mix until the flour is completely incorporated, about 4-5 minutes. If the dough is still sticky, add the additional 1/2 cup flour, adding more as needed until the dough is smooth to touch.', '2. Cover the bowl with plastic wrap and let sit at room temperature for 1 hour or until doubled in size.', '3. Meanwhile, mix the filling. In a bowl,\xa0combine the brown sugar and cinnamon. Butter a tube pan.', '4. Transfer the dough to a work surface and cut into 4 equal pieces. Working with 1 dough piece at a time, on a lightly floured surface, roll the dough into a large rectangle (roughly 14×10 inches). Spread 2tablespoons butter over the dough, then sprinkle with 1/4 cup cinnamon sugar and 2-4 tablespoons chocolate chips. Gently press the chips into the dough. Cut the dough lengthwise into 3 strips. Cut the strips crosswise into 4 strips each, making 12 squares (see above photo). Stack all 12 dough squares, 1 on top of the other. Repeat with the remaining 3 dough pieces and remaining butter.', '5. Arrange stacks in the buttered tube pan, standing up like little books, allowing gaps between dough pieces (see above photo).', '6. Cover the pan with plastic wrap, and let rise in a warm place until the dough almost reaches the top, about 1 hour. Preheat oven to 350° F. Bake until the bread is golden brown, 30 to 40 minutes. Let stand in the pan 5 minutes, then carefully remove. Serve warm.']",518 kcal,10,https://www.halfbakedharvest.com/wp-content/uploads/2021/11/Chocolate-Cinnamon-Sugar-Pull-Apart-Wreath-1.jpg
White Chocolate Chai Pumpkin Snickerdoodles,{'minutes': '20'},{'minutes': '10'},{'minutes': '30'},"['salted butter, at room temperature', 'packed light or dark brown sugar', 'granulated sugar', 'pumpkin butter', 'large egg', 'vanilla extract', 'all-purpose flour', 'baking soda', 'baking powder', 'ground cinnamon', 'kosher salt', 'white chocolate chips', 'granulated sugar', 'ground cinnamon', 'ground ginger', 'ground cardamom', 'freshly grated nutmeg', 'all-spice', 'black pepper']","{'salted butter, at room temperature': '1', 'packed light or dark brown sugar': '1/2', 'granulated sugar': '1/3', 'pumpkin butter': '1/3', 'large egg': '1', 'vanilla extract': '2', 'all-purpose flour': '1 3/4', 'baking soda': '1/4', 'baking powder': '1/4', 'ground cinnamon': '2', 'kosher salt': '1/2', 'white chocolate chips': '1/2', 'ground ginger': '1', 'ground cardamom': '1/2', 'freshly grated nutmeg': '1/4', 'all-spice': '1/4', 'black pepper': '1'}","['1. Preheat the oven to 350° F. Line a baking sheet with parchment paper.', '2. In a large mixing bowl, beat together the butter, brown sugar, and granulated sugar until combined. Add the pumpkin butter, egg, and vanilla and beat until combined. Add the flour, baking soda, baking powder, cinnamon, and salt. Fold in the white chocolate.', '3. To make the chai spice sugar, combine all ingredients in a shallow bowl.', '4. Roll the dough into rounded 1 tablespoon size balls and then roll through the chai sugar. Place 2 inches apart on the prepared baking sheet. Using the palm of your hand, gently flatten the dough balls down a little.', '5. Bake for 8 minutes. Remove the pan from the oven and tap the baking sheet on the counter 2 times to flatten them down. Return to the oven and bake another 2-3 minutes or until the cookies are just beginning to set on the edges, but still doughy in the center. Let the cookies cool on the baking sheet. They will continue to cook slightly as they sit on the baking sheet.\xa0Eat warm or let cool and then store in an airtight container for up to 4 days.']",166 kcal,18,https://www.halfbakedharvest.com/wp-content/uploads/2021/11/White-Chocolate-Chai-Pumpkin-Snickerdoodles-1.jpg
Roly Poly Pumpkin Cookies with Cinnamon Maple Frosting,{'minutes': '45'},{'minutes': '15'},{'hours': '1'},"['salted butter, at room temperature', 'granulated sugar', 'large egg, at room temperature', 'vanilla extract', 'all-purpose flour, plus more as needed', 'kosher salt', 'orange food coloring', 'salted butter', 'maple syrup', 'powdered sugar', 'cinnamon']","{'salted butter, at room temperature': '2', 'granulated sugar': '1/2', 'large egg, at room temperature': '1', 'vanilla extract': '2', 'all-purpose flour, plus more as needed': '2 1/4', 'kosher salt': '1/2', 'orange food coloring': '1-2', 'salted butter': '4', 'maple syrup': '2', 'powdered sugar': '1/2– 3/4', 'cinnamon': '1/4'}","['1. Preheat the oven to 350°. Line 2 baking sheets with parchment paper.', '2. In a large mixing bowl, cream together the butter, sugar, and vanilla until light and fluffy, about 3-5 minutes. Add the egg and beat until combined. Add the flour, and salt, beat until combined and the dough begins to form a ball.', '3. Remove 1/2 cup of the dough and set aside. With the remaining dough, add in 1 teaspoon orange food coloring, adding more if needed for better color. Keep in mind that the color will darken over time. If the dough is feeling wet, add 2-3 tablespoons flour.', '4. From the orange cookie dough, make 5 (1 teaspoon size) balls. From the plain cookie dough, make 1 (1/2 teaspoon size) ball.', '5. On the prepared baking sheet, roll the orange balls into rounded ovals, kind of the shape of an eggplant, fatter at the bottom and skinnier up on top. Arrange the pieces side by side, making a rough pumpkin shape. Next, attach the plain dough ball at the top, shaping the dough upward as a stem. Repeat with remaining dough. Arrange the cookies 2 inches apart on the baking sheet. If desired, you can take a similar size pumpkin cookie cutter and fit your cookie inside the cutter to help form a better pumpkin shape (see above photos).', '6. Freeze 10 minutes. Bake the pumpkins for 12-15 minutes, until lightly golden.', '7. To make the frosting. Melt together the butter and maple syrup in a small pot over medium heat. Remove from the heat and whisk in the powdered sugar and cinnamon.', '8. To decorate. Transfer the frosting to a piping bag fitted with a small tip. Or, take a ziplock bag and snip a very small portion of the corner off the bag. Decorate as desired.']",395 kcal,16,https://www.halfbakedharvest.com/wp-content/uploads/2021/10/Roly-Poly-Pumpkin-Cookies-1.jpg
Cinnamon Knots with Coffee Icing,{'minutes': '40'},{'minutes': '20'},{'hours': '1'},"['all-purpose flour, plus more for dusting', 'Fleischmann’s®\xa0RapidRise®\xa0Instant Yeast', 'brown sugar', 'kosher salt', 'warm milk', 'large eggs', 'salted butter, at room temperature', 'brown sugar', 'cinnamon', 'salted butter, at room temperature', 'salted butter', 'maple syrup', 'powdered sugar', 'instant coffee']","{'all-purpose flour, plus more for dusting': '3 1/2 – 4', 'Fleischmann’s®\xa0RapidRise®\xa0Instant Yeast': '1', 'brown sugar': '1', 'kosher salt': '1/2', 'warm milk': '1', 'large eggs': '3', 'salted butter, at room temperature': '6', 'cinnamon': '1', 'salted butter': '4', 'maple syrup': '1/3', 'powdered sugar': '3/4-1', 'instant coffee': '1'}","['1. In a mixing bowl, combine 3 ½ cups flour, the yeast, brown sugar, and salt. Add the milk, eggs, and butter. Mix until the flour is completely incorporated. If the dough seems sticky, add the remaining ½ cup of flour a little at a time.', '2. Cover the bowl and let sit at room temperature for 10 minutes.', '3. Meanwhile,\xa0make the filling. In a small bowl, combine 1/2 cup brown sugar and 1 tablespoon cinnamon.\xa0Preheat the oven to 375° F. Line a baking sheet with parchment.', ""4. On a floured surface, roll the dough out into a rectangle\xa0about 1/4 inch thick (about 16×14 inches), adding flour as needed. Spread the dough with 5 tablespoons butter and sprinkle with cinnamon sugar. Fold the dough in half, directly over the cinnamon, pressing to adhere. Cut into 12-14 strips. Twist each strip into a loose knot, they don't need to be perfect. Place on the prepared baking sheet."", '5. In a bowl, combine 1 tablespoon melted butter, 1/2 cup brown sugar, and 1 teaspoon cinnamon. Spoon clumps of the brown sugar over the knots (see above photo).', '6. Bake 20 minutes, until golden.', '7. Meanwhile, make the glaze. Melt together the butter and maple syrup in a small pot set over medium heat. Remove from the heat and whisk in the powdered sugar and instant coffee. Drizzle over the knots.']",363 kcal,14,https://www.halfbakedharvest.com/wp-content/uploads/2021/10/Cinnamon-Knots-with-Coffee-Icing-1.jpg
Chai Latte Cupcakes with Caramel Brulée Frosting,{'minutes': '45'},{'minutes': '25'},"{'hours': '1', 'minutes': '10'}","['ground cinnamon', 'ground ginger', 'ground cardamom', 'freshly grated nutmeg', 'all-spice', 'ground cloves', 'ground black pepper', 'milk', 'chai tea', 'salted butter, at room temperature', 'granulated sugar', 'vanilla extract', 'large eggs, at room temperature', 'sour cream or Greek yogurt', 'all purpose flour', 'baking powder', 'baking soda', 'kosher salt', 'salted butter, at room temperature', 'packed dark brown sugar', 'heavy cream', 'powdered sugar', 'vanilla extract']","{'ground cinnamon': '4', 'ground ginger': '2', 'ground cardamom': '1', 'freshly grated nutmeg': '1/2', 'all-spice': '1/2', 'ground cloves': '1/2', 'ground black pepper': '1/8', 'milk': '1', 'chai tea': '2', 'salted butter, at room temperature': '2', 'granulated sugar': '1 1/4', 'vanilla extract': '1', 'large eggs, at room temperature': '3', 'sour cream or Greek yogurt': '1/2', 'all purpose flour': '2 1/2', 'baking powder': '1 1/2', 'baking soda': '1/4', 'kosher salt': '1/2', 'packed dark brown sugar': '1', 'heavy cream': '1/2', 'powdered sugar': '2-3'}","['1. To make the chai spice. In a shallow bowl, combine the cinnamon, ginger, cardamom, nutmeg, all-spice, cloves, and pepper.\xa0Reserve the chai spice blend for the cupcake batter and frosting.', '2. To make the cupcakes. Preheat oven to 350° F. Line 24 cupcake molds with paper liners.', '3. Bring the milk to a boil in a small pot. Remove from the heat and add the tea bags, cover, and steep 10 minutes.', '4. In a large mixing bowl, beat together the butter and sugar until light and fluffy. Add the vanilla and sour cream, beating until smooth. Beat in the eggs, one at a time, until combined. Add the flour, baking powder, baking soda, salt, and 3 teaspoons of the chai spice mix. Stream in the chai milk, beating until just combined.', '5. Divide the batter evenly among the prepared pans. Transfer to the oven and bake 22-25 minutes, until the tops are just set, and no longer wiggly in the center. Remove and let cool.', '6. To make the frosting. Melt together 1 stick butter, brown sugar, and cream in a medium saucepan. Bring to a boil and cook 2 minutes, or until the sugar has dissolved. Add a pinch of salt. Remove from the heat and add to the bowl of a stand mixer. Place the bowl in the freezer (or fridge for longer) for 15 minutes or until cool to touch.', '6. Grab the cooled butter mixture from the freezer and add the remaining 1 stick butter, vanilla, powdered sugar, and 1-2 teaspoons chai spice to the bowl. Beat together until well combined, adding more sugar as needed.', '7. Frost each cupcake and sprinkle with Caramel Brûlée (recipe in notes). Add cinnamon sticks, if desired.']",274 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2021/09/Chai-Latte-Cupcakes-with-Caramel-Brûlée-Frosting-1.jpg
Vanilla Tiramisu Cake,{'minutes': '20'},{'minutes': '30'},"{'hours': '1', 'minutes': '20'}","['salted butter, at room temperature', 'granulated sugar', 'plain greek yogurt or sour cream', 'plus 1/2 teaspoon vanilla extract', 'large eggs, at room temperature', 'all purpose flour', 'baking powder', 'kosher salt', 'chopped semi-sweet or dark chocolate', 'brewed very strong coffee', 'dark rum', 'honey', 'mascarpone or cream cheese, at room temperate', 'heavy whipping cream', 'honey', 'vanilla extract']","{'salted butter, at room temperature': '1', 'granulated sugar': '1/2', 'plain greek yogurt or sour cream': '1/2', 'plus 1/2 teaspoon vanilla extract': '1', 'large eggs, at room temperature': '3', 'all purpose flour': '1 1/2', 'baking powder': '1 1/2', 'kosher salt': '1/2', 'chopped semi-sweet or dark chocolate': '1/4', 'brewed very strong coffee': '1/3', 'dark rum': '1', 'honey': '1-2', 'mascarpone or cream cheese, at room temperate': '1/2', 'heavy whipping cream': '3/4', 'vanilla extract': '1'}","['1. Preheat the oven to 350° F. Grease an 8 or 9 inch round cake pan and line with parchment paper.', '2. In a large mixing bowl, beat together the butter and sugar until combined. Add the sour cream and 1 tablespoon vanilla, beating until smooth. Beat in the eggs, one at a time, until combined. Add the flour, baking powder, and salt. Fold in the chocolate chunks. Pour the batter into the prepared pan.', '3. Bake for 28 to 30 minutes, until the center is just set. Let cool 5-10 minutes. Run a knife around the edge of the cake and invert the cake onto a plate, flip it back over onto a serving plate. Let cool.', '4. In a small saucepan, combine the coffee, rum, 1/2 teaspoon vanilla, and honey. Bring to a boil over high heat, boil 1-2 minutes. Remove from the heat. Let cool slightly. Brush the top of the cake with coffee syrup, repeating until all syrup has been used. Allow the cake to absorb the liquid for 30 minutes.', '5. Using an electric mixer, whip the mascarpone/cream cheese until smooth. Add the cream and whip until soft peaks form. Add the honey and vanilla. Whip once more until combined. Dollop frosting onto the cake. Dust generously with cocoa powder just before serving. Cake will keep for up to 4 days in the fridge.']",563 kcal,10,https://www.halfbakedharvest.com/wp-content/uploads/2021/01/Vanilla-Tiramisu-Cake-1-700x1050.jpg
Chocolate Bourbon Pecan Pie Cupcakes with Butter Pecan Frosting.,{'hours': '1'},{'minutes': '30'},"{'hours': '2', 'minutes': '30'}","['raw pecans', 'bourbon', 'vanilla extract', 'packed light or dark brown sugar', 'ground cinnamon', 'large egg yolks', 'cornstarch', 'real maple syrup', 'melted coconut oil', 'bourbon', 'strong black coffee or water', 'large eggs, at room temperature', 'plain greek yogurt, at room temperature', 'granulated sugar', 'all-purpose flour', 'unsweetened cocoa powder', 'baking soda', 'kosher salt', 'salted butter, at room temperature', 'heavy cream', 'packed brown sugar', 'vanilla extract', 'powdered sugar']","{'raw pecans': '3', 'bourbon': '1/2', 'vanilla extract': '1', 'packed light or dark brown sugar': '1/2', 'ground cinnamon': '1/2', 'large egg yolks': '4', 'cornstarch': '1/4', 'real maple syrup': '3/4', 'melted coconut oil': '1', 'strong black coffee or water': '1/2', 'large eggs, at room temperature': '2', 'plain greek yogurt, at room temperature': '2/3', 'granulated sugar': '1', 'all-purpose flour': '2', 'unsweetened cocoa powder': '3/4', 'baking soda': '1 1/2', 'kosher salt': '3/4', 'salted butter, at room temperature': '2', 'heavy cream': '1/2', 'packed brown sugar': '1', 'powdered sugar': '3'}","['1. To make the pecan pie filling. Preheat oven to 350° F. Line a baking sheet with parchment paper. On the baking sheet, combine the pecans, 2 tablespoons bourbon, 1 teaspoon vanilla, 2 tablespoons brown sugar, and the cinnamon. Bake 8-10 minutes, until toasted. Sprinkle with sea salt. Roughly chop the pecans, reserving 22 whole pecans for topping.', '2. In a large pot, whisk together the egg yolks, cornstarch and 1 tablespoon water until fully combined. Add 1/2 cup brown sugar, the maple syrup, and a pinch of salt. Set the pot over medium-high heat and bring the mixture to a boil. Cook, stirring continuously, until the mixture thickens, about 5-8 minutes.\xa0Remove from the heat. Strain through a fine mesh sieve into a heat proof bowl. Stir in about 1 cup of the chopped pecans and 2 teaspoons vanilla. Transfer to a\xa0bowl, cover, and chill in the fridge until set, about 1 hour.', '3. Meanwhile, make the cupcakes. Preheat oven to 350° F. Line 20-22 cupcake molds with paper liners.', '4. In the bowl of a stand mixer (or use a hand-held mixer) beat together the coconut oil, bourbon, coffee/water, eggs, yogurt, and sugar until combined. Add the flour, cocoa powder, baking soda, and salt. Mix until smooth and no lumps remain in the batter.', '4. Divide the batter evenly among the prepared pan. Transfer to the oven and bake 18-22 minutes, until the tops are just set, and no longer wiggly in the center. Remove and let cool.', '5. To make the frosting, melt together 4 tablespoons butter, the cream, and brown sugar in a medium saucepan. Bring to a boil and cook for one minute or until the sugar has dissolved. Remove from the heat and add to the bowl of a stand mixer. Place the bowl in the freezer (or fridge for longer) for 15-20 minutes or until cool to touch.', '6. Grab the cooled butter mixture from the freezer and add the remaining 12 tablespoons of butter, 1 tablespoon vanilla, and the powdered sugar to the bowl. Beat together until well combined.\xa0Stir in 1/2-1 cup of the finely chopped toasted pecans.', '7. Using a paring knife, cut a cone-shaped piece from the center of each cupcake. Fill the hole with the cooled pecan pie filling. Frost each cupcake and sprinkle with the remaining pecans. Top each with the reserved whole pecans.']",487 kcal,20,https://www.halfbakedharvest.com/wp-content/uploads/2020/11/Chocolate-Bourbon-Pecan-Pie-Cupcakes-with-Butter-Pecan-Frosting-1-700x1050.jpg
Slice n' Bake Bourbon Caramel Pretzel Cookies,{'minutes': '20'},{'minutes': '10'},"{'hours': '2', 'minutes': '30'}","['salted butter, at room temperature', 'packed light or dark brown sugar', 'bourbon', 'vanilla extract', 'egg, at room temperature', 'all-purpose flour, plus an additional 2-4 tablespoons, if needed', 'baking soda', 'kosher salt', 'chopped pretzels', 'caramels, unwrapped, or use homemade caramel', 'heavy cream', 'semi-sweet or milk chocolate melted', 'granulated sugar', 'heavy cream or canned coconut milk', 'salted butter', 'bourbon or vanilla extract']","{'salted butter, at room temperature': '2', 'packed light or dark brown sugar': '1', 'bourbon': '3', 'vanilla extract': '1', 'egg, at room temperature': '1', 'all-purpose flour, plus an additional 2-4 tablespoons, if needed': '2 1/2', 'baking soda': '3/4', 'kosher salt': '1/2', 'chopped pretzels': '1', 'caramels, unwrapped, or use homemade caramel': '1', 'heavy cream': '1', 'semi-sweet or milk chocolate melted': '1 1/2', 'granulated sugar': '1', 'heavy cream or canned coconut milk': '1/2', 'salted butter': '4', 'bourbon or vanilla extract': '1'}","['1. In a large mixing bowl, cream together the butter and brown sugar. Add 2 tablespoons bourbon and the vanilla, beat until light and fluffy, about 2-3 minutes. Add the egg and mix until combined. Add the flour, baking soda, and salt, beat until combined and the dough forms a ball. Stir in the pretzels. If the dough feels too wet, add 2-4 tablespoons additional flour.', '2. Divide the dough in half.\xa0Place each ball of dough on a large piece of wax paper or plastic wrap. Shape each into a log about 8 inches long and about 2 inches in diameter. Wrap the dough up in the wax paper and place in the fridge for 2 hours or up to 5 days.', '3. Preheat the oven to 350° F. Line a baking sheet with parchment paper.', ""4. Unwrap the dough and place it on a cutting board. Using a sharp chef's knife, cut the log into 1/3 inch slices. It's important to cut in a quick forward motion. If the dough cracks, just push the dough rounds back together. Promise it will be ok. Arrange the slices on the prepared baking sheet. Bake the cookies for 10-12 minutes, until the edges are golden brown. Let the cookies cool on the baking sheet."", '5. Meanwhile, make the caramel. Combine the caramels and cream in a saucepan over low heat. Melt stirring occasionally, until smooth, about 10 minutes. Remove from the heat and stir in 1 tablespoon bourbon (or vanilla). Spread 1-2 teaspoons of the caramel over the cooled cookies. Let set up 10-15 minutes.', '6. Drizzle the chocolate over each cookie and sprinkle with flaky sea salt. To harden the chocolate, place the tray of cookies in the fridge for 10 minutes.']",228 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2020/11/Slice-n-Bake-Bourbon-Caramel-Pretzel-Cookies-1-700x1050.jpg
Brown Sugar Maple Chocolate Pecan Pie Bars,{'minutes': '15'},{'minutes': '45'},{'hours': '1'},"['salted butter, at room temperature', 'packed dark brown sugar', 'pure maple syrup', 'vanilla extract', 'egg, at room temperature', 'all-purpose flour', 'baking soda', 'kosher salt', 'salted butter, at room temperature', 'packed dark brown sugar', 'real maple syrup', 'vanilla extract', 'eggs, at room temperature', 'bourbon', 'roughly chopped pecans', 'semi-sweet chocolate chips']","{'salted butter, at room temperature': '4', 'packed dark brown sugar': '1/2', 'pure maple syrup': '1/4', 'vanilla extract': '2', 'egg, at room temperature': '1', 'all-purpose flour': '1 1/2', 'baking soda': '1/2', 'kosher salt': '1/2', 'real maple syrup': '1/2', 'eggs, at room temperature': '2', 'bourbon': '1', 'roughly chopped pecans': '2', 'semi-sweet chocolate chips': '1 - 1 1/2'}","['1. Preheat the oven to 350° F.\xa0Line a 9x13 inch baking dish with parchment paper.', '2 In a large mixing bowl, cream together the butter and brown sugar. Add the maple syrup and vanilla, beat until light and fluffy. Add the egg and mix until combined. Add the flour, baking soda, and salt, beat until combined and the dough forms a ball. If the dough feels too wet, add 2-4 tablespoons additional flour. Spread the dough out into the prepared dish. Bake for 10-12 minutes, until lightly golden on top.', '3. Meanwhile, make the pecan filling. In a mixing bowl, cream together the butter and brown sugar. Add the maple syrup, vanilla, and bourbon (if using) beat until combined. Add the eggs, one at a time, and mix until combined. Stir in the pecans and chocolate chips.', '4. Gently pour the pecan filling over the cookie crust, spreading the filling in an even layer. It will be thin. Return to the oven and bake another 20-25 minutes, until the bars are golden brown and just set in the center. They should wiggle a bit. Let cool, then cut into bars and enjoy!']",183 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2020/10/Brown-Sugar-Maple-Chocolate-Pecan-Pie-Bars-1-700x1050.jpg
