title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images
Somoa Macaroon Tarts.,{'minutes': '30'},{'minutes': '40'},"{'hours': '1', 'minutes': '10'}","['unsweetened coconut crumbs', 'eggs whites', 'granulated sugar', 'dark chocolate. chopped', 'unsalted butter', 'eggs + 2 egg yolks', 'granulated sugar', 'all-purpose flour', 'store-bought or homemade soft caramels', 'coconut milk or cream', 'shredded sweetened coconut', 'dark chocolate']","{'unsweetened coconut crumbs': '3', 'eggs whites': '3', 'granulated sugar': '1/4', 'dark chocolate. chopped': '5', 'unsalted butter': '7', 'eggs + 2 egg yolks': '2', 'all-purpose flour': '2', 'store-bought or homemade soft caramels': '15', 'coconut milk or cream': '1/4', 'shredded sweetened coconut': '3', 'dark chocolate': '8'}",[],512 kcal,20,https://www.halfbakedharvest.com/wp-content/uploads/2014/09/Samoa-Macaroon-Tarts.-21.jpg
Sweet Balsamic Strawberries w/Whipped Ricotta Cream and Maple Glazed Seeded Nuts.,{'minutes': '15'},{'minutes': '5'},{'minutes': '35'},"['part skim or whole milk ricotta cheese', 'pure maple syrup (or honey', 'vanilla extract', 'strawberries', 'balsamic vinegar', 'pure maple syrup', 'vanilla extract', 'mixed whole nuts (I used equal amounts pistachios', 'sunflower seeds or pepitas', 'chia seeds or flax seeds', 'pure maple syrup', 'vanilla extract']","{'part skim or whole milk ricotta cheese': '2', 'pure maple syrup (or honey': '2', 'vanilla extract': '1', 'strawberries': '2', 'balsamic vinegar': '1/4', 'pure maple syrup': '3', 'mixed whole nuts (I used equal amounts pistachios': '1 1/2', 'sunflower seeds or pepitas': '2', 'chia seeds or flax seeds': '2'}",[],725 kcal,4,https://www.halfbakedharvest.com/wp-content/uploads/2014/07/Sweet-Balsamic-Strawberries-w-Whipped-Ricotta-Cream-and-Maple-Glazed-Seeded-Nuts-2.jpg
Meringue Encased Chocolate Mousse S’more Cakes.,"{'hours': '1', 'minutes': '5'}",{'minutes': '25'},"{'hours': '1', 'minutes': '30'}","['heavy whipping cream', 'semi-sweet or milk chocolate', 'powdered sugar', 'vanilla extract', 'sheets graham crackers', 'honey', 'unsalted butter', 'all-purpose flour', 'granulated sugar', 'unsweetened cocoa powder', 'baking soda', 'baking powder', 'salt', 'egg', 'buttermilk', 'canola oil', 'vanilla extract', 'strong brewed coffee', 'semi-sweet chocolate chips', 'large egg whites', 'caster sugar (may sub granulated', 'vinegar']","{'heavy whipping cream': '1', 'semi-sweet or milk chocolate': '4', 'powdered sugar': '1', 'vanilla extract': '1 1/2', 'sheets graham crackers': '9', 'honey': '2', 'unsalted butter': '1/4', 'all-purpose flour': '3/4', 'granulated sugar': '3/4', 'unsweetened cocoa powder': '1/2', 'baking soda': '3/4', 'baking powder': '3/4', 'salt': '1/2', 'egg': '1', 'buttermilk': '1/2', 'canola oil': '1/4', 'strong brewed coffee': '1/3', 'semi-sweet chocolate chips': '1/4', 'large egg whites': '4', 'caster sugar (may sub granulated': '1', 'vinegar': '1'}",[],366 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2014/03/Meringue-Encased-Chocolate-Mousse-Smore-Cakes-2.jpg
Toasted Coconut Lemon Bread with Salted Honey Butter.,{'minutes': '20'},{'hours': '1'},"{'hours': '1', 'minutes': '40'}","['unsweetened coconut', 'all-purpose flour', 'white whole wheat flour or whole wheat pastry flour', 'baking soda', 'kosher salt', 'lemon zest', 'eggs', 'freshly squeezed lemon juice', 'vanilla extract', 'brown sugar', 'canned coconut milk', 'coconut oil', 'dark chocolate', 'honey', 'salted butter', 'lemon zest']","{'unsweetened coconut': '2', 'all-purpose flour': '3/4', 'white whole wheat flour or whole wheat pastry flour': '1', 'baking soda': '1', 'kosher salt': '1/2', 'lemon zest': '1-2', 'eggs': '2', 'freshly squeezed lemon juice': '1/4', 'vanilla extract': '1', 'brown sugar': '1/2', 'canned coconut milk': '3/4', 'coconut oil': '1/4', 'dark chocolate': '4-6', 'honey': '1/2', 'salted butter': '2'}",[],657 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2014/02/PicMonkey-Collage3.jpg
Sweet Banana Lumpia with Milk Chocolate Toasted Coconut Butter.,{'minutes': '20'},{'minutes': '20'},{'minutes': '40'},"['medium brown bananas', 'lumpia wrappers', 'Oil for frying', 'honey', 'unsweetened flaked coconut', 'milk chocolate', 'vanilla extract', 'flaked seat salt']","{'medium brown bananas': '3', 'lumpia wrappers': '12', 'Oil for frying': 'seasoning', 'honey': '12', 'unsweetened flaked coconut': '3', 'milk chocolate': '3', 'vanilla extract': '1/2', 'flaked seat salt': '1/4'}",[],308 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2014/02/Sweet-Banana-Lumpia-with-Milk-Chocolate-Toasted-Coconut-Butter.-17.jpg
Warm chocolate Chip Cookie Stuffed Soft Pretzels.,{'minutes': '20'},{'minutes': '15'},"{'hours': '1', 'minutes': '30'}","['warm water', 'light brown sugar', 'active dry yeast (1 packet)', 'unsalted butter, melted (1 stick)', 'sea salt or kosher salt', 'to 5 all-purpose flour', 'egg', 'course sea salt', 'all-purpose flour', 'baking soda', 'salt', 'salted butter, softened', 'granulated sugar', 'packed brown sugar', 'vanilla extract', 'eggs', 'semi-sweet chocolate chips']","{'warm water': '1 1/2', 'light brown sugar': '2', 'active dry yeast (1 packet)': '2 1/4', 'unsalted butter, melted (1 stick)': '1/2', 'sea salt or kosher salt': '1 1/2', 'to 5 all-purpose flour': '4 1/2', 'egg': '1', 'course sea salt': 'seasoning', 'all-purpose flour': '2 1/2', 'baking soda': '1', 'salt': '1/2', 'salted butter, softened': '1', 'granulated sugar': '1/2', 'packed brown sugar': '1', 'vanilla extract': '3', 'eggs': '2', 'semi-sweet chocolate chips': '2'}","['Coat a large bowl with oil or cooking sprayl, add the dough and turn to coat with the oil. Cover with a clean towel or plastic wrap and place in a warm spot until the dough doubles in size. This will take about 1 hour.']",756 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2014/01/Warm-Chocolate-Chip-Cookie-stuffed-Soft-Pretzels-101.jpg
Salted Caramel Chocolate Covered Pretzels.,{'minutes': '20'},-,{'minutes': '20'},"['bag of caramels', 'heavy cream', 'vanilla extract', 'bag of pretzels', 'milk', 'flaky sea salt']","{'bag of caramels': '1', 'heavy cream': '1/4', 'vanilla extract': '2', 'bag of pretzels': '1', 'milk': '12', 'flaky sea salt': 'seasoning'}",[],37 kcal,16,https://www.halfbakedharvest.com/wp-content/uploads/2016/12/Salted-Caramel-Chocolate-Covered-Pretzels-2.jpg
Gingerbread Cake with Caramel Cream Cheese Buttercream.,{'minutes': '45'},{'minutes': '30'},"{'hours': '1', 'minutes': '15'}","['all-purpose flour', 'baking powder', 'baking soda', 'ground ginger', 'ground cinnamon', 'nutmeg', 'ground cloves', 'kosher salt', 'Salted Butter, at room temperature', 'packed light or dark brown sugar', 'vanilla extract', 'molasses', 'large eggs, at room temperature', 'warm milk or water', 'gingerbread men/women and rosemary, for decorating', 'granulated sugar', 'Salted Butter, at room temperature', 'heavy cream', 'cream cheese, at room temperature', 'powdered sugar', 'vanilla extract']","{'all-purpose flour': '3 ¼', 'baking powder': '1', 'baking soda': '1', 'ground ginger': '2', 'ground cinnamon': '2', 'nutmeg': '¾', 'ground cloves': '¾', 'kosher salt': '1/4', 'Salted Butter, at room temperature': '2 1/2', 'packed light or dark brown sugar': '1', 'vanilla extract': '2', 'molasses': '1 1/3', 'large eggs, at room temperature': '3', 'warm milk or water': '1 ½', 'gingerbread men/women and rosemary, for decorating': 'seasoning', 'granulated sugar': '1', 'heavy cream': '3/4', 'cream cheese, at room temperature': '2', 'powdered sugar': '2'}","['1. Preheat the oven to 350 degrees F. Grease three 8-inch round cake pans. Line with parchment paper, grease with butter or cooking spray. Or you can divide the batter evenly among 32-36 cupcake tins lined with paper liner, filling them 1/2 way full.', '2. In a medium bowl combine the flour, baking powder, baking soda, ginger, cinnamon, nutmeg, cloves and salt.', '3. Using an electric mixer, beat together the butter and brown sugar until light and fluffy. Beat in the vanilla and molasses until combined. Add the eggs, 1 at a time, beating until combined. Add the water/milk, alternating with the flour mixture until everything is combined.', '4. Divide the batter evenly among the prepared cake pans. Bake until a toothpick inserted into the center of each comes out with moist crumbs attached, 30 to 35 minutes. Let the cakes cool in the pans for 15 minutes and then turn the cakes out onto wire racks to cool completely before frosting. Bake cupcakes, and bake for 18-20 minutes.', '5. Meanwhile, make the buttercream. In a large pot, cook the sugar over medium heat, stirring constantly with a heat-proof rubber spatula until the sugar has melted and turns a golden caramel, about 8 minutes. Remove the pot from the heat and add 4 tablespoons butter, whisking until combined. The caramel will bubble and begin to harden, just keep stirring. Slowly add the cream, whisking until combined. Return the pot to the heat and, cook the mixture over moderate heat, stirring until the caramel has thickened, 3-5 minutes. Remove from the heat and let cool.', '6. Using an electric mixer beat together the cream cheese and remaining 2 sticks butter until the mixture is light and fluffy. Add the powdered sugar, vanilla and 1/2 cup of the cooled caramel sauce. Beat another 2-3 minutes or until the frosting is light and fluffy.', '7. To assemble, place one layer, flat side up, on a plate or cake stand. With a knife or offset spatula, spread the top with buttercream. Place the second layer on top, rounded side up, and spread with more buttercream. Add the third cake layer and cover the top and sides of the cake with the remaining buttercream. If making cupcakes, spread the buttercream evenly over top the cupcakes. Cover the cake and chill in the fridge until ready to serve. Decorate as desired with gingerbread men and rosemary. Bring to room temperature 30 minutes prior to serving. Enjoy!']",805 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2016/12/Gingerbread-Cake-with-Caramel-Cream-Cheese-Buttercream-1.jpg
5 Ingredient Crockpot Chocolate Bars.,{'minutes': '5'},{'hours': '3'},"{'hours': '3', 'minutes': '5'}","['raw pumpkin seeds or roasted pumpkin seeds', 'lightly crushed pretzels', 'semi-sweet chocolate chips', 'butterscotch chips', 'creamy peanut butter']","{'raw pumpkin seeds or roasted pumpkin seeds': '2', 'lightly crushed pretzels': '2', 'semi-sweet chocolate chips': '5', 'butterscotch chips': '1 1/2', 'creamy peanut butter': '3/4'}",[],318 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2016/10/Addicting-5-Ingredient-Crockpot-Chocolate-Bars-19-700x1050.jpg
Baked Mixed Berry Coconut Cornbread Muffins,{'minutes': '15'},{'minutes': '40'},{'minutes': '55'},"['mixed berries (I used strawberries', 'honey', 'all purspose flour', 'yellow cornmeal', 'baking powder', 'salt', 'coconut sugar or light brown sugar', 'unsweetened flaked coconut *', 'unsalted butter', 'eggs', 'canned coconut milk', 'pure vanilla extract', 'salted butter', 'honey', 'dried lavender']","{'mixed berries (I used strawberries': '2', 'honey': '4', 'all purspose flour': '1', 'yellow cornmeal': '1/2', 'baking powder': '1 1/2', 'salt': '1/4', 'coconut sugar or light brown sugar': '1/2', 'unsweetened flaked coconut *': '1/3', 'unsalted butter': '1/2', 'eggs': '2', 'canned coconut milk': '1/2', 'pure vanilla extract': '1', 'salted butter': '1/2', 'dried lavender': '1'}",[],212 kcal,18,https://www.halfbakedharvest.com/wp-content/uploads/2015/08/Baked-Mixed-Berry-Coconut-Cornbread-Muffins-1.jpg
Cherry and Goats Milk Coconut Mousse.,{'minutes': '20'},-,"{'hours': '2', 'minutes': '45'}","['fresh cherries', 'vanilla', 'bourbon', 'coconut sugar or granulated sugar', 'goat cheese', 'goats milk', 'can full fat coconut milk', 'vanilla bean', 'cherry or strawberry jam', 'pure maple syrup', 'toasted coconut and chopped chocolate']","{'fresh cherries': '2', 'vanilla': '2', 'bourbon': '1', 'coconut sugar or granulated sugar': '1', 'goat cheese': '4', 'goats milk': '1/2', 'can full fat coconut milk': '1', 'vanilla bean': '1', 'cherry or strawberry jam': '1-2', 'pure maple syrup': '5-6', 'toasted coconut and chopped chocolate': 'seasoning'}",[],159 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2015/06/Cherry-and-Goat’s-Milk-Coconut-Mousse-2.jpg
Vanilla Cream Filled Cabernet Hot Chocolate Snowball Doughnuts.,{'minutes': '45'},{'minutes': '30'},"{'hours': '1', 'minutes': '50'}","['plus 1 teaspoon active dry yeast', 'warm milk', 'bread flour', 'pure vanilla extract', 'large egg yolks', 'granulated sugar', 'kosher salt', 'unsalted butter', 'Canola oil', 'sugar', 'milk (I used 2%', 'vanilla bean', 'granulated sugar', 'egg yolks', 'flour', 'salt', 'heavy cream', 'bittersweet or semi-sweet chocolate', 'milk (again', 'heavy cream', 'butter', 'Cabernet wine or 2 teaspoons vanilla', 'pinch of salt']","{'plus 1 teaspoon active dry yeast': '2', 'warm milk': '1', 'bread flour': '2 1/2', 'pure vanilla extract': '1', 'large egg yolks': '3', 'granulated sugar': '1/2', 'kosher salt': '1/2', 'unsalted butter': '4', 'Canola oil': 'seasoning', 'sugar': 'seasoning', 'milk (I used 2%': '2', 'vanilla bean': '1', 'egg yolks': '6', 'flour': '1/2', 'salt': '1/4', 'heavy cream': '1', 'bittersweet or semi-sweet chocolate': '8', 'milk (again': '3/4', 'butter': '2', 'Cabernet wine or 2 teaspoons vanilla': '2', 'pinch of salt': 'seasoning'}",[],286 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2015/01/Vanilla-Cream-Filled-Cabernet-Hot-Chocolate-Snowball-Doughnuts.-3.jpg
Incredibly Gooey Collapsing Chocolate Bourbon Pecan Pie Custard Cake.,{'minutes': '12'},{'minutes': '18'},{'minutes': '30'},"['egg yolks', 'whole eggs', 'powdered sugar', 'honey or pure maple syrup', 'molasses', 'bourbon', 'vanilla bean', 'cake flour*', 'dark or semi-sweet chocolate', 'whole pecans']","{'egg yolks': '6', 'whole eggs': '4', 'powdered sugar': '2', 'honey or pure maple syrup': '6', 'molasses': '2', 'bourbon': '2-4', 'vanilla bean': '1', 'cake flour*': '9', 'dark or semi-sweet chocolate': '4-5', 'whole pecans': '1 1/4'}",[],325 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2014/11/Incredibly-Gooey-Collapsing-Chocolate-Bourbon-Pecan-Pie-Custard-Cake-21.jpg
5 Ingredient Raspberry Peach Sherbet,{'minutes': '20'},-,"{'hours': '6', 'minutes': '20'}","['frozen peach slices', 'sweetened condensed milk', 'fresh orange juice', 'lemon juice', 'frozen raspberries']","{'frozen peach slices': '3-4', 'sweetened condensed milk': '1', 'fresh orange juice': '1/2', 'lemon juice': '2', 'frozen raspberries': '4'}","['1. In a blender, purée the peaches with 1/2 cup sweetened condensed milk, 1/4 cup orange juice, and 1 tablespoon lemon juice, scraping down the sides as needed until smooth and creamy. Spoon into a bowl and place in the freezer while you make the raspberry.', '2. In the same blender, purée the raspberries with 1/2 cup sweetened condensed milk, 1/4 cup orange juice, and 1 tablespoon lemon juice until smooth and creamy.', '3. Alternating scoops, scoop both the peach and raspberry sherbert into a 9×5 inch loaf pan. Then, use a spoon to gently swirl the two together in 2-3 strokes. Cover and freeze until firm, at least 6 hours.']",119 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2021/08/5-ingredient-Raspberry-Peach-Sherbet-1-700x1050.jpg
Vegan Gooey Chocolate Doughnuts,{'minutes': '10'},{'minutes': '20'},{'minutes': '30'},"['oat flour', 'sweet rice flour', 'unsweetened cocoa', 'powder', 'pure cane sugar', 'coconut flour', 'ground flax meal', 'baking powder', 'baking soda', 'salt', 'unsweetened almond milk 1/4 cup + 2 tablespoons brown rice', 'syrup', 'pumpkin puree', 'oil', 'vanilla extract', 'vegan dark chocolate chips', 'powdered sugar', 'unrefined coconut', 'oil', 'unsweetened', 'cocoa powder', 'Vegan ice cream']","{'oat flour': '1/2', 'sweet rice flour': '1/2', 'unsweetened cocoa': '1/4', 'powder': 'seasoning', 'pure cane sugar': '1/4', 'coconut flour': '2', 'ground flax meal': '1 1/2', 'baking powder': '1', 'baking soda': '1/2', 'salt': '1/2', 'unsweetened almond milk 1/4 cup + 2 tablespoons brown rice': '3/4', 'syrup': 'seasoning', 'pumpkin puree': '1/4', 'oil': 'seasoning', 'vanilla extract': '2', 'vegan dark chocolate chips': '1/2', 'powdered sugar': '2/3', 'unrefined coconut': '5', 'unsweetened': '3 1/2', 'cocoa powder': 'seasoning', 'Vegan ice cream': 'seasoning'}",[],346 kcal,10,https://www.halfbakedharvest.com/wp-content/uploads/2013/10/Vegan-Gooey-Chocolate-Doughnuts-9.jpg
Chocolate Chip Pumpkin Cinnamon Roll Dutch Baby,{'minutes': '10'},{'minutes': '20'},{'minutes': '30'},"['flour', 'cold butter', 'milk (I used 2%', 'pumpkin puree', 'brown sugar', 'eggs', 'cinnamon', 'vanilla extract', 'chocolate chips', 'salted butter', 'brown sugar', 'cinnamon', 'cream cheese', 'milk', 'vanilla extract', 'powdered sugar']","{'flour': '2/3', 'cold butter': '2 1/2', 'milk (I used 2%': '2/3', 'pumpkin puree': '1/4', 'brown sugar': '1/4', 'eggs': '4', 'cinnamon': '1', 'vanilla extract': '2', 'chocolate chips': '1/3', 'salted butter': '4', 'cream cheese': '3', 'milk': '2', 'powdered sugar': '1'}",[],449 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2013/10/Chocolate-Chip-Pumpkin-Cinnamon-Roll-Dutch-Baby-9.jpg
Brown Butter Chocolate Chip Cookie Dough Pretzel Snickers Bars,{'minutes': '30'},{'minutes': '15'},"{'hours': '2', 'minutes': '30'}","['milk chocolate chips', 'creamy peanut butter', 'butter', 'granulated sugar', 'canned coconut milk or regular milk', 'marshmallow fluff', 'salted peanuts chopped', 'vanilla extract', 'bag of caramels', 'coconut milk or cream', 'butter', 'brown sugar', 'heavy cream or coconut milk', 'vanilla extract', 'flour', 'salt', 'mini chocolate chips', 'milk chocolate chips', 'creamy peanut butter', 'pretzels', 'chocolate chips']","{'milk chocolate chips': '1 1/2', 'creamy peanut butter': '1/4', 'butter': '1 1/2', 'granulated sugar': '1/2', 'canned coconut milk or regular milk': '1/4', 'marshmallow fluff': '1 1/2', 'salted peanuts chopped': '1', 'vanilla extract': '1 1/2', 'bag of caramels': '1', 'coconut milk or cream': '1/4', 'brown sugar': '2/3', 'heavy cream or coconut milk': '2', 'flour': '1', 'salt': '1/4', 'mini chocolate chips': '1/2 -3/4', 'pretzels': '1', 'chocolate chips': '1/2'}","['Make the caramel. Combine the caramels and cream in a saucepan over low heat. Let melt, stirring occasionally, until smooth, this took about 10 minutes for me. Pour over nougat layer and let cool completely, about 10 minutes.', 'Make the Cookie Dough. In a heavy-bottomed sauce pan, melt the butter over medium heat until just browned. Butter will melt, foam, and froth, then begin to brown along the bottom. Whisk browned bits off of the bottom of the pan and pour into the bowl of a stand mixer or large bowl. Allow to cool 10 minutes.']",395 kcal,20,https://www.halfbakedharvest.com/wp-content/uploads/2013/10/Brown-Butter-Chocolate-Chip-Cookie-Dough-Pretzel-Topped-Snickers-Bars-3.jpg
Peanut Butter Cup Cookies & Cream Salted Caramel Popcorn Bars,{'minutes': '20'},{'minutes': '30'},{'minutes': '50'},"['all-purpose flour', 'baking soda', 'salt', 'water', '( 1 cup) butter', 'granulated sugar', 'packed brown sugar', 'vanilla extract', 'large eggs', 'semi-sweet chocolate chips', ""Reese's peanut butter cups"", 'stick butter', 'powdered sugar', 'vanilla extract', 'salt', 'brown sugar + 1/4 cup water', 'butter', 'cream', 'vanilla extract', 'peanut butter chips or butter scotch chips', 'flaked sea salt', 'poped popcorn', 'melt chocolate']","{'all-purpose flour': '2 1/2', 'baking soda': '1', 'salt': '1/4', 'water': '2', '( 1 cup) butter': '2', 'granulated sugar': '1/4', 'packed brown sugar': '3/4', 'vanilla extract': '1', 'large eggs': '2', 'semi-sweet chocolate chips': '1', ""Reese's peanut butter cups"": '10-12', 'stick butter': '1', 'powdered sugar': '1 1/4', 'brown sugar + 1/4 cup water': '1/2', 'butter': '1/4', 'cream': '3/4', 'peanut butter chips or butter scotch chips': '1/4', 'flaked sea salt': 'seasoning', 'poped popcorn': '5', 'melt chocolate': 'seasoning'}",[],327 kcal,20,https://www.halfbakedharvest.com/wp-content/uploads/2013/09/PicMonkey-Collage12.jpg
Salted Pretzel Chocolate Chip Cookie Snickers Bars,{'minutes': '20'},{'minutes': '25'},"{'hours': '1', 'minutes': '45'}","['salted butter, at room temperature', 'light brown sugar', 'granulated sugar', 'large eggs, at room temperature', 'vanilla extract', 'all purpose flour', 'baking soda', 'semi-sweet chocolate chips', 'bags caramels, unwrapped', 'heavy cream', 'roasted peanuts', 'semi-sweet or milk chocolate', 'coconut oil', 'pretzel twists', 'salted butter, at room temperature, cut into chunks', 'granulated sugar', 'heavy cream', 'vanilla extract']","{'salted butter, at room temperature': '2', 'light brown sugar': '2/3', 'granulated sugar': '1 1/2', 'large eggs, at room temperature': '2', 'vanilla extract': '2', 'all purpose flour': '2 1/4', 'baking soda': '1', 'semi-sweet chocolate chips': '2', 'bags caramels, unwrapped': '2', 'heavy cream': '3/4', 'roasted peanuts': '3/4', 'semi-sweet or milk chocolate': '12', 'coconut oil': '1', 'pretzel twists': '20-24', 'salted butter, at room temperature, cut into chunks': '6'}","['1. Preheat the oven to 350 degrees F. Line a 9x13 inch baking pan with parchment paper.', '2.\xa0In a large mixing bowl, beat together the butter, brown sugar, and sugar until combined. Add the eggs, one at a time, beating until combined and creamy. Beat in the vanilla. Add the flour and baking soda, beat until combined. Stir in the chocolate chips.', '3.\xa0Spread the dough out in the prepared pan and bake for 23-25 minutes, until just set in the center. Let cool.', '4. Meanwhile, make the caramel. Combine the caramels and cream in a saucepan over low heat. Melt stirring occasionally, until smooth, about 10 minutes. Remove from the heat and stir in the peanuts. Gently pour the caramel over the cooled cookies. Let set up 10-15 minutes. If using homemade caramel, just stir the peanuts into the caramel, then pour over the cookies.', '5. Melt the chocolate and coconut oil together in the microwave until melted. Pour the chocolate mix over the peanut caramel layer. Press the pretzels into the chocolate. Transfer the bars to the fridge and chill 1 hour, until set (or 30 minutes in the freezer). Cut into bars. Keep in a cool, dry place for up to 1 week.']",489 kcal,18,https://www.halfbakedharvest.com/wp-content/uploads/2020/09/Salted-Pretzel-Chocolate-Chip-Cookie-Snickers-Bars-1-700x1050.jpg
Blueberry Sour Cream Coffee Cake,{'minutes': '25'},{'hours': '1'},"{'hours': '1', 'minutes': '25'}","['salted butter, at room temperature', 'granulated sugar', 'lemon zest', 'sour cream', 'vanilla extract', 'eggs, at room temperature', 'all-purpose flour', 'almond flour', 'baking powder', 'kosher salt', 'fresh or frozen blueberries', 'blueberry jam', 'brown sugar', 'flour', 'butter', 'cinnamon', 'powdered sugar', 'lemon juice', 'honey']","{'salted butter, at room temperature': '1', 'granulated sugar': '1/2', 'lemon zest': '1', 'sour cream': '1/2', 'vanilla extract': '1', 'eggs, at room temperature': '3', 'all-purpose flour': '1', 'almond flour': '3/4', 'baking powder': '2', 'kosher salt': '1/2', 'fresh or frozen blueberries': '1', 'blueberry jam': '3', 'brown sugar': '1/2', 'flour': '2', 'butter': '2', 'cinnamon': '1', 'powdered sugar': '2/3', 'lemon juice': '3', 'honey': '1'}","['1. Preheat the oven to 375° F. Butter a 9-inch bundt pan or (9x5 inch) loaf pan.', '2. In a large mixing bowl, beat together the butter, 1/2 cup sugar, and lemon zest until combined. Add the sour cream and vanilla, beating until smooth. Beat in the eggs, one at a time, until combined. Add the flour, almond flour, baking powder, and salt. Mix in the blueberries with 1 tablespoon flour.', '3. To make the streusel. Combine all ingredients in a bowl and mix until a crumble forms.', '4. Spoon half the batter into the prepared pan. Swirl with 1 tablespoon jame. Sprinkle over the streusel. Add the remaining batter and then swirl in the remaining 2 tablespoons jam. Sprinkle with 1 tablespoon sugar (if desired).', '5. Bake for 55-60 minutes, or until the center is just set.', '6. Meanwhile, make the glaze. Whisk all ingredients in a bowl until smooth and drizzly. Drizzle the glaze over the cake. Slice and enjoy!']",456 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2024/03/Blueberry-Sour-Cream-Coffee-Cake-1.jpg
Chewy Chocolate Chunk Honey Sesame Cookies,{'minutes': '15'},{'minutes': '15'},{'minutes': '30'},"['salted butter, at room temperature', 'honey', 'large egg', 'vanilla extract', 'white whole wheat flour', 'cinnamon', 'baking soda', 'salt', 'chopped chocolate chunks or chips', 'toasted sesame seeds']","{'salted butter, at room temperature': '1', 'honey': '1/2', 'large egg': '1', 'vanilla extract': '2', 'white whole wheat flour': '1 1/2', 'cinnamon': '1/2', 'baking soda': '3/4', 'salt': '1/2', 'chopped chocolate chunks or chips': '1 1/2', 'toasted sesame seeds': '1/3'}","['1. Preheat the oven to 350° F. Line a baking sheet with parchment paper.', '2. Add the butter to a skillet set over medium heat. Cook until the butter begins to brown, about 3-4 minutes. Remove from the heat and transfer to a heatproof bowl. Let cool for 5 minutes or so.', '3. To the browned butter, mix in the honey, egg, and vanilla, mixing until smooth. Add the whole wheat flour, cinnamon (if using), baking soda, and salt. Mix in the chocolate and sesame seeds.', '4. let the dough sit and chill for 10 minutes. Then, roll the dough into tablespoon-size balls and place 2 inches apart on the prepared baking sheet. Gently flatten the dough down. Bake for 8 minutes. Remove from the oven, rotate, and tap the baking sheet on the counter 1-2 times to flatten. Bake another 2-3 minutes or until the cookies are just beginning to set on the edges.', '5. Let the cookies cool on the baking sheet. They will continue to cook slightly as they sit on the baking sheet. Eat warm (highly recommend) or let cool and store in an airtight container for up to 4 days.']",248 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2024/01/Chewy-Chocolate-Chunk-Honey-Sesame-Cookies-1.jpg
Zucchini Doughnuts with Cinnamon Maple Glaze,{'minutes': '20'},{'minutes': '12'},{'minutes': '32'},"['zucchini, grated', 'coconut oil, melted', 'maple syrup', 'large eggs', 'vanilla extract', 'whole wheat pastry flour', 'baking powder', 'ground cinnamon', 'ground ginger', 'kosher salt', 'salted butter', 'maple syrup', 'powdered sugar', 'instant coffee', 'cinnamon']","{'zucchini, grated': '2', 'coconut oil, melted': '1/3', 'maple syrup': '1/3', 'large eggs': '2', 'vanilla extract': '2', 'whole wheat pastry flour': '1 1/2', 'baking powder': '1 1/2', 'ground cinnamon': '1', 'ground ginger': '1/2', 'kosher salt': '1/2', 'salted butter': '4', 'powdered sugar': '3/4-1', 'instant coffee': '1', 'cinnamon': '1/2'}","['1. Preheat the oven to 350° F. Grease a 6-cup doughnut pan or 12-cup muffin pan with melted butter', '2. Lay a clean towel on the counter with the shredded zucchini in the center, then squeeze out any excess water.', '3. In a bowl, stir together the coconut oil, maple syrup, eggs, and vanilla until combined. Mix in the squeezed-out zucchini. Add the flour, baking powder, cinnamon, ginger, and salt. Mix until just combined.', '4. Divide the batter evenly among the molds, filling 1/2-2/3 of the way full.\xa0Bake for 12 minutes, until just set. Remove and let cool 5 minutes. Then run a knife around the edges to release, and invert the pan.', '5. \xa0Meanwhile, make the glaze. Add the butter to a small pot set over medium heat. Allow the butter to brown slightly until it smells toasted, about 2-3 minutes. Remove from the heat and whisk in the maple syrup, powdered sugar, instant coffee, and cinnamon. Dip or drizzle the doughnuts into the glaze. Highly recommend eating a few of these warm!']",244 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2023/06/Zucchini-Doughnuts-with-Cinnamon-Maple-Glaze-1.jpg
