title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images
4 Ingredient Chocolate Mousse,{'minutes': '10'},-,"{'hours': '1', 'minutes': '10'}","['well-chilled heavy cream', 'Nutella chocolate hazelnut spread', 'vanilla extract', 'espresso powder', 'sea salt', 'whipped cream, for topping', 'chocolate curls/shaving, for topping']","{'well-chilled heavy cream': '2', 'Nutella chocolate hazelnut spread': '3/4', 'vanilla extract': '2', 'espresso powder': '2', 'sea salt': '1', 'whipped cream, for topping': 'seasoning', 'chocolate curls/shaving, for topping': 'seasoning'}","['1. Microwave the chocolate hazelnut spread for 30 seconds to loosen. Let cool 5 minutes.', '2. In a large bowl, using an electric mixer, whip the heavy cream on high speed until soft peaks begin to form, 3-5 minutes. Add the chocolate hazelnut spread, vanilla, espresso powder (if using), and a pinch of salt. Whisk (being careful to not overmix) until smooth, 1 to2 minutes. Watch closely, if you over whip the chocolate will separate.', '3. Divide the mousse among four to six small bowls. Cover with plastic wrap and chill for at least 1 hour, until set, or up to 5 days. Top as desired with whipped cream and chocolate shavings.']",688 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2020/02/4-Ingredient-Chocolate-Mousse-1-700x1050.jpg
Flourless Chocolate Espresso Olive Oil Cake with Honey Whipped Ricotta.,{'minutes': '15'},{'minutes': '30'},{'minutes': '45'},"['dark chocolate', 'extra virgin olive oil', 'large eggs, separated', 'granulated sugar', 'espresso powder', 'kosher salt', 'vanilla extract', 'unsweetened cocoa powder', 'semi-sweet or milk chocolate chunks', 'whole milk ricotta cheese', 'honey', 'vanilla extract']","{'dark chocolate': '7', 'extra virgin olive oil': '1/2', 'large eggs, separated': '5', 'granulated sugar': '3/4', 'espresso powder': '2', 'kosher salt': '1/2', 'vanilla extract': '2', 'unsweetened cocoa powder': '¼', 'semi-sweet or milk chocolate chunks': '2', 'whole milk ricotta cheese': '2', 'honey': '2'}","['1. Preheat the oven to 350 degrees F. Grease a 9-inch spring-form pan and line the bottom with parchment paper.', '2. In a medium bowl, melt the dark chocolate and olive oil in the microwave until melted and smooth. Let cool 5 minutes. Whisk in the 5 egg yolks, sugar, cocoa powder, espresso powder, salt, and vanilla until combined.', '3. In a large bowl, using an electric mixer, whip the egg whites on medium speed until stiff peaks form. Fold half of the whipped egg whites into the chocolate mix until just combined, fold in the remaining egg whites. Gently stir in the chocolate chunks. Transfer the batter to the prepared pan, spreading it in an even layer. Bake 25-30 minutes, until the center is no longer jiggly. Remove from the oven and let sit 10 minutes.', '4. To make the honey whipped ricotta. In the bowl of a food processor, combine the ricotta, honey, and vanilla. Pulse until smooth and creamy, about 2-3 minutes. Taste, adding more honey if needed to sweeten. Store leftovers in an airtight container at room temperature for up to one week.', '5. Serve the cake warm or at room temp, dusted with cocoa powder and dolloped with honey whipped ricotta. Store leftovers in an airtight container at room temperature for up to one week.']",522 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2020/02/Flourless-Chocolate-Espresso-Cake-1-700x1050.jpg
Valentine's Day Double Chocolate Chex Mix.,{'minutes': '15'},-,{'minutes': '45'},"['Corn Chex Cereal', 'Rice Chex Cereal', 'mixed salted bite-size pretzels twists and/or sticks', 'Cheerios', 'white chocolate chopped', 'coconut oil', ""M&M's"", ""peanut M&M's"", 'semi-sweet or milk chocolate melted']","{'Corn Chex Cereal': '3', 'Rice Chex Cereal': '3', 'mixed salted bite-size pretzels twists and/or sticks': '3', 'Cheerios': '2', 'white chocolate chopped': '24', 'coconut oil': '2', ""M&M's"": '1 1/2', ""peanut M&M's"": '1 1/2', 'semi-sweet or milk chocolate melted': '4'}","['1. In a large bowl, toss together the Chex Cereals, Cheerios, and 1 1/2 cups pretzels.', ""2. In a medium bowl, melt together the white chocolate and coconut oil in the microwave until melted and smooth, about 1-2 minutes. Pour the melted white chocolate over the cereal mixture, tossing well until the cereal mixture is evenly coated. Stir in half of the M&M's. Spread the Chex mix evenly over 2 parchment paper lined baking sheets. Chill in the fridge until the chocolate has hardened, about 30 minutes."", '3. Toss the remaining 1 1/2 cups of pretzels with the melted milk chocolate. Spread the pretzels evenly over a parchment paper lined baking sheet. Chill in the fridge until the chocolate has hardened, about 30 minutes.', ""4. Once chilled, combine the white chocolate Chex milk with the chocolate covered pretzels, and the remaining M&M's. Serve, or store in an airtight container for up to 1 week in the fridge.""]",745 kcal,10,https://www.halfbakedharvest.com/wp-content/uploads/2020/02/Valentine’s-Day-Double-Chocolate-Chex-Mix-1-700x1050.jpg
Salted Pretzel Cowboy Party Cookies.,{'minutes': '20'},{'minutes': '10'},{'minutes': '30'},"['salted butter, at room temperature', 'dark brown sugar', 'granulated sugar', 'large eggs, at room temperature', 'vanilla extract', '+ 2 tablespoons all-purpose flour', 'baking soda', 'ground cinnamon', 'kosher salt', 'old fashioned oats', 'shredded unsweetened coconut', 'semi-sweet chocolate chips', 'semi-sweet chocolate chunks', 'mini pretzel twists, crushed', 'flaky sea salt, for sprinkling']","{'salted butter, at room temperature': '2', 'dark brown sugar': '3/4', 'granulated sugar': '1/4', 'large eggs, at room temperature': '2', 'vanilla extract': '1', '+ 2 tablespoons all-purpose flour': '1 3/4', 'baking soda': '1', 'ground cinnamon': '1/2', 'kosher salt': '1/2', 'old fashioned oats': '1 1/2', 'shredded unsweetened coconut': '1 1/2', 'semi-sweet chocolate chips': '1 1/2', 'semi-sweet chocolate chunks': '1/2-1', 'mini pretzel twists, crushed': '1', 'flaky sea salt, for sprinkling': 'seasoning'}","['1. Preheat the oven to 350 degrees F. Line a baking sheet with parchment paper.', '2. In a large mixing bowl, beat together the butter, brown sugar, and granulated sugar until combined. Beat in the eggs, 1 at a time, until combined. Add the vanilla, beating until creamy. Add the flour, cinnamon (if using), baking soda, and salt. Fold in the oats, coconut, chocolate chips, and chocolate chunks.', '3. Roll the dough into rounded 2 tablespoon size balls. Place 3 inches apart on the prepared baking sheet. Gently push a few crushed pretzel pieces into each dough ball (see above photo), then flatten the dough ball down with the palm of your hand to 1/2 inch thickness.', '4. Transfer to the oven and bake for 5 minutes. Remove the pan from the oven and tap the baking sheet on the counter 3 times to flatten them down. Return to the oven and bake another 4 minutes or until the cookies are just beginning to set on the edges, but still doughy in the center. Remove from the oven and tap the baking sheet on the counter 2-3 times to flatten them down again. Let the cookies cool on the baking sheet. They will continue to cook slightly as they sit on the baking sheet. Sprinkle with flaky salt.', '5. Eat warm (highly recommended) or let cool and store in an airtight container for up to 4 days.']",207 kcal,32,https://www.halfbakedharvest.com/wp-content/uploads/2020/01/Salted-Pretzel-Cowboy-Party-Cookies-1-700x1050.jpg
Jolly Santa Cookies,{'minutes': '45'},{'minutes': '15'},{'hours': '1'},"['salted butter, at room temperature', 'granulated sugar', 'egg, at room temperature', 'vanilla extract', 'all-purpose flour', 'kosher salt', 'red food coloring', 'mini chocolate chips', 'mini holiday M + M s', 'salted butter, at room temperature', 'cream cheese, at room temperature', 'vanilla extract', 'powder sugar']","{'salted butter, at room temperature': '1', 'granulated sugar': '1/2', 'egg, at room temperature': '1', 'vanilla extract': '1', 'all-purpose flour': '2 1/4', 'kosher salt': '1/2', 'red food coloring': '1-2', 'mini chocolate chips': 'seasoning', 'mini holiday M + M s': 'seasoning', 'cream cheese, at room temperature': '2', 'powder sugar': '1 1/2'}","['1. Preheat the oven to 350 degrees. Line 2 baking sheets with parchment paper.', '2. In a large mixing bowl, cream together the butter, sugar, and vanilla until light and fluffy, about 3-5 minutes. Add the egg and beat until combined. Add the flour, and salt, beat until combined, and the dough begins to form a ball.', '3. Remove 1 cup of the dough and set aside. With the remaining dough, add in 1 teaspoon red food coloring, adding more if needed for better color. Keep in mind that the color will darken over time.', '4. From the red cookie dough, make 1 (1-inch) ball and 5 (1/2-inch) balls. From the plain cookie dough, make 1 (3/4 inch) ball and 5 (1/4-inch) balls. You will have a body, head, hat, four red arms and four white hands and a white ball for the top of the hat. I find it easiest to make all the parts first, then assemble.', '5. On the prepared baking sheet, place the red 1-inch ball, gently flatten until 1/2 inch thick. Attach four of the red 1/2-inch balls for arms and legs. Next, attach the plain 3/4-inch ball for a head, gently flatten until 1/2 inch thick. Attach the plain 1/4-inch balls for hands and feet. Shape the remaining red 1/2-inch ball into a triangle for a hat and attach it. Repeat with remaining dough, arranging the cookies 2 inches apart on the baking sheet. Add chocolate pieces for eyes and buttons (see above photos for visuals, this will help!).', ""6. Transfer to the oven and bake the Santa's for 12-15 minutes, until lightly golden"", '7. To make the frosting. Add the butter and the cream cheese to the bowl of a stand mixer and whip until extra light and fluffy, about 3-4 minutes. Add the powdered sugar and vanilla. Beat together until whipped, about 2 more minutes.', ""8. To decorate. Transfer half the frosting to a piping bag fitted with a small tip. Or, take a ziplock bag and snip a very small portion of the corner off the bag. Use the bag to go around Santa's face, arms, and legs. Put a small dot on the tip of his hat and then place one red mini M&M on his face as his nose.""]",691 kcal,14,https://www.halfbakedharvest.com/wp-content/uploads/2019/12/Holly-Jolly-Santa-Cookies-1-700x1050.jpg
Vanilla Ginger Wreath Cookies,{'minutes': '15'},{'minutes': '15'},{'minutes': '30'},"['salted butter, at room temperature', 'granulated sugar', 'light brown sugar', 'lemon zest', 'vanilla extract', 'all purpose flour', 'kosher salt', 'ground ginger', 'ground cinnamon', 'ground cardamom', 'powdered sugar', 'vanilla extract', 'sugared rosemary, for decorating', 'assorted candies, for decorating']","{'salted butter, at room temperature': '2', 'granulated sugar': '1/4', 'light brown sugar': '¼', 'lemon zest': '2', 'vanilla extract': '1', 'all purpose flour': '2 1/2', 'kosher salt': '½', 'ground ginger': '½', 'ground cinnamon': '¼', 'ground cardamom': '1/8', 'powdered sugar': '2', 'sugared rosemary, for decorating': 'seasoning', 'assorted candies, for decorating': 'seasoning'}",[],211 kcal,22,https://www.halfbakedharvest.com/wp-content/uploads/2019/12/Vanilla-Wreath-Cookies-1-700x1050.jpg
Creamy Coconut Hot Chocolate,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['canned coconut milk', 'semi-sweet chocolate chips', 'unsweetened cocoa powder', 'real maple syrup', 'vanilla extract', 'flaky salt', 'coconut whipped cream, for serving', 'grated cinnamon or chocolate shavings (optional)', 'regular marshmallows', 'pretzel sticks', 'rosemary sprigs', 'melted chocolate', 'peppermint meringue cookies']","{'canned coconut milk': '4 1/2', 'semi-sweet chocolate chips': '1/2', 'unsweetened cocoa powder': '1/4', 'real maple syrup': '1/4', 'vanilla extract': '1', 'flaky salt': '1', 'coconut whipped cream, for serving': 'seasoning', 'grated cinnamon or chocolate shavings (optional)': 'seasoning', 'regular marshmallows': 'seasoning', 'pretzel sticks': 'seasoning', 'rosemary sprigs': 'seasoning', 'melted chocolate': 'seasoning', 'peppermint meringue cookies': 'seasoning'}","['1. Add the coconut milk, chocolate chips, cocoa powder, maple syrup, vanilla, and a pinch of salt to a large pot. Place the pot over medium low heat until the milk is scalding, but not boiling. Be sure to stir the pot often to make sure nothing is sticking to the bottom and burning.', '2. Once the hot cocoa is steaming, ladle into mugs, dollop with whipped cream, and top with marshmallows, if desired. Drink and enjoy!']",1082 kcal,4,https://www.halfbakedharvest.com/wp-content/uploads/2019/11/Creamy-Coconut-Hot-Chocolate-1-700x1050.jpg
Gooey Chocolate Chip Cookie Pumpkin Pie,{'minutes': '15'},{'minutes': '50'},"{'hours': '1', 'minutes': '5'}","['pie crust', 'eggs', 'all-purpose flour', 'brown sugar', 'granulated sugar', 'ground cinnamon', 'kosher salt', 'vanilla extract', 'butter at room temperature', 'pumpkin butter', 'semi-sweet chocolate chips', 'sweetened condensed milk']","{'pie crust': '1', 'eggs': '2', 'all-purpose flour': '1/2', 'brown sugar': '1/4', 'granulated sugar': '1/4', 'ground cinnamon': '3/4', 'kosher salt': '1/2', 'vanilla extract': '2', 'butter at room temperature': '1 1/2', 'pumpkin butter': '1/3', 'semi-sweet chocolate chips': '2', 'sweetened condensed milk': '2/3'}","['1.\xa0Preheat the oven to 325 degrees F. Butter a 9-inch pie plate and press the pie crust dough into the plate. Poke a few holes in the bottom of the crust with the tines of a fork. Set aside in the fridge.', '3.\xa0Grab the pie crust. Drizzle half of the sweetened condensed milk over the bottom of the crust. Spoon in half the cookie dough. Drizzle the remaining sweet milk over the cookie dough. Spoon in the rest of the cookie dough.']",427 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2019/11/Gooey-Chocolate-Chip-Cookie-Pumpkin-Pie-5-700x1050.jpg
Chai Spiced Maple Sugar Cookies with Browned Butter Frosting,{'minutes': '30'},{'minutes': '15'},"{'hours': '1', 'minutes': '15'}","['salted butter, at room temperature', 'light brown sugar', 'pure vanilla extract', 'eggs at room temperature', 'all-purpose flour', 'baking soda', 'cinnamon', 'ginger', 'cardamom', 'ground all-spice', 'nutmeg', 'salt', 'black pepper', 'salted butter, at room temperature', 'cream cheese, at room temperature', 'powdered sugar', 'real maple syrup', 'vanilla extract', 'melted white chocolate, for dipping', 'chai sugar, for sprinkling']","{'salted butter, at room temperature': '2', 'light brown sugar': '1 1/4', 'pure vanilla extract': '1', 'eggs at room temperature': '2', 'all-purpose flour': '4 1/2', 'baking soda': '1', 'cinnamon': '1 1/2', 'ginger': '1/2', 'cardamom': '1/2', 'ground all-spice': '1/4', 'nutmeg': '1/4', 'salt': '1/2', 'black pepper': '1/8', 'cream cheese, at room temperature': '3', 'powdered sugar': '2', 'real maple syrup': '1/3', 'vanilla extract': '1', 'melted white chocolate, for dipping': 'seasoning', 'chai sugar, for sprinkling': 'seasoning'}","['1. In a large mixing bowl, cream together the butter, sugar, and vanilla until light and fluffy, about 3-5 minutes. Add the eggs, one at a time, and mix until evenly combined. Add the flour, baking soda, cinnamon, ginger, cardamom, all-spice, nutmeg, salt, and pepper, beat until combined and the dough forms a ball.', ""2. Generously flour your work surface. Divide the dough in half and flatten each half into a disk. Roll out the dough to 1/4 inch thickness. Make sure you're using enough flour or your dough will stick. Cut out the cookies using your favorite autumn/winter cookie cutter. Carefully transfer the cookies to a parchment-lined baking sheet. Cover the baking sheet and place the sheet in the freezer, freeze until firm, about 15-20 minutes. Roll out the leftover scraps, and repeat with the remaining disk of dough."", '3. Preheat oven to 350 degrees. Bake the cookies on the middle rack of the oven for 8-12 minutes (for soft cookies) or until just lightly golden brown. Do not over bake. Cool on the baking sheet five minutes and then transfer to a wire cooling rack to cool completely.', ""4. To make the frosting. Add 1 stick butter to a skillet, set over medium heat. Allow the butter to brown lightly until it smells toasted, about 2-3 minutes. Stir often. Remove from the heat and transfer the butter to the mixing bowl, let cool until it's room temp."", '6. Add the remaining stick of room temperature butter and the cream cheese to the bowl. Then add the powdered sugar and maple syrup. Beat together until light and fluffy. Add the vanilla and beat until combined. If the frosting feels too loose, add powdered sugar to thicken.', '7. To assemble.\xa0Dip half of the cookies into melted chocolate to coat about 1/3 of the top (see photos) and sprinkle with chai sugar, if desired.\xa0Spread the frosting over the cookie halves with no chocolate. Place the top cookie, chocolate side up over the frosting, gently pressing to adhere. Cookies can be served immediately or stored in an airtight container for up to 3 days.']",341 kcal,30,https://www.halfbakedharvest.com/wp-content/uploads/2019/11/Chai-Spiced-Maple-Sugar-Cookies-with-Browned-Butter-Frosting-1-700x1050.jpg
Easiest Burnt Basque Pumpkin Spice Cheesecake.,{'minutes': '20'},{'hours': '1'},{'hours': '2'},"['cream cheese, at room temperature', 'granulated sugar', 'large eggs, at room temperature', 'pumpkin pureè', 'Carnation® Almond Cooking Milk or heavy cream', 'vanilla extract', 'ground cinnamon', 'ground ginger', 'ground nutmeg', 'ground cardamom', 'kosher salt', 'all-purpose flour', 'pie crust homemade or store-bought', 'melted salted butter', 'granulated sugar', 'ground cinnamon', 'ground ginger']","{'cream cheese, at room temperature': '3', 'granulated sugar': '3', 'large eggs, at room temperature': '4', 'pumpkin pureè': '1', 'Carnation® Almond Cooking Milk or heavy cream': '3/4', 'vanilla extract': '2', 'ground cinnamon': '2', 'ground ginger': '1/2', 'ground nutmeg': '1/2', 'ground cardamom': '1/2', 'kosher salt': '1', 'all-purpose flour': '1/4', 'pie crust homemade or store-bought': '1', 'melted salted butter': '2'}","['1. Place a rack in the middle of the oven. Preheat the oven to 400 degrees F. Line a 9-inch spring-form pan with parchment paper and grease with butter.', '2. In a mixing bowl, beat together the cream cheese and sugar on medium speed, scraping down the sides of the bowl until very smooth and creamy, about 2 minutes. Add the eggs, 1 at a time, until fully incorporated. Scrape down the sides of the bowl, then reduce the mixer speed to medium-low. Add the pumpkin, Carnation® Almond Cooking Milk, and vanilla. Beat until combined, about 30 seconds.', '3. Combine the flour, cinnamon, ginger, cardamom, and salt. Sift the flour mix into the batter, then beat again to combine, about 30 seconds. Pour the batter into the prepared parchment-lined pan.', '4. Transfer to the oven and bake for 60-65 minutes, until deeply golden brown on top and still a little jiggly in the center. Let the cake cool 10 minutes, then unmold. Let cool completely.', '5. Meanwhile, make the cookies. Preheat the oven to 350 degrees F. Lightly flour a clean counter. Unroll the pie crust and cut out your desired shapes using your favorite fall cookie cutter. Carefully transfer the cookies to a parchment-lined baking sheet.', '6. Transfer to the oven and bake the cookies on the middle rack of the oven for 8-10 minutes, until just lightly golden brown. Cool on the baking sheet for five minutes and then transfer to a wire cooling rack to cool completely.', '7.\xa0In a small bowl, combine the sugar, cinnamon, and ginger. Brush the melted butter over the cookies and then sprinkle the cookies with ginger-cinnamon sugar.', '8. To serve, slice into wedges, dollop with cream and top with cookies. Serve at room temperature or chilled. I like room temp best.']",324 kcal,10,https://www.halfbakedharvest.com/wp-content/uploads/2019/11/Burnt-Basque-Pumpkin-Spice-Cheesecake-1-700x1050.jpg
BOO! Spooky Monster Chocolate Covered Pretzel Brownies.,{'minutes': '30'},{'minutes': '25'},"{'hours': '1', 'minutes': '25'}","['salted butter', 'milk chocolate, chopped', 'granulated sugar', 'instant coffee powder', 'vanilla extract', 'large eggs, at room temperature', 'unsweetened cocoa powder', 'all-purpose flour', 'kosher salt', 'semi-sweet chocolate, chopped', 'heavy cream', 'creamy peanut butter', 'milk or semi sweet chocolate, melted', 'high quality white chocolate, melted', 'large pretzel twists', 'mini pretzel twists', ""Oreos, candy eyes, melted chocolate, melted white chocolate, chocolate candy melts, black licorice, fall M&M's""]","{'salted butter': '2', 'milk chocolate, chopped': '4', 'granulated sugar': '1 1/2', 'instant coffee powder': '1', 'vanilla extract': '1', 'large eggs, at room temperature': '4', 'unsweetened cocoa powder': '1', 'all-purpose flour': '1', 'kosher salt': '1/4', 'semi-sweet chocolate, chopped': '3', 'heavy cream': '3', 'creamy peanut butter': '2', 'milk or semi sweet chocolate, melted': '16', 'high quality white chocolate, melted': '8', 'large pretzel twists': '16', 'mini pretzel twists': '8', ""Oreos, candy eyes, melted chocolate, melted white chocolate, chocolate candy melts, black licorice, fall M&M's"": 'seasoning'}","['1. Preheat the oven to 350 degrees F. Line a 9x13 inch baking dish with parchment paper.', '2. Add the butter and chocolate to a medium microwave safe mixing bowl. Microwave on 30 second intervals, stirring after each interval, until melted and smooth. To the melted chocolate whisk in the sugar, instant coffee, vanilla, and eggs until smooth. Stir in the cocoa powder, flour, and salt until just combined. Try not to over mix the batter, it will be thick.', '3. Pour the batter into the prepared pan, spreading in an even layer. Transfer to the oven and bake for 22-25 minutes, until the brownies are set on top. Remove from the oven and allow to cool.', '4. To make the Monsters. For the owls, dip each large pretzel twist in melted chocolate and place directly on a parchment lined baking sheet. Split an Oreo in half and use for the eyes.\xa0Place the pretzels in the freezer to set for 10 minutes. Once the chocolate is set, add a small dot of melted chocolate to the center of each Oreo and attach the candy eyes. Drizzle a line of chocolate above the eyes for the eyebrows and attach 2 (1 inch) pieces of licorice to each eye. Dot a small amount of chocolate in between the Oreos and insert an M&M to create a nose. Place back in the freezer for 10 minutes to set. The owls can be made with both chocolate and white chocolate covered pretzel twists.', '5. For the ghost, dip each pretzel twist in melted white chocolate and place on a parchment lined baking sheet. Insert 2 chocolate candy melts to create the eyes. For the mummies, fill in the three pretzel holes by drizzling melted white chocolate inside. Insert 2 candy eyes. Place the pretzels in the freezer to set for 10 minutes.', '6. To finish, add the semi-sweet chocolate and the cream to a microwave safe bowl. Microwave until melted and smooth, about 1 minute. Stir in the peanut butter. Pour the chocolate over the brownies in an even layer. Arrange the monster pretzels over the ganache. Chill in the fridge 30 minutes or until set. To serve, carefully cut around the pretzels. Brownies can be stored, covered, for up to 3 days.']",537 kcal,16,https://www.halfbakedharvest.com/wp-content/uploads/2019/10/BOO-Spooky-Monster-Chocolate-Covered-Pretzel-Brownies-1-700x1050.jpg
Cream Cheese Swirled Pumpkin Bread with Salted Maple Butter,{'minutes': '20'},{'minutes': '45'},"{'hours': '1', 'minutes': '5'}","['medium overly ripe bananas, mashed', 'canned pumpkin puree', 'melted coconut oil', 'maple syrup', 'large eggs, at room temperature', 'vanilla extract', 'all-purpose flour', 'baking powder', 'baking soda', 'ground cinnamon', 'pumpkin pie spice', 'kosher salt', 'cream cheese, at room temperature', 'cinnamon sugar', 'salted butter at room temperature', 'maple syrup']","{'medium overly ripe bananas, mashed': '3', 'canned pumpkin puree': '1', 'melted coconut oil': '3/4', 'maple syrup': '2', 'large eggs, at room temperature': '3', 'vanilla extract': '1', 'all-purpose flour': '3', 'baking powder': '2', 'baking soda': '1/2', 'ground cinnamon': '1', 'pumpkin pie spice': '1', 'kosher salt': '1/2', 'cream cheese, at room temperature': '8', 'cinnamon sugar': '1/4', 'salted butter at room temperature': '4'}","['1. Preheat the oven to 350 degrees F. Grease 2 (9x5 inch) bread pans.', '2. In a large mixing bowl, stir together the mashed bananas, pumpkin, coconut oil, maple syrup, eggs, and vanilla until combined. Add the flour, baking powder, baking soda, cinnamon, pumpkin pie spice, and salt, mix until just combined. Divide the batter evenly between the prepared bread pans.', '3. Place the cream cheese in a gallon size zip-top bag. Snip a small opening off of the corner of the bag. Squeeze out teaspoon size amounts directly into the pumpkin batter, using 4 ounces of cream cheese per bread pan. Gently swirl the cream cheese. Sprinkle the cinnamon sugar over top the batter.', '4. Transfer to the oven and bake for 40-45 minutes, or until center is just set.', '5. Meanwhile, make the maple butter. In a small bowl, combine the butter and maple syrup.', '6. Remove the bread and let cool for at least 30 minutes before cutting...or just eat it warm with a smear of maple butter (you should do this!). Enjoy!']",297 kcal,18,https://www.halfbakedharvest.com/wp-content/uploads/2019/09/Cream-Cheese-Swirled-Pumpkin-Banana-Bread-1-1-700x1050.jpg
Old Fashioned Skillet Brown Sugar Peach Cobbler.,{'minutes': '20'},{'minutes': '30'},{'minutes': '50'},"['Vermont Creamery Salted Cultured Butter', 'ripe but firm peaches, thinly sliced', 'packed light brown sugar', 'bourbon', 'vanilla extract', 'all-purpose flour', 'finely ground pecans', 'baking powder', 'cinnamon', 'Vermont Creamery Salted Cultured Butter, melted', 'whole milk', 'cinnamon sugar for dusting']","{'Vermont Creamery Salted Cultured Butter': '4', 'ripe but firm peaches, thinly sliced': '5-6', 'packed light brown sugar': '1', 'bourbon': '1', 'vanilla extract': '2', 'all-purpose flour': '1', 'finely ground pecans': '1/4', 'baking powder': '2', 'cinnamon': '1', 'Vermont Creamery Salted Cultured Butter, melted': '1', 'whole milk': '1/2', 'cinnamon sugar for dusting': 'seasoning'}","['1. Preheat the oven to 400 degrees F.', '2. Add 4 tablespoons butter to a 12-inch oven-safe skillet set over medium heat. Allow the butter to brown until it smells toasted and is a deep golden brown, stir often, about 3-4 minutes. Remove from the heat and add the peaches, 1/2 cup brown sugar, bourbon – if using, and vanilla, tossing to combine. Transfer to the oven and bake 10-15 minutes. Reduce the oven to 375 degrees F.', '3. Meanwhile, in a large bowl, whisk together the flour, ground pecans, baking powder, cinnamon, and the remaining 1/2 cup brown sugar. Add 1 stick melted butter and the milk, mix until just combined. Remove the peaches from the oven and dollop the batter over the peaches. Dust with cinnamon sugar.', '4. Transfer to the oven and bake for 25-30 minutes, or until golden on top. Let cool 5 minutes. Serve warm or at room temp with ice cream.']",772 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2019/08/Skillet-Brown-Sugar-Peach-Cobbler-1-700x1050.jpg
Chocolate Chunk Coconut Zucchini Bread.,{'minutes': '20'},{'minutes': '50'},"{'hours': '1', 'minutes': '10'}","['medium zucchini, grated', 'coconut oil, melted', 'honey or maple syrup', 'large eggs', 'vanilla extract', 'whole wheat pastry flour, or all-purpose flour', 'almond flour', 'baking soda', 'ground cinnamon', 'kosher salt', 'semi-sweet or dark chocolate chunks']","{'medium zucchini, grated': '2', 'coconut oil, melted': '1/3', 'honey or maple syrup': '1/2', 'large eggs': '2', 'vanilla extract': '2', 'whole wheat pastry flour, or all-purpose flour': '1 1/2', 'almond flour': '1/2', 'baking soda': '1 1/2', 'ground cinnamon': '1', 'kosher salt': '1/2', 'semi-sweet or dark chocolate chunks': '1'}","['1. Preheat the oven to 350 degrees F. Grease a 9x5 inch bread pan.', '2. Lay a clean towel on the counter and spread the zucchini out in an even layer, sprinkle with 1/2 teaspoon salt, cover with another towel, and let sit 10 minutes, then squeeze out any excess water.', '3. In a large mixing bowl, stir together the coconut oil, honey, eggs, and vanilla until combined. Mix in the squeezed out zucchini. Add the flour, almond flour, baking soda, cinnamon, and salt, mix until just combined. Fold in the chocolate chunks.', ""4. Pour the batter into the prepared bread pan. Bake for 50-60 minutes, or until center is just set. If the bread is browning before it's done cooking, cover with foil. Remove and let cool for at least 30 minutes before cutting...or just eat it warm with a smear of butter...preferably with a drizzle of honey too. Enjoy!""]",816 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2019/08/Sneaky-Zucchini-Chocolate-Chunk-Coconut-Bread-1-1-700x1050.jpg
