title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images
Blueberry Brown Betty,{'minutes': '15'},{'minutes': '45'},{'hours': '1'},"['softened unsalted butter, for greasing', 'blueberries', 'sugar', 'juice of 1/2 a lemon', 'pinch of kosher salt', 'lightly filled fresh bread crumbs', 'unsalted butter, melted', 'vanilla ice cream or heavy cream, for serving']","{'softened unsalted butter, for greasing': 'seasoning', 'blueberries': '6', 'sugar': '1/2', 'juice of 1/2 a lemon': 'seasoning', 'pinch of kosher salt': 'seasoning', 'lightly filled fresh bread crumbs': '4', 'unsalted butter, melted': '8', 'vanilla ice cream or heavy cream, for serving': 'seasoning'}","['1. Preheat the oven to 350 degrees F. Grease an 8 or 9-inch ovenproof skillet or baking pan. In a large bowl, toss the blueberries with 1/2 cup sugar, lemon juice, and salt. In a separate bowl, mix the crumbs with the melted butter and 3 tablespoons sugar.', '2. Layer half the blueberries into the prepared skillet. Top with one-third of the bread crumb mixture. Layer the remaining blueberries over the top. Finish with the remaining crumbs.', '3. Transfer the skillet to the oven and bake for 45-50 minutes, until the top is golden and the edges are bubbling. Remove the skillet from the oven and let it cool for 10 minutes before serving the brown betty with ice cream or heavy cream.']",675 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2017/06/Blueberry-Brown-Betty-1-1.jpg
Tiramisu Brownie Ice Cream Sandwich Bars,{'minutes': '20'},{'minutes': '10'},{'hours': '6'},"['unsalted butter', 'chocolate, milk or dark, chopped', 'granulated sugar', 'vanilla extract', 'instant coffee granules', 'large eggs', 'unsweetened cocoa powder', 'all-purpose flour', 'kosher salt', 'Nutella', 'mascarpone cheese', 'sweetened condensed milk', 'heavy cream', 'vanilla', 'pinch of flaky sea salt']","{'unsalted butter': '1', 'chocolate, milk or dark, chopped': '2', 'granulated sugar': '3/4', 'vanilla extract': '2', 'instant coffee granules': '1-2', 'large eggs': '2', 'unsweetened cocoa powder': '1/2', 'all-purpose flour': '1/2', 'kosher salt': '1/4', 'Nutella': '1/2', 'mascarpone cheese': '4', 'sweetened condensed milk': '1/2', 'heavy cream': '1', 'vanilla': '1', 'pinch of flaky sea salt': 'seasoning'}","['1. Preheat the oven to 350 degrees F. Line two (8x8 inch) square baking pans with parchment paper.', '2. Add the butter and chocolate to a medium size, microwave safe, mixing bowl. Microwave on high for 30 second intervals, stirring after each interval, until melted and smooth. To the melted chocolate whisk in the sugar, vanilla, \xa0coffee, and eggs until smooth. Stir in the cocoa powder, flour and salt until just combined, try not to over mix the batter. It will be thick. Divide the batter evenly into the prepared pans, spreading it in an even layer, the layers will be thin. Transfer to the oven and bake for 10-12 minutes, until the brownies are set on top. Remove from the oven and allow to cool completely.', '3. Once cooled, spread the Nutella evenly onto each brownie pan.', '4. To make the ice cream.\xa0Add the mascarpone and sweetened condensed milk to the bowl of a stand mixer fitted with the whisk attachment (or use a hand held electric mixer) and whip until smooth and combined. Add the heavy cream, vanilla and salt. Whip until stiff peaks form.', ""5. Spread the ice cream in an even layer over top one of the brownie pans. It's easiest if you keep the brownie in the parchment lined square baking pan. Then place the other brownie gently on top of the ice cream, Nutella side facing down. Cover with plastic wrap and freeze for 4-6 hours or overnight."", '6. Slice bars into rectangles and keep stored in the freezer for up to a couple months.']",562 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2017/06/Tiramisu-Brownie-Ice-Cream-Sandwich-Bars-20.jpg
Layered Zebra Mousse Cake,{'minutes': '25'},{'minutes': '35'},{'hours': '1'},"['all-purpose flour', 'baking powder', 'kosher salt', 'buttermilk', 'plain greek yogurt', 'canola oil', 'eggs', 'granulated sugar', 'vanilla extract', 'unsweetened cocoa powder', 'black coffee', 'heavy whipping cream', 'unsweetened cocoa powder', 'honey or powdered sugar', 'vanilla extract', 'pinch of sea salt']","{'all-purpose flour': '4', 'baking powder': '1', 'kosher salt': '2', 'buttermilk': '2', 'plain greek yogurt': '1/4', 'canola oil': '1', 'eggs': '4', 'granulated sugar': '2', 'vanilla extract': '2', 'unsweetened cocoa powder': '1/2', 'black coffee': '1/4', 'heavy whipping cream': '4', 'honey or powdered sugar': '1/3-1/2', 'pinch of sea salt': 'seasoning'}","['1. Preheat the oven to 350 degrees F. Grease 2 (8 inch) round cake pans.', '2. In a large bowl, mix together the flour, baking powder, and salt.', '3. In the bowl of a stand mixer (or use a hand held mixer) beat together the buttermilk, greek yogurt, canola oil, eggs, sugar, and vanilla until smooth. Slowly add the dry ingredients to the wet ingredients with the mixer on low until there are no longer any clumps of flour. Batter should be pourable, but not super thin.', '4. Divide the batter in half. Set one batter aside. To the other batter, add the cocoa powder and coffee, beating until smooth.', ""5. Spoon about 1/4 cup of vanilla batter (the one set aside) into the center of each prepared 8 inch pan. Now spoon 1/4 cup chocolate batter directly over the vanilla batter. Repeat this process, always spooning the batter into the center of the pan. It helps to tap the pans against the center every so often to evenly distribute the batter. Don't stress if things looks a little uneven."", '6. Transfer to the oven and bake for 35-40 minutes or until a toothpick inserted into the center comes out clean. Let cool 5 minutes and then invert the cakes onto a wire rack to cool completely.', '7. Meanwhile, make the mousse.\xa0Add 3 cups heavy cream to the bowl of a stand mixer fitted with the whisk attachment or use a hand held mixer. Whisk the cream until stiff peaks form. Add the cacao powder, honey, and vanilla and stir until combined and creamy. Cover and place in the fridge.', '8. To assemble. Using a serrated knife, slice the cakes in half horizontally. Place one cake layer on a cake stand and spread with mousse. Add another layer and then more mousse. Continue with the remaining 2 layers and mousse.', '9.\xa0Add the remaining 1 cup heavy cream to the bowl of a stand mixer fitted with the whisk attachment or use a hand held mixer. Whisk the cream until stiff peaks form. Stir in 2 tablespoons honey. Spread the whipped cream around the outside of the cake. decorate as desired. Cake can be made up to 1 day in advance. Keep stored in the fridge until ready to serve.']",632 kcal,16,https://www.halfbakedharvest.com/wp-content/uploads/2017/05/Chocolate-Layered-Zebra-Mousse-Cake-7.jpg
Strawberry Ripple Almond Cheesecake,{'minutes': '15'},{'minutes': '10'},{'minutes': '25'},"['raw almonds', 'unsweetened coconut', 'old fashioned oats', 'packed dates, pitted', 'pinch of flaky sea salt', 'roughly chopped strawberries', 'honey', 'juice of 1 lemon', 'raw blanched almonds, soaked overnight in water', 'Almond Breeze Unsweetened Original Almondmilk', 'coconut oil', 'vanilla extract', 'fresh strawberries for serving']","{'raw almonds': '1/2', 'unsweetened coconut': '1/2', 'old fashioned oats': '1/4', 'packed dates, pitted': '1', 'pinch of flaky sea salt': 'seasoning', 'roughly chopped strawberries': '4 1/2', 'honey': '1/2', 'juice of 1 lemon': 'seasoning', 'raw blanched almonds, soaked overnight in water': '2', 'Almond Breeze Unsweetened Original Almondmilk': '1', 'coconut oil': '1/2', 'vanilla extract': '1', 'fresh strawberries for serving': 'seasoning'}","['1. To make the crust. In the bowl of a food processor, combine the raw almonds, coconut, oats, dates, and pinch of salt. Pulse until finely chopped and easily holds together when squeezed in your hand. Press the base mixture into a 8-inch spring form pan. Place the pan in the freezer.', '2. To make the filling. In a medium pot, bring the strawberries, honey, and lemon juice to a boil. Boil 8-10 minutes or until the mixture has thickened and becomes jam-like. Stir in a pinch of salt. Let cool and then puree in a blender.', '3. Drain the almonds and add them\xa0to the bowl of your food processor with the\xa0Almondmilk, coconut oil, and\xa0vanilla. Pulse until smooth and creamy. Add 3/4 of the strawberry puree and pulse until combined. Remove the base layer from the freezer and add the almond cream in an even layer. Using a knife, swirl in the remaining strawberry puree. Cover and place in the freezer until firm, 1-2 hours. Remove 10 minutes before serving.', 'to the bowl of your food processor with the', 'Almondmilk, coconut oil, and', 'vanilla. Pulse until smooth and creamy. Add 3/4 of the strawberry puree and pulse until combined. Remove the base layer from the freezer and add the almond cream in an even layer. Using a knife, swirl in the remaining strawberry puree. Cover and place in the freezer until firm, 1-2 hours. Remove 10 minutes before serving.']",581 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2017/04/Strawberry-Ripple-Almond-Cheesecake-1.jpg
Easy Lemon Ricotta Old Fashioned Doughnuts,{'minutes': '20'},{'minutes': '10'},{'minutes': '30'},"['eggs', 'whole milk ricotta cheese', 'pure vanilla extract', 'unsalted butter, melted', 'all-purpose flour', 'baking powder', 'granulated sugar', 'salt', 'zest of 1 Meyer lemon', 'powdered sugar', 'juice of 2 Meyer lemons', 'mascarpone cheese at room temperature', 'pure vanilla extract']","{'eggs': '2', 'whole milk ricotta cheese': '3/4', 'pure vanilla extract': '1', 'unsalted butter, melted': '2', 'all-purpose flour': '2 1/2', 'baking powder': '1', 'granulated sugar': '2', 'salt': '1', 'zest of 1 Meyer lemon': 'seasoning', 'powdered sugar': '2', 'juice of 2 Meyer lemons': 'seasoning', 'mascarpone cheese at room temperature': '1/4'}","['1. In a medium mixing bowl, beat together the eggs, ricotta, vanilla, and butter until smooth. Add the flour, baking powder, sugar, salt, and lemon zest and beat until just combined. Cover and let sit 10-15 minutes.', '2. Heat 2 inches of oil to 350 degrees F.', '3. Lightly flour a work surface and roll out the dough to a 1/2-inch thickness. Using doughnut or cookie cutters, cut out round of dough.', '4. Working in batches, use a slotted metal spoon or spatula to carefully place the doughnuts in the hot oil. Fry, flipping once, until light golden brown and puffed, 1 to 2 minutes per side. Drain on a paper towel lined plate.', '5. To make the Glaze. In a medium bowl, beat together the powdered sugar, lemon juice, mascarpone, and vanilla until smooth and combined. If needed, thin the glaze by adding water, 1 tablespoon at a time, until desired consistency is reached.', '6. Invert the doughnut into the glaze. Allow to set 5 minutes or so. Enjoy! These are best eaten the day of making, but taste great the next day too!']",284 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2017/04/Easy-Lemon-Ricotta-Old-Fashioned-Doughnuts-1.jpg
Best Chocolate Covered Peanut Butter Rice Crispy Treats,{'minutes': '15'},{'minutes': '10'},{'minutes': '25'},"['salted butter or coconut oil', 'honey', 'creamy peanut butter', 'brown rice crisps', 'coconut oil', 'real maple syrup', 'rounded tablespoons almond or cashew butter', 'vanilla', 'semi sweet chocolate, melted']","{'salted butter or coconut oil': '4', 'honey': '1/3', 'creamy peanut butter': '2', 'brown rice crisps': '4', 'coconut oil': '1/3', 'real maple syrup': '1/2', 'rounded tablespoons almond or cashew butter': '3', 'vanilla': '1', 'semi sweet chocolate, melted': '8'}","['Line a 9x13 inch baking dish with parchment paper.', ""Meanwhile, in a medium bowl, microwave the coconut oil and maple syrup until smooth. Stir in the almond butter and vanilla until smooth and drizzle-able. Let cool until it's thick, but still pourable. Pour the mix over the frozen rice crisps. Cover and place in the freezer until firm, at least 1 hour or until completely firm and frozen."", 'Use a 2 inch circle cookie cutter to cut the crispy treats into circles. Dip each into melted chocolate and place on a parchment lined baking sheet. Transfer to the fridge to firm up. Keep stored in the fridge, covered, until ready to eat.']",384 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2017/03/Best-Chocolate-Covered-Peanut-Butter-Rice-Crispy-Treats-1-1.jpg
Homemade Strawberry White Chocolate Pop Tarts,{'minutes': '30'},{'minutes': '15'},{'minutes': '45'},"['roughly chopped strawberries', 'raspberries', 'honey (or granulated sugar)', 'juice of 1 lemon', 'pinch of flaky sea salt', 'white chocolate chips (optional)', 'white whole wheat flour or all purpose flour', 'old fashioned oats', 'cold salted butter', 'egg, beaten', 'white chocolate chips, melted', 'powdered sugar', 'milk', 'freeze dried strawberries, for decoration (optional)']","{'roughly chopped strawberries': '3', 'raspberries': '1', 'honey (or granulated sugar)': '1/2', 'juice of 1 lemon': 'seasoning', 'pinch of flaky sea salt': 'seasoning', 'white chocolate chips (optional)': '1/2', 'white whole wheat flour or all purpose flour': '2', 'old fashioned oats': '1/2', 'cold salted butter': '2', 'egg, beaten': '1', 'white chocolate chips, melted': '1/4', 'powdered sugar': '1/4', 'milk': '2-4', 'freeze dried strawberries, for decoration (optional)': 'seasoning'}","['1. To make the strawberry jam. In a medium pot, bring the strawberries, raspberries, honey, and lemon juice to a boil. Boil 8-10 minutes or until the mixture has thickened and becomes jam-like. Stir in the vanilla and a pinch of salt. Let Cool. Makes about 2 cups jam.', ""2. To make the crust. In a food processor or blender, combine the flour and oats and pulse until the oats are mostly ground. Add the butter and pulse until the mix clumps together to form pea size balls. Add cold water, 1 tablespoon at a time until the dough comes together and forms a ball.\xa0Don't add more than 1/2 cup water."", '3. Turn the dough out onto a flour surface. Roll out into a 1/8-inch thickness. Cut the dough into rectangles, about 6 1/2 x 4 1/2 inches. Place a heaping tablespoon of the strawberry jam on one half of the rectangle, adding a white few chocolate chips, if desired. Lay the other half of the dough over the filling and seal the edges by crimping with the back of a fork. Repeat until you have used all the dough and jam. Place the pop tarts on parchment lined baking sheets. Cover the baking sheets and place in the fridge for 30 minutes to 1 hour.', '4.\xa0Preheat the oven to 400 degrees F.', '5. Brush the tarts with the beaten egg and bake the pop-tarts for 10 to 12 minutes. Let cool slightly.', '6. Meanwhile, in a medium bowl, whisk together the melted white chocolate, powder sugar and 2 tablespoons milk, adding extra milk to thin the glaze as desired. Drizzle the glaze over the pop tarts. Decorate as desired.']",261 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2017/03/Homemade-Strawberry-White-Chocolate-Pop-Tarts-1.jpg
Cardamom Rose Beignets,{'minutes': '20'},{'minutes': '10'},{'minutes': '30'},"['active dry yeast', 'brown sugar', 'warm water', 'egg', 'salt', 'buttermilk', 'unsalted butter, melted', 'vanilla extract', 'rose water (optional)', 'all-purpose flour', 'ground cardamom', 'canola oil, for deep-frying', 'powdered sugar, for dusting']","{'active dry yeast': '1 1/4', 'brown sugar': '2', 'warm water': '3/4', 'egg': '1', 'salt': '1/2', 'buttermilk': '1/2', 'unsalted butter, melted': '2', 'vanilla extract': '1', 'rose water (optional)': '1', 'all-purpose flour': '3 1/2-4', 'ground cardamom': '1', 'canola oil, for deep-frying': 'seasoning', 'powdered sugar, for dusting': 'seasoning'}","['1. Mix the yeast, brown sugar, and water in the bowl of a stand mixer fitted with the dough hook. Let sit for 5 minutes and allow the yeast to proof, it will foam up. Then add the eggs, salt, buttermilk, melted butter, vanilla, rose water (if using), 2 1/2 cups flour, and the cardamom, mix on medium until combined. Continue slowly adding the remaining 1/2 cup of flour until it is all incorporated. The dough will be sticky. At this point begin adding 1 tablespoon of flour at a time until the dough pulls away from the sides and forms a smooth ball (about 4-6 minutes).', '2. Spray a bowl with cooking spray and place the dough inside, cover with some plastic wrap on top. Let rise for 1-2 hours in a warm spot, or until doubled in size.', '3. Turn the dough onto a floured work surface. Roll the dough out into a large rectangle, about an 1/4 inch thick. Use a knife or pastry cutter to cut into 3×3 inch squares (about 25 squares). Cover with a damp kitchen towel while the oil preheats.', '4. Place a deep, heavy bottom pot on the stove and add enough oil to fill the pot about 1 to 1 1/2 inches deep. Turn the burner to medium and preheat the oil to 350 degrees F. Fry 4-6 beignets at a time depending on the size of your pot. Use a slotted spoon to flip them over every 30 seconds. Fry for 2-3 minutes or until golden brown on both sides. If they are taking longer than 3 minutes to brown you need to turn your burner up and make sure your oil is at the correct temperature. Remove with the slotted spoon and place on paper towels to drain. Repeat with remaining squares.', 'Dust each beignet generously with powdered sugar. EAT!']",172 kcal,25,https://www.halfbakedharvest.com/wp-content/uploads/2017/02/Cardamom-Rose-Beignets-1.jpg
Healthy...ish Chocolate Chip Cookie Bars,{'minutes': '10'},{'minutes': '20'},{'minutes': '30'},"['unsalted butter softened', 'coconut or granulated sugar', 'almond butter', 'eggs', 'vanilla extract', 'white whole wheat flour or whole wheat pastry flour', 'baking soda', 'salt', 'maca powder (optional)', 'dark or semi-sweet chocolate chips']","{'unsalted butter softened': '1', 'coconut or granulated sugar': '1', 'almond butter': '1/2', 'eggs': '2', 'vanilla extract': '2', 'white whole wheat flour or whole wheat pastry flour': '2', 'baking soda': '1', 'salt': '1/4', 'maca powder (optional)': '1', 'dark or semi-sweet chocolate chips': '1 1/2'}","['1. Preheat the oven to 350 degrees F. Grease a 9x13 inch baking dish.', '2. In a large mixing bowl, beat together the butter and coconut sugar until light, fluffy and fully combined. Add the almond butter and beat until smooth. Add the eggs, and vanilla, beat until combined and creamy.\xa0Add the flour, baking soda, salt, maca powder, if using, and 1 tablespoon water, beat until combined. If the dough seems dry, beat in another tablespoon of water. Stir in the chocolate chips.', 'Add the flour, baking soda, salt, maca powder, if using, and 1 tablespoon water, beat until combined. If the dough seems dry, beat in another tablespoon of water. Stir in the chocolate chips.', ""Spread the dough out in the prepared baking pan. Transfer to the oven and bake for 18-20 minutes, just until set in the center. It's important not to overbake these. I found 18 minutes to be the perfect time. Eat warm or allow to cool. Store for up to 5 days in an airtight container.""]",194 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2017/02/Healthy...ish-Chocolate-Chip-Cookie-Bars-1.jpg
Single Girls Wholesome Molten Chocolate Cake,{'minutes': '5'},{'minutes': '10'},{'minutes': '15'},"['butter', 'dark chocolate, chopped', 'egg', 'vanilla extract', 'coconut sugar (may use granulated sugar)', 'whole wheat flour', 'salt', 'dark chocolate', 'creamy nut butter (optional)']","{'butter': '1', 'dark chocolate, chopped': '1 1/2', 'egg': '1', 'vanilla extract': '1', 'coconut sugar (may use granulated sugar)': '2', 'whole wheat flour': '1', 'salt': '1/4', 'dark chocolate': '1', 'creamy nut butter (optional)': '1'}","['Preheat the oven to 375 degrees F. Grease an 8 ounce ramekin with cooking spray.', 'In a microwave safe bowl, melt together the butter and chocolate for 15-30 seconds, until melted and smooth. Add the egg, vanilla, and coconut sugar and mix to combine. Stir in the whole wheat flour and salt.', 'Pour the batter into the prepared ramekin. Insert the dark chocolate in the the center. Add the nut butter and then spoon a little batter overtop to seal. Transfer to the oven and bake for 7-10 minutes. Bake 7 minutes for super gooey and 10 for just a little lava. serve with whipped cream or ice cream.']",1107 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2017/02/Single-Girls-Wholesome-Molten-Chocolate-Lava-Cake-1.jpg
Valentine's Surprise Chocolate High Hat Cupcakes,{'minutes': '30'},{'minutes': '30'},{'hours': '1'},"['all-purpose flour', 'granulated sugar', 'unsweetened cocoa powder', 'baking soda', 'baking powder', 'salt', 'eggs', 'buttermilk', 'canola oil', 'vanilla extract', 'hot brewed coffee', 'Nutella', 'eggs whites', 'granulated sugar', 'unsalted butter', 'vanilla extract', 'beet juice or 1-2 drops red food coloring', 'semi-sweet chocolate chips', 'coconut oil or canola oil']","{'all-purpose flour': '1 1/2', 'granulated sugar': '3/4', 'unsweetened cocoa powder': '1', 'baking soda': '1 1/2', 'baking powder': '1 1/2', 'salt': '1', 'eggs': '2', 'buttermilk': '1', 'canola oil': '1/2', 'vanilla extract': '1', 'hot brewed coffee': '1/2', 'Nutella': '1/2', 'eggs whites': '3', 'unsalted butter': '1 1/2', 'beet juice or 1-2 drops red food coloring': '1-2', 'semi-sweet chocolate chips': '2', 'coconut oil or canola oil': '3'}",[],329 kcal,20,https://www.halfbakedharvest.com/wp-content/uploads/2017/02/Valentines-Surprise-Chocolate-High-Hat-Cupcakes-3.jpg
Skillet Strawberry Cobbler with Cream Cheese Swirled Biscuits.,{'minutes': '15'},{'minutes': '45'},{'hours': '1'},"['fresh or frozen strawberries', 'coconut sugar *', 'fresh lemon juice', 'vanilla + one vanilla bean', 'pinch of sea salt', 'all-purpose flour', 'baking powder', 'sticks (12 tablespoons) cold salted butted, shredded or cubed', 'buttermilk', 'honey', 'cream cheese']","{'fresh or frozen strawberries': '5', 'coconut sugar *': '1/3', 'fresh lemon juice': '2', 'vanilla + one vanilla bean': '2', 'pinch of sea salt': 'seasoning', 'all-purpose flour': '3', 'baking powder': '2', 'sticks (12 tablespoons) cold salted butted, shredded or cubed': '1 1/2', 'buttermilk': '3/4', 'honey': '1/4', 'cream cheese': '8'}",[],758 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2015/05/Skillet-Strawberry-Cobbler-with-Cream-Cheese-Swirled-Biscuits.-2.jpg
Campfire Grilled S'more Calzone.,{'minutes': '20'},{'minutes': '10'},{'minutes': '30'},"['warm water', 'honey', 'active dry yeast', 'white whole wheat or whole pastry flour', 'all-purpose flour', 'ground cinnamon', 'olive oil', 'salt', 'batch of the above dough or 1 store bought pizza or pastry dough', ""Hershey's Milk Chocolate Bars"", '[homemade | https://www.halfbakedharvest.com/grilled-banana-bread-peanut-butter-smore-with-vanilla-marshmallows/] or store bought marshmallows', 'finely crushed graham crackers and powdered sugar', 'vanilla ice cream']","{'warm water': '1', 'honey': '2', 'active dry yeast': '2 1/4', 'white whole wheat or whole pastry flour': '2', 'all-purpose flour': '1', 'ground cinnamon': '1', 'olive oil': '1', 'salt': '1/2', 'batch of the above dough or 1 store bought pizza or pastry dough': '1', ""Hershey's Milk Chocolate Bars"": '2-4', '[homemade | https://www.halfbakedharvest.com/grilled-banana-bread-peanut-butter-smore-with-vanilla-marshmallows/] or store bought marshmallows': '10', 'finely crushed graham crackers and powdered sugar': 'seasoning', 'vanilla ice cream': 'seasoning'}",[],643 kcal,10,https://www.halfbakedharvest.com/wp-content/uploads/2015/05/Campfire-Grilled-S’more-Calzone-2.jpg
10 Minute Magical Chocolate Almond Butter Super Food Seed Bars.,{'minutes': '5'},{'minutes': '5'},"{'hours': '2', 'minutes': '10'}","['raw buckwheat', 'raw or roasted pistachios', 'unsweetened coconut flakes', 'sliced almonds', 'chia seeds', 'cocoa nibs', 'hemp seeds', '+ 1 heaping tablespoon creamy almond butter', 'honey', 'coconut sugar *', 'dark chocolate chips']","{'raw buckwheat': '1', 'raw or roasted pistachios': '1', 'unsweetened coconut flakes': '1', 'sliced almonds': '1', 'chia seeds': '1/2', 'cocoa nibs': '1/2', 'hemp seeds': '1/2', '+ 1 heaping tablespoon creamy almond butter': '1', 'honey': '1', 'coconut sugar *': '1/2', 'dark chocolate chips': '3'}",[],307 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2015/05/10-Minute-Magical-Chocolate-Almond-Butter-Superfood-Seed-Bars-2.jpg
Fudgy One-Bowl Chocolate Peanut Butter Cup Pretzel Cake.,{'minutes': '10'},{'minutes': '25'},{'minutes': '35'},"['all-purpose flour', 'granulated sugar', 'unsweetened cocoa powder', 'baking soda', 'salt', 'eggs', 'buttermilk', 'canola oil', 'vanilla extract', 'strong brewed coffee', 'semi-sweet chocolate chips', 'mini pretzel twists', 'mini peanut butter cups', 'bittersweet chocolate', 'heavy cream', 'creamy peanut butter']","{'all-purpose flour': '1 1/2', 'granulated sugar': '1 1/2', 'unsweetened cocoa powder': '1', 'baking soda': '1 1/2', 'salt': '1', 'eggs': '4', 'buttermilk': '1/2', 'canola oil': '1/2', 'vanilla extract': '1', 'strong brewed coffee': '1/2', 'semi-sweet chocolate chips': '1/2-1', 'mini pretzel twists': '1-2', 'mini peanut butter cups': '1-2', 'bittersweet chocolate': '8', 'heavy cream': '1/2', 'creamy peanut butter': '3/4'}",[],970 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2015/05/Fudgy-One-Bowl-Chocolate-Peanut-Butter-Cup-Pretzel-Cake-2.jpg
Whole Wheat Belgian Chocolate Chip Waffles with Coconut Caramelized Bananas.,{'minutes': '20'},{'minutes': '10'},{'minutes': '30'},"['butter', 'coconut oil', 'coconut milk', 'active dry yeast', 'eggs', 'vanilla extract (I also like to add the seeds from 1 vanilla bean', 'whole wheat pastry flour or white whole wheat flour*', 'salt', 'mini semi-sweet chocolate chips', 'vanilla ice cream', 'large bananas', 'coconut oil', 'brown sugar', 'coconut rum']","{'butter': '4', 'coconut oil': '1', 'coconut milk': '2', 'active dry yeast': '1 1/2', 'eggs': '2', 'vanilla extract (I also like to add the seeds from 1 vanilla bean': '2', 'whole wheat pastry flour or white whole wheat flour*': '2', 'salt': '1/2', 'mini semi-sweet chocolate chips': '1/2 -3/4', 'vanilla ice cream': 'seasoning', 'large bananas': '3', 'brown sugar': '½', 'coconut rum': '¼'}",[],931 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2015/04/Whole-Wheat-Belgium-Chocolate-Chip-Waffles-with-Coconut-Caramelized-Bananas-2.jpg
Banana Fritters with Peanut Cinnamon Sugar + Mexican Chocolate Sauce.,{'minutes': '15'},{'minutes': '10'},{'minutes': '25'},"['roasted', 'granulated sugar', 'ground cinnamon', 'semi-sweet chocolate', 'full-fat canned coconut milk', 'ancho chili powder', 'cinnamon', 'vanilla extract', 'flour', 'rice flour', 'baking powder', 'canned coconut milk', 'Mexican beer', 'firm', 'zest of 2 limes + more for serving', 'canola oil']","{'roasted': '1', 'granulated sugar': '1 1/2', 'ground cinnamon': '2', 'semi-sweet chocolate': '8', 'full-fat canned coconut milk': '1/2', 'ancho chili powder': '1/2', 'cinnamon': '1/4', 'vanilla extract': '1', 'flour': '1', 'rice flour': '1/3', 'baking powder': '2', 'canned coconut milk': '1/2', 'Mexican beer': '1', 'firm': '6', 'zest of 2 limes + more for serving': 'seasoning', 'canola oil': 'seasoning'}",[],744 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2015/04/Banana-Fritters-On-a-Stick-with-Peanut-Sugar-Mexican-Chocolate-Sauce.-2.jpg
Almond Honey Cake with Strawberry Ripple Cream.,{'minutes': '15'},{'minutes': '25'},{'hours': '1'},"['(1 1/2 sticks) unsalted butter', 'light brown sugar', 'honey', 'lemon zest', 'vanilla extract', 'eggs', 'all-purpose flour', 'almond flour/almond meal', 'baking soda', 'kosher salt', '+ 3 tablespoons almond milk', 'powdered sugar', 'slivered almonds', 'heavy cream', 'creme fresh', 'powdered sugar', 'fresh strawberries']","{'(1 1/2 sticks) unsalted butter': '12', 'light brown sugar': '1/4', 'honey': '1/2', 'lemon zest': '2', 'vanilla extract': '1 1/2', 'eggs': '3', 'all-purpose flour': '2', 'almond flour/almond meal': '1', 'baking soda': '1 1/4', 'kosher salt': '1/4', '+ 3 tablespoons almond milk': '1/2', 'powdered sugar': '2', 'slivered almonds': '1/2', 'heavy cream': '1/2', 'creme fresh': '4', 'fresh strawberries': '1'}","['To make the cream, add the heavy cream and creme fresh to a mixing bowl. Using an electric mixer, beat on high speed until soft peaks form, about 5 minutes. Beat in the powdered sugar until just combined. Stir in the strawberries.']",430 kcal,10,https://www.halfbakedharvest.com/wp-content/uploads/2015/04/Almond-Honey-Cake-with-Strawberry-Ripple-Cream.-2.jpg
Matcha Green Tea Cake with Vanilla Honey Cream Cheese Frosting.,{'minutes': '15'},{'minutes': '30'},{'hours': '1'},"['all-purpose flour', 'brown sugar', 'baking powder', 'baking soda', 'salt', 'buttermilk', 'canola oil', 'matcha green tea powder', 'vanilla extract', 'almond extract', 'eggs', 'hot water', 'Toasted coconut and chocolate Easter eggs', 'Philadelphia Cream Cheese', 'salted butter', 'honey', 'powdered sugar', 'vanilla extract']","{'all-purpose flour': '2 1/2', 'brown sugar': '1 1/4', 'baking powder': '1 1/2', 'baking soda': '1 1/2', 'salt': '1', 'buttermilk': '1', 'canola oil': '1/2', 'matcha green tea powder': '2', 'vanilla extract': '2', 'almond extract': '1', 'eggs': '2', 'hot water': '¾', 'Toasted coconut and chocolate Easter eggs': 'seasoning', 'Philadelphia Cream Cheese': '8', 'salted butter': '¼', 'honey': '1/3', 'powdered sugar': '3-4'}",[],951 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2015/04/Matcha-Green-Tea-Cake-with-Vanilla-Honey-Cream-Cheese-Frosting-2.jpg
