title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images
Pesto Cheese Zucchini Ravioli with Burst Tomatoes,{'minutes': '20'},{'minutes': '25'},{'minutes': '45'},"['cherry tomatoes', 'garlic, chopped', 'extra virgin olive oil, plus more for drizzling', 'dry white wine, such as Pinot Grigio or Sauvignon Blanc', 'balsamic vinegar', 'fresh thyme leaves', 'crushed red pepper flakes', 'kosher salt and black pepper', 'medium zucchini or summer squash', 'whole milk ricotta cheese', 'shredded provolone cheese', 'basil pesto', 'fresh basil and thyme, for serving']","{'cherry tomatoes': '3', 'garlic, chopped': '4', 'extra virgin olive oil, plus more for drizzling': '1/4', 'dry white wine, such as Pinot Grigio or Sauvignon Blanc': '1/3', 'balsamic vinegar': '2', 'fresh thyme leaves': '2', 'crushed red pepper flakes': '1', 'kosher salt and black pepper': 'seasoning', 'medium zucchini or summer squash': '3-4', 'whole milk ricotta cheese': '3/4', 'shredded provolone cheese': '1/2', 'basil pesto': '1/3', 'fresh basil and thyme, for serving': 'seasoning'}","['1. Preheat the oven to 425° F.', '2. In a baking dish, toss together the tomatoes with the garlic, olive oil, wine, balsamic vinegar, thyme, and a pinch each of crushed red pepper, salt, and pepper. Bake 10-15 minutes or until the tomatoes begin to burst.', '3. Meanwhile, make the ravioli. Using a mandolin or sharp knife, peel the zucchini into 1/4 inch ribbons and lay them flat on a kitchen towel. Sprinkle the zucchini with salt.\xa0Let sit 5-10 minutes, then blot away the excess water.', '4. in a bowl, combine the ricotta, provolone, and pesto.\xa0Grab 3-4 zucchini ribbons and layer them to make a star. Start with 1 ribbon, then add another to make an X. Now make another X with the remaining 1-2 noodles that will overlap with the current X (see above photo). Spoon 1 tablespoon of filling onto the center of the zucchini. Bring the ends of the zucchini together, laying them over the cheese. Repeat with remaining zucchini and filling.', '5. Remove the tomatoes from the oven and lay the ravioli seam side down in the sauce. Drizzle the ravioli lightly with olive oil and season with salt and pepper. Bake for 15 minutes or until the ravioli is warmed through. Serve with fresh basil and thyme. Enjoy!']",298 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/07/Pesto-Cheese-Zucchini-Ravioli-with-Burst-Tomatoes-1-700x1050.jpg
Caprese Chicken Pasta Salad,{'minutes': '20'},{'minutes': '10'},{'minutes': '30'},"['extra virgin olive oil', 'balsamic vinegar', 'honey', 'shallot, chopped', 'garlic, chopped', 'chopped fresh oregano', 'chopped fresh basil', 'kosher salt, black pepper, and red pepper flakes', 'boneless skinless chicken tenders', 'short cut pasta', 'mozzarella balls', 'cherry tomatoes, halved', 'fresh basil leaves, torn', 'avocado, diced']","{'extra virgin olive oil': '2/3', 'balsamic vinegar': '1/3', 'honey': '3', 'shallot, chopped': '1', 'garlic, chopped': '3', 'chopped fresh oregano': '2', 'chopped fresh basil': '2', 'kosher salt, black pepper, and red pepper flakes': 'seasoning', 'boneless skinless chicken tenders': '1', 'short cut pasta': '1', 'mozzarella balls': '2', 'cherry tomatoes, halved': '2', 'fresh basil leaves, torn': '1', 'avocado, diced': '1'}","['1. To make the dressing. Combine all ingredients in a glass jar and whisk until smooth. Taste and adjust the salt and pepper.', '2. In a bowl, toss the chicken with 1/3 of the dressing. Let sit 10 minutes or marinate up to overnight. Set your grill, grill pan, or skillet to medium-high heat. Grill the chicken until lightly charred and cooked through, turning halfway through cooking, about 8-10 minutes.', '3. Bring a large pot of salted water to a boil. Boil the pasta to al dente, according to package directions. Drain. Add the pasta, chicken, mozzarella, tomatoes, and avocado to a large salad bowl. Pour over the remaining dressing and toss well to combine. Serve warm or cold. The salad will develop more flavor as it sits.']",644 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2021/07/Caprese-Chicken-Pasta-Salad-2-700x1050.jpg
Spicy Southern Style Shrimp with Lemon Basil Orzo,{'minutes': '10'},{'minutes': '15'},{'minutes': '25'},"['orzo pasta', 'extra virgin olive oil', 'juice from 1/2 a lemon', 'fresh basil, chopped', 'raw shrimp, peeled and deveined', 'cajun seasoning', 'kosher salt and black pepper', 'salted butter', 'bell peppers, chopped', 'garlic, finely chopped', 'fresh thyme leaves', 'dry white wine, such as Pinot Grigio or Sauvignon Blanc', 'milk or heavy creamy', 'grated parmesan cheese']","{'orzo pasta': '1', 'extra virgin olive oil': '5', 'juice from 1/2 a lemon': 'seasoning', 'fresh basil, chopped': '1/2', 'raw shrimp, peeled and deveined': '2', 'cajun seasoning': '1', 'kosher salt and black pepper': 'seasoning', 'salted butter': '1', 'bell peppers, chopped': '2', 'garlic, finely chopped': '3', 'fresh thyme leaves': '2', 'dry white wine, such as Pinot Grigio or Sauvignon Blanc': '1/2', 'milk or heavy creamy': '1', 'grated parmesan cheese': '1/2'}","['1. Bring a large pot of salted water to a boil. Cook the orzo to al dente, according to package directions. Drain and add it right back to the hot pot. Add 2 tablespoons olive oil, 1/4 cup basil, lemon juice, and season with salt.', '2. Meanwhile, toss the shrimp with 1 tablespoon', 'olive oil and 1 tablespoon cajun seasoning.', '3. In a large skillet set over medium-high heat, add 1 tablespoon olive oil. Add the shrimp and cook on both sides until seared, about 2-3 minutes per side. Add the butter, then remove the shrimp from the pan.', '4. Add the remaining 1 tablespoon olive oil, bell peppers, garlic, and thyme. Cook another 2 minutes. Reduce the heat to medium-low and pour in the wine. Simmer over medium heat for 2-3 minutes. Then add the milk, parmesan, and 2 teaspoons cajun seasoning. Season with salt and pepper. Slide the shrimp into the sauce, simmer 5 minutes until the sauce has thickened slightly. Remove from the heat and stir in a handful of basil.', '5. Spoon the orzo onto plates, then spoon the shrimp and sauce over the orzo. Top with fresh basil. Enjoy!']",634 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/06/Spicy-Southern-Style-Shrimp-with-Lemon-Basil-Orzo-1-1-700x1050.jpg
Garlic Herb Corn Carbonara with Burrata,{'minutes': '15'},{'minutes': '15'},{'minutes': '30'},"['fresh corn', 'bacon', 'salted butter', 'extra virgin olive oil', 'chopped fresh herbs', 'garlic, finely chopped', 'kosher salt and black pepper', 'large eggs, at room temperature, beaten', 'grated parmesan cheese', 'zest and juice of 1/2 a lemon', 'dry pasta, any cut', 'burrata cheese, at room temperature']","{'fresh corn': '4', 'bacon': '6-8', 'salted butter': '1', 'extra virgin olive oil': '2', 'chopped fresh herbs': '1/2', 'garlic, finely chopped': '3', 'kosher salt and black pepper': 'seasoning', 'large eggs, at room temperature, beaten': '3', 'grated parmesan cheese': '3/4', 'zest and juice of 1/2 a lemon': 'seasoning', 'dry pasta, any cut': '1', 'burrata cheese, at room temperature': '8'}","['1. Preheat oven to 400° F. Arrange the corn to one side of a baking sheet and the bacon on the other. Roast for 10 minutes.', '2. Meanwhile, combine the butter, olive oil, herbs, garlic, salt, and pepper in a bowl. Remove the pan from the oven, flip the bacon, and spread half of the herb butter over the corn, tossing to coat. Roast another 5-8 minutes, until the bacon is crisp, watch closely. If the corn needs more time, return to the oven for another 5 minutes. Remove the corn from the cob and crumble the bacon.', '3. Meanwhile, whisk together the eggs, parmesan, lemon zest, and lemon juice, and remaining herb butter in bowl.', '4. Bring a large pot of salted water to a boil. Boil the pasta until al dente. Before draining, scoop out about 1 cup of the pasta water. Drain and add the pasta back to the hot pot. Immediately\xa0add the egg/cheese mixture to the hot pasta, tossing quickly (to ensure the eggs do not scramble) until the eggs thicken and create a sauce. Thin the sauce with a bit of the reserved pasta water until it reaches your desired consistency.\xa0Add the corn, toss to combine. Season with salt and pepper.', '5. Divide the pasta among plates and top with freshly torn burrata cheese, bacon, and fresh herbs. Drizzle a bit of olive oil over top. Enjoy!']",582 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/06/Garlic-Herb-Corn-Carbonara-with-Burrata-1-700x1050.jpg
BLT Corn Fritter Stacks,{'minutes': '25'},{'minutes': '25'},{'minutes': '50'},"['thick-cut bacon', 'bourbon', 'maple syrup', 'cayenne pepper', 'yellow corn', 'all purpose flour', 'baking powder', 'chopped  fresh chives.', 'kosher salt and black pepper', 'milk', 'shredded gouda or cheddar cheese', 'avocado oil, for cooking', 'small head romaine lettuce, separated into leaves', 'small tomatoes, thickly sliced', 'avocado oil mayo', 'chipotle peppers in adobo, finely chopped', 'juice from 1/2 a lemon']","{'thick-cut bacon': '8', 'bourbon': '1', 'maple syrup': '1', 'cayenne pepper': 'seasoning', 'yellow corn': '1 1/2', 'all purpose flour': '3/4', 'baking powder': '1/2', 'chopped  fresh chives.': '1', 'kosher salt and black pepper': 'seasoning', 'milk': '3/4', 'shredded gouda or cheddar cheese': '1/2', 'avocado oil, for cooking': 'seasoning', 'small head romaine lettuce, separated into leaves': '1', 'small tomatoes, thickly sliced': '2', 'avocado oil mayo': '1/2', 'chipotle peppers in adobo, finely chopped': '1-2', 'juice from 1/2 a lemon': 'seasoning'}","['1. Preheat the oven to 400℉. Line a baking sheet with foil or parchment.', '2. Arrange the bacon on the baking sheet. Mix the bourbon, maple syrup, and a good pinch of cayenne together. Drizzle the maple mix over the slices. Bake for 15 minutes. Use tongs to flip the bacon and bake until crispy, 5-8 minutes more.', '3. Meanwhile, make the fritters. Combine the corn, flour, baking powder, chives, and a pinch each of salt and pepper in a bowl. Stir in the milk and cheese. The batter should be the consistency of a thick pancake batter.', '4. Heat a few tablespoons oil in a large skillet over medium-high heat. Add about 1/4 cup of batter to the skillet and then quickly smooth the batter out to a circle. Cook for 2 to 3 minutes, flip and cook another 2 minutes, or until brown and crisped all over. Remove and repeat with the remaining batter.', '5. To make the aioli, combine all ingredients in a bowl. Season with salt.', '6. To assemble, spread one side of half the fritters with aioli. Layer the lettuce, tomato, and bacon on top, then top the with remaining fritters. Serve with the aioli on the side.']",354 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/06/BLT-Corn-Fritter-Stacks-1-700x1050.jpg
Taco Stuffed Avocados with Chipotle Sauce and Cilantro Lime Ranch,{'minutes': '15'},{'minutes': '15'},{'minutes': '30'},"['extra virgin olive oil', 'ground chicken, beef, or turkey', 'yellow onion, chopped', 'poblano pepper, chopped', 'chili powder', 'smoked paprika', 'ground cumin', 'garlic powder', 'dried oregano', 'red pepper flakes', 'kosher salt', 'fresh cilantro, chopped', 'avocados, halved and pitted', 'shredded Mexican or cotija cheese', 'tortilla chips/strips for serving', 'ranch or sour cream, for serving', 'extra virgin olive oil', 'chipotle peppers in adobo', 'mango jam', 'apple cider vinegar', 'zest and juice from 1/2 an orange']","{'extra virgin olive oil': '3', 'ground chicken, beef, or turkey': '1', 'yellow onion, chopped': '1', 'poblano pepper, chopped': '1', 'chili powder': '2-3', 'smoked paprika': '2', 'ground cumin': '1 1/2', 'garlic powder': '1', 'dried oregano': '1/2', 'red pepper flakes': '1', 'kosher salt': '1', 'fresh cilantro, chopped': '1/4', 'avocados, halved and pitted': '4', 'shredded Mexican or cotija cheese': '1', 'tortilla chips/strips for serving': 'seasoning', 'ranch or sour cream, for serving': 'seasoning', 'chipotle peppers in adobo': '1/4', 'mango jam': '2-3', 'apple cider vinegar': '1', 'zest and juice from 1/2 an orange': 'seasoning'}","['1. In a large skillet, heat the olive oil over high heat. Add the ground chicken, onion, and poblano. Cook, breaking up the meat as it cooks, until the chicken is browned, about 5 minutes. Add the chili powder, paprika, cumin, garlic powder, red pepper flakes, oregano, and salt. Add 1/2 cup water. Reduce the heat to medium and simmer until the sauce has thickened slightly around the chicken, about 5 minutes. Remove from the heat and stir in the cilantro.', '2. Meanwhile make the chipotle sauce, combine all ingredients in a blender. Blender until combined. Season with salt.', '3. Halve and pit avocados. Spoon the warm taco meat into each avocado and top with cheese. Let the meat overflow onto your plate. Top with ranch/sour cream, chips, and cilantro. Drizzle the sauce over top. Eat with a spoon and enjoy!']",997 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/06/Taco-Stuffed-Avocados-with-Chipotle-Sauce-and-Cilantro-Lime-Ranch-1-700x1050.jpg
Grilled Lemon Herb Chicken Avocado Orzo Salad with Honey Mustard Bacon Dressing,{'minutes': '25'},{'minutes': '15'},{'minutes': '40'},"['extra virgin olive oil', 'honey', 'grainy dijon mustard', 'juice of 1 lemon', 'white balsamic vinegar', 'mixed herbs, chopped', 'small shallot, grated', 'garlic grated', 'kosher salt, black pepper, and red pepper flakes', 'boneless skinless chicken tenders', 'bell pepper, quartered', 'dry orzo pasta', 'cubed cheddar cheese', 'crumbled blue cheese', 'shredded red leaf lettuce', 'cherry tomatoes, halved', 'cooked bacon, crumbled', 'avocado, sliced']","{'extra virgin olive oil': '1/3', 'honey': '3', 'grainy dijon mustard': '3', 'juice of 1 lemon': 'seasoning', 'white balsamic vinegar': '2', 'mixed herbs, chopped': '1/2', 'small shallot, grated': '1', 'garlic grated': '2', 'kosher salt, black pepper, and red pepper flakes': 'seasoning', 'boneless skinless chicken tenders': '3/4', 'bell pepper, quartered': '1', 'dry orzo pasta': '1', 'cubed cheddar cheese': '1', 'crumbled blue cheese': '1/4', 'shredded red leaf lettuce': '2', 'cherry tomatoes, halved': '1', 'cooked bacon, crumbled': '6', 'avocado, sliced': '1'}","['1. To make the dressing. Combine all ingredients in a glass jar and whisk until smooth. Taste and adjust the salt and pepper.', '2. In a large bowl, toss the chicken with 1/3 of the dressing. Let sit 10 minutes. Set your grill, grill pan, or skillet to medium-high heat. Grill the chicken until lightly charred and cooked through, turning halfway through cooking, about 10 to 12 minutes. During the same time, grill the bell pepper, until lightly charred, then chop.', '3. Bring a large pot of salted water to a boil. Boil the orzo to al dente, according to package directions. Drain. Add the hot orzo, cheddar cheese, blue cheese, and 1/3 of the dressing, toss to combine.\xa0Add the chicken, grilled peppers, lettuce, tomatoes, and bacon, tossing to combine.', '4. Top the pasta with avocado. Season with freshly cracked pepper and salt.\xa0Serve warm or cold.']",728 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/06/Grilled-Lemon-Herb-Chicken-Avocado-Orzo-Salad-with-Honey-Mustard-Bacon-Dressing-1-700x1050.jpg
Better Than the Snack Bar Baked Chicken Nuggets...with all the sauces,{'minutes': '25'},{'minutes': '15'},{'minutes': '40'},"['egg,  beaten', 'pickle juice', 'boneless chicken tenders, cut into bite-size pieces', 'cornflake crumbs', 'Panko', 'garlic powder', 'onion powder', 'paprika', 'cayenne pepper', 'kosher salt', 'extra virgin olive oil, for brushing', 'avocado oil mayo', 'dijon mustard', 'honey', 'pickle juice or lemon juice', 'cayenne pepper, to taste', 'avocado oil mayo', 'lemon juice', 'dijon mustard', 'Worcestershire sauce', 'grated parmesan', 'garlic, grated', 'sweet Thai chili sauce', 'ketchup', 'zest and juice from 1 lime', 'ranch dressing', 'BBQ sauce', 'cayenne, to taste', 'hot sauce', 'melted butter or olive oil', 'seasoned salt', 'black pepper, to taste']","{'egg,  beaten': '1', 'pickle juice': '3', 'boneless chicken tenders, cut into bite-size pieces': '2', 'cornflake crumbs': '1 1/4', 'Panko': '3/4', 'garlic powder': '1', 'onion powder': '1', 'paprika': '1', 'cayenne pepper': '1/4-1/2', 'kosher salt': 'seasoning', 'extra virgin olive oil, for brushing': 'seasoning', 'avocado oil mayo': '1/4', 'dijon mustard': '2', 'honey': '3', 'pickle juice or lemon juice': '2', 'cayenne pepper, to taste': 'seasoning', 'lemon juice': '1', 'Worcestershire sauce': '1', 'grated parmesan': '1/4', 'garlic, grated': '1', 'sweet Thai chili sauce': '1/4', 'ketchup': '2', 'zest and juice from 1 lime': 'seasoning', 'ranch dressing': '1/2', 'BBQ sauce': '1/4', 'cayenne, to taste': 'seasoning', 'hot sauce': '1/4', 'melted butter or olive oil': '3', 'seasoned salt': '1', 'black pepper, to taste': 'seasoning'}","['1. Preheat the oven to 450° F. Line a baking sheet with parchment.', '2. In a bowl, whisk the eggs and pickle juice. Add the chicken and toss to coat. Combine the cornflakes, Panko, garlic powder, onion powder, paprika, cayenne, and a pinch of pepper to a bowl.', '3. Dredge the chicken through the crumbs, pressing to adhere. Place on the prepared baking sheet. Repeat with remaining chicken. Drizzle the chicken with olive oil. Bake for 12-15 minutes or until the chicken is cooked through.', '4. To make each sauce, combine all ingredients in a bowl. Taste and season with salt.']",927 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/06/Better-Than-The-Snack-Bar-Baked-Chicken-Nuggets...with-all-the-sauces-1-700x1050.jpg
Sheet Pan Cheesy Poblano Corn Enchiladas,{'minutes': '15'},{'minutes': '30'},{'minutes': '45'},"['extra virgin olive oil', 'kosher salt and black pepper', 'ears corn', 'poblano peppers, halved', 'small zucchini, chopped', 'yellow onion, quartered', 'whole garlic cloves, peeled', 'salsa verde', 'chipotle chilies in adobo, chopped', 'smoked paprika', 'honey', 'fresh cilantro, chopped', 'fresh basil, chopped', 'corn or flour tortillas', 'shredded cheddar cheese', 'shredded pepper jack cheese', 'avocado, yogurt/sour cream crumbled cotija/feta, and limes, for serving']","{'extra virgin olive oil': '2', 'kosher salt and black pepper': 'seasoning', 'ears corn': '2', 'poblano peppers, halved': '2', 'small zucchini, chopped': '1', 'yellow onion, quartered': '1', 'whole garlic cloves, peeled': '4', 'salsa verde': '3', 'chipotle chilies in adobo, chopped': '2-4', 'smoked paprika': '2', 'honey': '2', 'fresh cilantro, chopped': '1/2', 'fresh basil, chopped': '1/3', 'corn or flour tortillas': '10-12', 'shredded cheddar cheese': '1', 'shredded pepper jack cheese': '1/2', 'avocado, yogurt/sour cream crumbled cotija/feta, and limes, for serving': 'seasoning'}","['1. Preheat the oven to 425° F.', '2. Arrange the corn, poblano, zucchini, onions, and garlic on a baking sheet. Drizzle with olive oil and season with salt and pepper. Bake for 15-25 minutes, until the vegetables have a light char.', '3. Remove the corn kernels from the cob, de-seed the poblano pepper and cut into slices, and chop the onions and garlic. Add everything back to the baking sheet and toss with 1 cup salsa verde, the chipotle, paprika, honey, half the cheese, the cilantro, and basil.', '4. Pour 1 cup of the salsa verde onto the bottom of a 9×13 inch baking dish. Spoon the vegetable filling down the center of each tortilla, tuck, and roll. Place the tortillas, seam side down, into the baking dish. Pour the remaining salsa verde over top of the enchiladas. Top with the remaining cheese. Bake for 10-15 minutes, until the cheese has melted. Top as desired and enjoy warm!']",816 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/06/Sheet-Pan-Cheesy-Poblano-Corn-Enchiladas-1-700x1050.jpg
Panini Style Chicken Gyro,{'minutes': '15'},{'minutes': '15'},{'minutes': '45'},"['boneless skinless chicken breasts or thighs', 'plain full-fat Greek yogurt', 'extra virgin olive oil', 'juice from 1 lemon', 'red wine vinegar', 'garlic cloves, chopped or grated', 'smoked paprika', 'dried oregano', 'cumin', 'cayenne pepper', 'kosher salt', 'green bell peppers, quartered', 'cherry tomatoes, halved', 'Persian cucumbers, chopped', 'mixed fresh herbs, chopped', 'shredded gouda or mozzarella', 'fresh pitas or naan', 'Tzatziki and pickled onions, for serving']","{'boneless skinless chicken breasts or thighs': '1 1/2', 'plain full-fat Greek yogurt': '1/2', 'extra virgin olive oil': '4', 'juice from 1 lemon': 'seasoning', 'red wine vinegar': '2', 'garlic cloves, chopped or grated': '4', 'smoked paprika': '1', 'dried oregano': '1', 'cumin': '2', 'cayenne pepper': '1/2', 'kosher salt': 'seasoning', 'green bell peppers, quartered': '2', 'cherry tomatoes, halved': '1', 'Persian cucumbers, chopped': '2', 'mixed fresh herbs, chopped': '1/2', 'shredded gouda or mozzarella': '1 1/2', 'fresh pitas or naan': '6', 'Tzatziki and pickled onions, for serving': 'seasoning'}","['1. in a bowl, toss the chicken with the yogurt, 2 tablespoons olive oil, lemon juice, vinegar, garlic, paprika, oregano, cumin, and 1 teaspoon salt. Marinate 15-30 minutes or up to 12 hours in the fridge.', '2. Meanwhile, toss together the tomatoes, cucumbers, 1 tablespoon olive oil, herbs, and a pinch each of salt and pepper. Toss the bell peppers with 1 tablespoon olive oil.', '3. Set your grill, grill pan, or skillet to medium-high heat.\xa0Grill the chicken until lightly charred and cooked through, about 10 to 12 minutes total. During the same time, grill the peppers until light char marks appear, about 5 minutes. Remove the chicken from the grill and let cool for 5 minutes, then thinly slice.', ""4. Cut open one side of the pita, creating a small opening. Stuff the chicken, cheese, and peppers, evenly between each pita. If your pitas don't have a pocket, just make quesadilla style and fold 1 half over the other."", '5. Heat a panini press or large skillet over medium-high heat. Rub both sides of the pita with olive oil. Place one at a time, into the panini press and cook until the cheese is melted. Alternately, you can cook the sandwiches in a skillet as you would a grilled cheese.', '6. Serve each pita with Tzatziki, tomatoes, and cucumber slices on top. Eat!']",601 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/06/Panini-Style-Chicken-Gyros-1-700x1050.jpg
BBQ Beer Chicken Skewers with Avocado Corn and Feta Salsa,{'minutes': '10'},{'minutes': '20'},{'minutes': '30'},"['of your favorite beer', 'ketchup', 'honey', 'dijon mustard', 'Worcestershire sauce', 'chipotle chili powder', 'smoked paprika', 'garlic powder', 'kosher salt', 'boneless skinless chicken breasts, cut into bite-size chunks', 'jalapeños', 'grilled or steamed corn', 'fresh cilantro chopped', 'fresh basil chopped', 'lime juice', 'lemon juice', 'apple cider vinegar', 'crumbled feta cheese', 'whipped or mashed avocado, for serving']","{'of your favorite beer': '1/2', 'ketchup': '3/4', 'honey': '1/2', 'dijon mustard': '2', 'Worcestershire sauce': '2', 'chipotle chili powder': '2', 'smoked paprika': '1', 'garlic powder': '1', 'kosher salt': 'seasoning', 'boneless skinless chicken breasts, cut into bite-size chunks': '2', 'jalapeños': '1-2', 'grilled or steamed corn': '2', 'fresh cilantro chopped': '1/3', 'fresh basil chopped': '1/4', 'lime juice': '2', 'lemon juice': '1', 'apple cider vinegar': '1', 'crumbled feta cheese': '1/3', 'whipped or mashed avocado, for serving': 'seasoning'}","['1. In a pot, combine the beer, ketchup, honey, dijon, Worcestershire sauce, chili powder, paprika, garlic powder and about 1 teaspoon of salt. Bring the sauce to a boil over medium- high heat. Reduce the heat to low and simmer 15 minutes, until thickened.', '2. Combine the chicken and about 1/2 cup BBQ sauce in a bowl, tossing to coat.', '3. Set your grill, grill pan, or skillet to medium-high heat. Take skewers and thread the chicken pieces on.\xa0Grill the skewers until lightly charred and cooked through, turning them occasionally throughout cooking, about 10 to 12 minutes total.\xa0Alternately, you can roast the chicken at 400 degrees for 20-30 minutes.', '4. At the same time, grill the jalapeño until lightly charred, then give it a rough chop and toss with the corn, cilantro, basil, chives, lime juice, lemon juice, and vinegar. Season with salt then toss with the feta.', '5. Serve the chicken with the salsa, whipped avocado, and fresh herbs all on the side.']",543 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/05/Spicy-Beer-BBQ-Chicken-Skewers-with-Avocado-Corn-and-Feta-Salsa-1-700x1050.jpg
Grilled Vegetable Burrata Sandwich with Lemon Thyme Honey Mustard,{'minutes': '20'},{'minutes': '10'},{'minutes': '30'},"['extra virgin olive oil', 'honey', 'grainy dijon mustard', 'juice of 1 lemon', 'champagne or apple cider vinegar', 'chopped fresh basil', 'chopped fresh thyme', 'garlic, grated', 'kosher salt, black pepper, and red pepper flakes', 'zucchini or yellow squash, sliced lengthwise', 'bell peppers, quartered', 'loaf ciabatta bread, halved lengthwise', 'sharp provolone cheese', 'burrata cheese', 'baby spinach', 'fresh basil or mixed herbs']","{'extra virgin olive oil': '1/4', 'honey': '3', 'grainy dijon mustard': '2', 'juice of 1 lemon': 'seasoning', 'champagne or apple cider vinegar': '2', 'chopped fresh basil': '2', 'chopped fresh thyme': '1', 'garlic, grated': '2', 'kosher salt, black pepper, and red pepper flakes': 'seasoning', 'zucchini or yellow squash, sliced lengthwise': '2', 'bell peppers, quartered': '2', 'loaf ciabatta bread, halved lengthwise': '1', 'sharp provolone cheese': '4', 'burrata cheese': '8', 'baby spinach': '1', 'fresh basil or mixed herbs': '1/2'}","['1. To make the dressing. Combine all ingredients in a glass jar and whisk until smooth. Taste and adjust the salt and pepper.', '2. In a large bowl, toss the zucchini and peppers with 1/2 of the dressing. Let sit 10 minutes.', '3. Preheat the grill or grill pan to high.', '4. Rub each half of the bread with olive oil. Grill the bread, cut side down, for 3-5 minutes or until light grill marks appear. At the same time, grill the peppers and zucchini until softened, 3-4 minutes per side. Remove everything from the grill.', '5.\xa0Working with the bottom piece of bread, drizzle with a couple spoonfuls of the dressing, then layer on the vegetables, burrata, and provolone. Add the spinach and herbs. Drizzle the remaining dressing over everything. Add the top half of the ciabatta and gently push down on the sandwich. At this point, you can slice the sandwich and serve warm or wrap the sandwich tightly and place in the fridge for 1 hour or up to 1 day. Before serving, cut into 4-6 sandwiches.']",351 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/05/Grilled-Vegetable-Burrata-Sandwich-with-Lemon-Thyme-Honey-Mustard-1-700x1050.jpg
"Pesto Chicken, Corn, and Avocado Bacon Pasta Salad",{'minutes': '25'},{'minutes': '20'},{'minutes': '45'},"['boneless skinless chicken, cut into bite size chunks', 'basil pesto, homemade or store-bought', 'red pepper flakes, kosher salt, and black pepper', 'extra virgin olive oil', 'juice of 1 lemon', 'tahini or avocado oil mayo', 'dijon mustard', 'Worcestershire sauce', 'grated parmesan', 'short cut pasta', 'cubed cheddar cheese', 'croutons', 'shredded romaine lettuce', 'grilled or steamed corn', 'cooked bacon, crumbled', 'avocado, diced']","{'boneless skinless chicken, cut into bite size chunks': '1', 'basil pesto, homemade or store-bought': '1/2', 'red pepper flakes, kosher salt, and black pepper': 'seasoning', 'extra virgin olive oil': '1/3', 'juice of 1 lemon': 'seasoning', 'tahini or avocado oil mayo': '1/4', 'dijon mustard': '1', 'Worcestershire sauce': '2', 'grated parmesan': '1/3', 'short cut pasta': '1', 'cubed cheddar cheese': '1', 'croutons': '2', 'shredded romaine lettuce': '3', 'grilled or steamed corn': '4', 'cooked bacon, crumbled': '6', 'avocado, diced': '1'}","['1. In a bowl, combine the chicken, 1/2 cup pesto, red pepper flakes, and a large pinch of salt. Set your grill, grill pan, or skillet to medium-high heat. Grill the chicken until lightly charred and cooked through, turning halfway through cooking, about 10 to 12 minutes.', '2. Meanwhile, make the dressing. In a large salad bowl, whisk together the olive oil, lemon juice, tahini or mayo, dijon, Worcestershire, parmesan, and a pinch each of red pepper flakes, salt, and pepper.', '3. Bring a large pot of salted water to a boil. Boil the pasta to al dente, according to package directions. Drain. Add the hot pasta, cheddar, and 2 tablespoons pesto and toss vigorously to combine.\xa0Add the chicken, croutons, lettuce, corn, and bacon, tossing to combine.', '4. Top the pasta with avocado. Season with freshly cracked pepper and salt.\xa0Serve warm or cold.']",559 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2021/05/Pesto-Chicken-Corn-and-Avocado-Bacon-Pasta-Salad-1-700x1050.jpg
