title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images
Baked Crunchy Hot Honey Chicken,{'minutes': '15'},{'minutes': '25'},{'minutes': '40'},"['cornflakes', 'grated parmesan cheese', 'smoked paprika', 'onion powder', 'garlic powder', 'large eggs, beaten', 'hot sauce', 'chicken breast tenderloins', 'extra virgin olive oil, for drizzling', 'honey', 'hot sauce', 'cayenne pepper', 'chipotle chili powder', 'garlic powder', 'onion powder', 'sea salt', 'fresh thyme, cilantro, or parsley, for serving']","{'cornflakes': '6', 'grated parmesan cheese': '1/4', 'smoked paprika': '1', 'onion powder': '1/2', 'garlic powder': '1/2', 'large eggs, beaten': '2', 'hot sauce': '2-3', 'chicken breast tenderloins': '2', 'extra virgin olive oil, for drizzling': 'seasoning', 'honey': '1/2', 'cayenne pepper': '1-3', 'chipotle chili powder': '3/4', 'sea salt': 'seasoning', 'fresh thyme, cilantro, or parsley, for serving': 'seasoning'}","['1. Preheat the oven to 425° F. Line a baking sheet with parchment paper.', '2. In a food processor, combine the cornflakes, parmesan, paprika, onion powder, garlic powder, and a pinch of salt. Pulse until you have fine crumbs. Alternatively, you can crush the crumbs in a ziplock bag by stepping on them. Dump the crumbs into a shallow bowl.', '3. Beat the eggs in a bowl, add the hot sauce and chicken, and toss well to coat.', '3. Dredge the chicken through the crumbs, covering fully. Place on the prepared baking sheet. For a thicker coating, dip the chicken back through the eggs, then through the crumbs a 2nd time. Place on the prepared baking sheet. Drizzle with olive oil. Bake for 20-25 minutes, until crisp all around.', '4. Just before the chicken is done cooking, make the sauce. In a sauce pot, warm together the honey, hot sauce, cayenne, chili powder, onion powder, and garlic powder, plus a pinch of salt.', '5. Drizzle the warm sauce over the chicken. Top with herbs. If the sauce thickens, warm for 5 seconds in the microwave. Enjoy!']",403 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2023/01/Baked-Crunchy-Hot-Honey-Chicken-1.jpg
-,-,-,-,-,-,-,-,-,https://www.halfbakedharvest.com/wp-content/uploads/2021/11/Creamy-White-Chicken-Chili-1.jpg
Salsa Verde Chicken and Rice Tortilla Soup.,{'minutes': '15'},{'minutes': '30'},{'minutes': '45'},"['extra virgin olive oil', 'yellow onion, chopped', 'boneless skinless chicken thighs or breasts', 'chili powder', 'smoked paprika', 'dried oregano', 'kosher salt and black pepper', 'poblano peppers, chopped', 'salsa verde', 'low sodium chicken broth', 'black beans, drained', 'lime juice', 'cilantro, chopped', 'cooked rice', 'tortilla chips, for serving', 'yogurt, avocado, cheese, and green onions, for serving']","{'extra virgin olive oil': '2', 'yellow onion, chopped': '1', 'boneless skinless chicken thighs or breasts': '1', 'chili powder': '2', 'smoked paprika': '2', 'dried oregano': '1', 'kosher salt and black pepper': 'seasoning', 'poblano peppers, chopped': '1-2', 'salsa verde': '2', 'low sodium chicken broth': '6', 'black beans, drained': '1', 'lime juice': '2', 'cilantro, chopped': '1/2', 'cooked rice': '3', 'tortilla chips, for serving': 'seasoning', 'yogurt, avocado, cheese, and green onions, for serving': 'seasoning'}","['1. Heat the olive oil in a large pot over medium heat. Add the onion and cook until fragrant, 5 minutes. Stir in the poblano peppers, chicken, chili powder, paprika, oregano, and a pinch each of salt and pepper. Cook 5 minutes, until you smell the seasonings.', '2. Stir in the broth and salsa verde. Season with salt and pepper. Partially cover and simmer over medium-low heat for 15 minutes, until the chicken is cooked.', '3. Shred the chicken using 2 forks, then stir back into the soup. Add the beans, lime juice, and cilantro. Cook 10 minutes, to warm through, or up to 3 hours over the lowest heat possible. If needed, thin with additional broth.', '4. Stir the rice into the soup, then ladle into bowls. Top, as desired, with yogurt, cheese, avocado, cilantro, and green onions. Grab a handful of tortilla chips, and serve crushed over the soup or alongside the soup for scooping. Zest lime over each bowl. Enjoy!']",321 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2022/12/Salsa-Verde-Chicken-and-Rice-Tortilla-Soup-1.jpg
Saucy Braised Garlic Butter Meatballs with Orzo,{'minutes': '20'},{'minutes': '35'},{'minutes': '55'},"['ground chicken, pork, or beef', 'spicy Italian chicken sausage', 'Italian seasoning', 'grated parmesan cheese', 'poblano pepper, chopped', 'egg', 'kosher salt and black pepper', 'garlic', 'marinara sauce', 'diced tomatoes', 'fresh basil leaves', 'salted butter', 'fresh sage or rosemary', 'orzo pasta, cooked']","{'ground chicken, pork, or beef': '1 1/2', 'spicy Italian chicken sausage': '3/4', 'Italian seasoning': '1-2', 'grated parmesan cheese': '1', 'poblano pepper, chopped': '1', 'egg': '1', 'kosher salt and black pepper': 'seasoning', 'garlic': '4-6', 'marinara sauce': '6', 'diced tomatoes': '1', 'fresh basil leaves': '1/2', 'salted butter': '8', 'fresh sage or rosemary': '6', 'orzo pasta, cooked': '1'}","['1. Add the chicken, sausage, Italian seasoning, parmesan, poblano pepper, and egg to a bowl. Season with salt and pepper. Mix to combine. Coat your hands with oil, and roll the meat into tablespoon-size balls (around 22 meatballs).', '2. Heat a large braiser with sides over medium-high heat. Add olive oil, then add the meatballs and lightly sear, about 5 minutes. Add 2 tablespoons butter. Let the butter brown around the meatballs, another 2 minutes.', '3. Reduce the heat to medium. Pour in the marinara sauce, tomatoes, and add 3/4 cup water. Season with salt and pepper. Add the garlic and basil. Reduce the heat to low. Partially cover and simmer 20 minutes, until cooked through, or up to 3-4 hours, stirring every hour.', '4. Remove the garlic cloves from the meatballs. Add both the butter, sage, and garlic to a skillet set over medium heat. Mash the garlic into the butter, allowing the butter to brown and some of the garlic to get crispy.', '5. Before serving, cook the orzo. Toss the orzo in the garlic butter.', '6. Serve the meatballs and sauce over the orzo. Top with parmesan and basil.']",490 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2022/12/Saucy-Braised-Garlic-Butter-Meatballs-with-Orzo-1.jpg
Crockpot Sun-Dried Tomato Chicken with Creamy Polenta,{'minutes': '15'},{'hours': '2'},"{'hours': '2', 'minutes': '15'}","['oil-packed sun-dried tomatoes', 'boneless skinless chicken thighs or breast', 'shallot, chopped', 'garlic, chopped', 'Italian seasoning', 'paprika or smoked paprika', 'chili flakes', 'kosher salt and black pepper', 'dijon mustard', 'grainy dijon mustard', 'dry white wine', 'lemon juice', 'heavy cream', 'grated parmesan cheese + the rind', 'fresh baby spinach']","{'oil-packed sun-dried tomatoes': '1', 'boneless skinless chicken thighs or breast': '2', 'shallot, chopped': '1', 'garlic, chopped': '2', 'Italian seasoning': '1', 'paprika or smoked paprika': '1', 'chili flakes': 'seasoning', 'kosher salt and black pepper': 'seasoning', 'dijon mustard': '1', 'grainy dijon mustard': '1', 'dry white wine': '1/2', 'lemon juice': '2', 'heavy cream': '1', 'grated parmesan cheese + the rind': '3/4', 'fresh baby spinach': '2'}","['1. Drain 2 tablespoons of oil from the sun-dried tomato jar into the crockpot. Chop the sun-dried tomatoes and set aside.', '2. In the crockpot, rub the chicken with the shallot, garlic, Italian seasoning, and the mustards. Season with salt, pepper, and chili flakes. Add the sun-dried tomatoes. Pour over the wine. Add the lemon juice and parmesan rind (if using). Cover and cook on low for 2-4 hours or on high for 1-2 hours.', '2. Preheat the broiler to high. Remove the chicken from the slow cooker and place on a baking sheet.', '3. Crank the heat on the slow cooker to high. Stir in the cream, spinach, and parmesan.', '4. Rub the chicken with the reserved oil, then broil 2-5 minutes, until crisp. Serve the chicken and sauce over creamy polenta, rice, or with crusty bread.']",398 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2022/12/Crockpot-Sun-Dried-Tomato-Chicken-1.jpg
Crockpot Crispy Pork Ramen,{'minutes': '20'},{'hours': '6'},"{'hours': '6', 'minutes': '20'}","['medium yellow onions, thinly sliced', 'pork butt or 6 chicken thighs/breast', 'low sodium chicken broth', 'tamari or soy sauce', 'white miso paste', 'chili paste', 'Chinese 5 spice', 'chopped fresh ginger', 'sliced cremini mushrooms', 'honey or brown sugar', 'canned coconut milk', 'toasted sesame oil', 'ramen noodles', 'soft or hard boiled eggs, for serving', 'toasted nori sheets, candied jalapeños, green onions, and chili oil, for serving']","{'medium yellow onions, thinly sliced': '2-3', 'pork butt or 6 chicken thighs/breast': '2-3', 'low sodium chicken broth': '6-8', 'tamari or soy sauce': '1/4', 'white miso paste': '2', 'chili paste': '2-4', 'Chinese 5 spice': '1', 'chopped fresh ginger': '1', 'sliced cremini mushrooms': '2', 'honey or brown sugar': '2-3', 'canned coconut milk': '1', 'toasted sesame oil': '1', 'ramen noodles': '4', 'soft or hard boiled eggs, for serving': 'seasoning', 'toasted nori sheets, candied jalapeños, green onions, and chili oil, for serving': 'seasoning'}","['1. \xa0Layer the onions on the bottom of your crockpot. Add the pork butt/chicken, broth, tamari, miso paste, chili paste, Chinese 5 spice, ginger, and mushrooms. Cover and cook on low for 6-8 hours or on high for 4-6 hours.', '2. Preheat the broiler to high. Remove the pork and place it onto a baking sheet. Break into a few chunks. Drizzle each chunk with honey. Broil until caramelized on top, about 5-8 minutes, but watch closely.', '3. Meanwhile, crank the heat on the slow cooker to high. Stir in the coconut milk and toasted sesame oil. Add the noodles and let cook, uncovered, for about 5 minutes.', '4. Ladle the broth, mushrooms, and noodles into bowls. Top with crispy pork. Top as desired with eggs, green onions, jalapeños, and chili oil. Serve immediately.']",319 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2022/12/Crockpot-Crispy-Pork-Ramen-1.jpg
Creamy Gnocchi Chicken Soup,{'minutes': '20'},{'minutes': '25'},{'minutes': '45'},"['extra virgin olive oil', 'yellow onion, chopped', 'carrots, chopped', 'celery stalks, chopped', 'salted butter', 'all-purpose flour', 'boneless skinless chicken breasts or thighs', 'garlic, chopped', 'Italian seasoning (see note)', 'paprika or smoked paprika', 'fresh thyme leaves', 'chili flakes', 'kosher salt and black pepper', 'low sodium vegetable broth', 'chopped sun-dried tomatoes', 'baby spinach', 'canned coconut milk, heavy cream, or whole milk', 'grated parmesan', 'fresh potato gnocchi']","{'extra virgin olive oil': '2', 'yellow onion, chopped': '1', 'carrots, chopped': '6', 'celery stalks, chopped': '4', 'salted butter': '2', 'all-purpose flour': '2', 'boneless skinless chicken breasts or thighs': '3/4', 'garlic, chopped': '2-4', 'Italian seasoning (see note)': '1', 'paprika or smoked paprika': '1', 'fresh thyme leaves': '2', 'chili flakes': '1', 'kosher salt and black pepper': '1', 'low sodium vegetable broth': '4-6', 'chopped sun-dried tomatoes': '1/2', 'baby spinach': '4-6', 'canned coconut milk, heavy cream, or whole milk': '1 1/2', 'grated parmesan': '1/2', 'fresh potato gnocchi': '1'}","['1. In a large soup pot set over medium heat, combine the olive oil and onion. Cook 5 minutes, until fragrant. Add the carrots and celery. Cook another 3 minutes.', '2. Stir in the butter and flour, cook 1 minute. Add the chicken, garlic, Italian seasoning, paprika, thyme, and a pinch each of chili flakes, salt, and pepper. Toss to coat in spices. Add 4 cups broth. Simmer over medium heat for 20 minutes, until the chicken is cooked through.', '3. Pull the chicken out and shred using 2 forks. Add back to the soup.', '4. Stir in the spinach, sun-dried tomatoes, cream/milk, parmesan, and gnocchi. Cook until warmed throughout, about 5 minutes. If the soup is too thick, add additional broth.', '5. Serve the soup topped with parmesan. Enjoy warm, preferably with a crusty piece of bread.']",483 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2022/12/Creamy-Gnocchi-Chicken-Soup-7.jpg
Spicy Buffalo White Chicken Chili Tacos,{'minutes': '15'},{'minutes': '25'},{'minutes': '40'},"['extra virgin olive oil', 'ground chicken', 'yellow onion, chopped', 'poblano pepper, seeded and chopped', 'dried parsley', 'dried chives', 'dried dill', 'dried garlic', 'smoked paprika', 'kosher salt and black pepper', 'buffalo sauce', 'salsa verde', 'hard shell tacos', 'shredded Mexican cheese', 'sour cream or plain Greek yogurt', 'fresh cilantro, chopped', 'garlic powder', 'onion powder', 'pickled jalapeños, chopped + 2 tablespoons brine', 'lime juice']","{'extra virgin olive oil': '1', 'ground chicken': '1', 'yellow onion, chopped': '1', 'poblano pepper, seeded and chopped': '1', 'dried parsley': '2', 'dried chives': '2', 'dried dill': '1', 'dried garlic': '1', 'smoked paprika': '3/4', 'kosher salt and black pepper': 'seasoning', 'buffalo sauce': '1/2', 'salsa verde': '1/2', 'hard shell tacos': '12', 'shredded Mexican cheese': '2', 'sour cream or plain Greek yogurt': '1', 'fresh cilantro, chopped': '3/4', 'garlic powder': '1', 'onion powder': '1', 'pickled jalapeños, chopped + 2 tablespoons brine': '1/4', 'lime juice': '1/3'}","['1. Preheat the oven to 425° F.', '2. In a large skillet, heat the olive oil, chicken, and onion over medium heat. Cook the meat, breaking it up as it cooks, until the chicken is browned, about 5 minutes. Add the poblano pepper, parsley, chives, dill, garlic powder, paprika, and a pinch of salt. Add 1/3 cup water. Reduce the heat to medium and simmer until the sauce has thickened slightly around the chicken, 5 minutes. Stir in the buffalo sauce and salsa verde. Cook until most of the sauce coats the chicken, 5 minutes. Remove from the heat.', '3. Line the taco shells up on a sheet pan or in a 9×13 inch baking dish. Transfer to the oven and bake 5 minutes. Evenly divide the meat among each taco shell and top with cheese. Bake 10 minutes, until the cheese has melted.', '4. Meanwhile, make the ""ranch"". Combine all ingredients in a bowl and stir until creamy.', '5. Serve the tacos topped with the ranch, avocado, candied jalapeños, and any other desired toppings.']",433 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2022/12/Spicy-Buffalo-White-Chicken-Chili-Tacos-1.jpg
Easy Spicy Baked Potato Soup,{'minutes': '15'},{'minutes': '30'},{'minutes': '45'},"['thick cut bacon, chopped', 'yellow onion, chopped', 'garlic, chopped', 'kosher salt and black pepper', 'salted butter', 'all-purpose or gluten free flour', 'low sodium vegetable broth', 'Russet potatoes, peeled and chopped', 'milk', 'salsa verde', 'plain greek yogurt or sour cream', 'shredded cheddar cheese', 'fresh cilantro, chopped', 'chopped green onion, for serving']","{'thick cut bacon, chopped': '6', 'yellow onion, chopped': '1', 'garlic, chopped': '4', 'kosher salt and black pepper': 'seasoning', 'salted butter': '2', 'all-purpose or gluten free flour': '1/4', 'low sodium vegetable broth': '4', 'Russet potatoes, peeled and chopped': '4', 'milk': '2', 'salsa verde': '1/3', 'plain greek yogurt or sour cream': '1/3', 'shredded cheddar cheese': '1', 'fresh cilantro, chopped': '1/2', 'chopped green onion, for serving': 'seasoning'}","[""1. Cook the bacon in a large dutch oven over medium heat until crisp, about 5 minutes. Remove from the pot and reserve. If there's excess bacon grease, drain off all but 1 tablespoon."", '2. To the same pot, add the onion and cook 5 minutes, until fragrant. Add the garlic. Stir in the butter and flour, cook 1 minute. Pour over broth and stir in the potatoes. Partially cover and simmer over medium heat for 15-20 minutes, until the potatoes are very soft. Use a potato masher or fork to mash the potatoes. I like to leave my soup chunky and do 1/3 of the potatoes.', '3. Stir in the milk, salsa verde, yogurt/sour cream, and cheddar cheese. Cook 5-10 minutes, until the cheese is melted. Remove from the heat and stir in the cilantro. If needed, thin with additional broth.', '4. Ladle the soup into bowls. Top, as desired, with yogurt/sour cream, cheese, cilantro, and green onions. Adds lots of bacon. Eat and enjoy!']",471 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2022/12/5X9A6613.jpg
Sheet Pan Sticky Ginger Soy Chicken and Broccoli,{'minutes': '10'},{'minutes': '30'},{'minutes': '40'},"['chicken breasts or thighs, cut into 2 inch cubes', 'broccoli florets', 'honey', 'ketchup', 'tamari or soy sauce', 'pomegranate juice', 'garlic, chopped', 'chopped fresh ginger', 'chili flakes', 'jasmine rice, for serving', 'sliced green onions and pomegranate']","{'chicken breasts or thighs, cut into 2 inch cubes': '2', 'broccoli florets': '3', 'honey': '1/2', 'ketchup': '1/2', 'tamari or soy sauce': '1/3', 'pomegranate juice': '2', 'garlic, chopped': '2', 'chopped fresh ginger': '1', 'chili flakes': 'seasoning', 'jasmine rice, for serving': 'seasoning', 'sliced green onions and pomegranate': 'seasoning'}","['1. Preheat the oven to 450° F. Rub a baking sheet with oil.', '2. Arrange the chicken and broccoli in the prepared baking dish.', '3. In a bowl, whisk together the honey, ketchup, tamari, pomegranate juice, garlic, ginger, and a good pinch of chili flakes. Pour the sauce over the chicken and toss to coat. Bake for 25-30 minutes, until the chicken is cooked through and the sauce is bubbling.', '5. Turn the oven to broil and broil 3-5 minutes, until the chicken caramelizes on top. WATCH CLOSELY, the broiler works fast. Serve the chicken, broccoli, and sauce over bowls of rice topped with green onions and pomegranate, if desired.']",349 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2022/12/Sheet-Pan-Sticky-Ginger-Soy-Chicken-and-Broccoli-1.jpg
Sweet Potato Cheddar Pierogi with Bacon Bits,{'minutes': '30'},{'hours': '1'},"{'hours': '1', 'minutes': '30'}","['all-purpose flour', 'kosher salt', 'salted butter, melted', 'plain full fat greek yogurt', 'large egg', 'sweet potatoes', 'salted butter', 'shredded sharp cheddar cheese', 'garlic powder', 'kosher salt and black pepper', 'thick cut bacon, finely chopped', 'salted butter', 'chopped fresh rosemary', 'chili flakes']","{'all-purpose flour': '2', 'kosher salt': '1', 'salted butter, melted': '2', 'plain full fat greek yogurt': '1', 'large egg': '1', 'sweet potatoes': '2', 'salted butter': '6', 'shredded sharp cheddar cheese': '1 1/2', 'garlic powder': '1', 'kosher salt and black pepper': 'seasoning', 'thick cut bacon, finely chopped': '6', 'chopped fresh rosemary': '1', 'chili flakes': 'seasoning'}","['1. To make the dough. In a medium bowl, combine the flour, salt, butter, yogurt, and egg, and mix until combined. Knead the dough for 2-3 minutes. Cover and let sit 30 minutes.', '2. To make the filling. Preheat the oven to 425° F. Prick the sweet potatoes all over with a fork. Bake directly on the rack until tender, 50-60 minutes. Allow to cool.', '3. Once cool use your hands to peel away the sweet potato skins. They should just easily slip off. Place the potatoes in a bowl and mash well. Stir in the cheddar cheese, garlic powder, and a pinch each of salt and pepper.', '4. Roll the dough out onto a floured surface to 1/8 inch thickness. Using a biscuit cutter, cut out 3-inch circles.\xa0Spoon 2 teaspoons of filling into the center of each round. Brush the edges with water and fold half of the dough over the filling to enclose it. Press down the edges to seal, pressing out all the air. Keep the dough covered as you work to prevent it from drying out. At this point, the\xa0pierogi can be flash-frozen on a baking sheet for 30 minutes, then transferred to a freezer bag and frozen for up to 3 months.', '5. When ready to cook, bring a large pot of salted water to a boil. Boil the pierogi in batches for 2-3 minutes, or until they float. Drain.', '6. Cook the bacon in a large skillet over medium heat until crisp. Pull it out, and drain the excess fat. Add the butter and rosemary. Cook 2-3 minutes, until the butter is brown and the rosemary is crisp.\xa0Remove from the heat and add the chili flakes.', '7. Drop the pierogi into the sauce, gently tossing to combine. Serve in the sauce, and top with cheddar cheese and bacon bits. EAT!']",512 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2022/11/Sweet-Potato-Cheddar-Pierogi-with-Bacon-Bits-1.jpg
Crockpot Creamy Coconut Chicken Tikka Masala,{'minutes': '15'},{'hours': '5'},"{'hours': '5', 'minutes': '15'}","['boneless skinless chicken breasts or thighs, cubed', 'yellow onion, chopped', 'shallot, chopped', 'garlic, chopped', 'fresh grated ginger', 'garam masala', 'ground turmeric', 'kosher salt', 'full-fat plain Greek yogurt', 'tomato paste', 'full-fat unsweetened coconut milk', 'cilantro, chopped', 'salted butter', 'sesame seeds', 'chili flakes', 'paprika']","{'boneless skinless chicken breasts or thighs, cubed': '2', 'yellow onion, chopped': '1', 'shallot, chopped': '1', 'garlic, chopped': '2', 'fresh grated ginger': '1', 'garam masala': '2', 'ground turmeric': '1 1/2', 'kosher salt': 'seasoning', 'full-fat plain Greek yogurt': '1/4', 'tomato paste': '1', 'full-fat unsweetened coconut milk': '1', 'cilantro, chopped': '1/3', 'salted butter': '6', 'sesame seeds': '2', 'chili flakes': '1-2', 'paprika': '1/2'}","['1. In the bowl of your crockpot, combine the chicken, yogurt, onion, shallot, garlic, ginger, garam masala, turmeric, 1 teaspoon kosher salt, and a pinch of chili flakes. Let sit 10 minutes. Add the tomato paste and 1/3 cup water. Cover and cook on low for 5-6 hours or on high for 3-4 hours.', '2. Crank the heat to high. Stir in the coconut milk and cook, uncovered, 10 minutes until warmed. Stir in the cilantro.', '3. Meanwhile, melt together the butter, sesame seeds, chili flakes, and paprika. Cook until the butter is browning. Remove from the heat.', '4. Serve the chicken and sauce over bowls of rice with fresh naan. Enjoy!']",316 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2022/11/Crockpot-Creamy-Coconut-Chicken-Tikka-Masala-1.jpg
Crockpot Coq au Vin Meatballs,{'minutes': '20'},{'hours': '4'},"{'hours': '4', 'minutes': '20'}","['ground turkey or chicken', 'grated parmesan cheese', 'chopped fresh sage', 'chopped fresh thyme', 'onion powder', 'garlic powder', 'chili flakes', 'kosher salt and pepper', 'dry red wine, such as Cabernet Sauvignon', 'low sodium chicken broth', 'tomato paste', 'carrots, chopped', 'sliced cremini mushrooms', 'thick-cut bacon, halved', 'onion, quartered', 'garlic, top trimmed off to reveal the cloves', 'bay leaves', 'thyme', 'salted butter', 'fresh parsley, chopped']","{'ground turkey or chicken': '1 1/2', 'grated parmesan cheese': '1', 'chopped fresh sage': '1', 'chopped fresh thyme': '2', 'onion powder': '1', 'garlic powder': '1', 'chili flakes': 'seasoning', 'kosher salt and pepper': 'seasoning', 'dry red wine, such as Cabernet Sauvignon': '3/4', 'low sodium chicken broth': '3/4', 'tomato paste': '2', 'carrots, chopped': '4', 'sliced cremini mushrooms': '1', 'thick-cut bacon, halved': '2', 'onion, quartered': '1', 'garlic, top trimmed off to reveal the cloves': '1', 'bay leaves': '2', 'thyme': '4', 'salted butter': '6', 'fresh parsley, chopped': '1/2'}","['1. Add the chicken, 3/4 cup parmesan, sage, thyme, onion powder, garlic powder, chili flakes, salt, and pepper to a bowl. Mix to combine. Roll the meat into tablespoon-size balls (will make 16-18 meatballs).', '2. Pour over the wine and broth. Add the tomato paste, carrots, mushrooms, and bacon. Season with salt and pepper. Arrange the onion, garlic, bay leaves, and thyme around the meatballs. Cover and cook on low for 3-4 hours or on high for 1-2 hours.', '3. Preheat the broiler to high. Remove the meatballs and garlic from the slow cooker and place onto a baking sheet. Remove and discard the bacon and bay leaves. Crank the heat on the slow cooker to high. Let cook, uncovered, 10-30 minutes.', '4. Sprinkle the meatballs with 1/4 cup parmesan. Arrange the butter around the meatballs and garlic, then broil 1-3 minutes, until crisp. Peel away the garlic skin, then chop the garlic and mix with the butter on the sheet pan. Toss the meatballs in the butter.', '5. Serve the meatballs in the sauce with parsley and parmesan.']",415 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2022/11/Crockpot-Coq-au-Vin-Meatballs-1.jpg
Pull Apart Roasted Garlic Spinach and Artichoke Dip Sliders,{'minutes': '15'},{'hours': '1'},"{'hours': '1', 'minutes': '15'}","['garlic', 'extra virgin olive oil', 'dinner rolls, halved lengthwise', 'cream cheese, at room temperature', 'sour cream', 'frozen chopped spinach, thawed, and squeezed dry of excess water', 'marinated artichokes, chopped', 'shredded fontina or mozzarella cheese', 'grated parmesan or asiago cheese', 'onion powder', 'kosher salt and black pepper', 'chili flakes', 'pickled jalapeños', 'salted butter, at room temp or melted', 'dried oregano', 'dried parsley']","{'garlic': '1', 'extra virgin olive oil': 'seasoning', 'dinner rolls, halved lengthwise': '1', 'cream cheese, at room temperature': '6', 'sour cream': '1/4', 'frozen chopped spinach, thawed, and squeezed dry of excess water': '10', 'marinated artichokes, chopped': '1', 'shredded fontina or mozzarella cheese': '1', 'grated parmesan or asiago cheese': '1/3', 'onion powder': '1', 'kosher salt and black pepper': 'seasoning', 'chili flakes': 'seasoning', 'pickled jalapeños': 'seasoning', 'salted butter, at room temp or melted': '3', 'dried oregano': '1', 'dried parsley': '1'}","['1. Preheat the oven to 400° F.', '2. Slice off the top portion of the garlic head to expose some of the cloves. Place the garlic on a piece of foil. Drizzle with olive oil, wrap it up, and bake for 40-55 minutes, until deeply golden and very soft.', '3. Meanwhile, in a bowl mix together the cream cheese, sour cream, spinach, artichokes, half of the mozzarella, half of the parmesan, and the onion powder. Season with salt, pepper, and chili flakes (to taste).', '4. Place the bottom half of the dinner rolls\xa0onto a baking sheet lined with parchment. Top with spinach dip, then the remaining mozzarella. Arrange the jalapeños on top. Place the top half of the roll over the cheese.', '5. Let the garlic cool, then squeeze the cloves out into a bowl. Add the butter, remaining parmesan, oregano, parsley, and chili flakes (to taste). Mash the cloves into the butter with a fork. Spread the butter over the top of the rolls. Cover the rolls and bake 10 minutes. Remove the foil and continue baking another 10 minutes, until the cheese has melted.', '6. Brush with any remaining garlic butter, serve immediately.']",214 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2022/11/Pull-Apart-Garlic-Butter-Spinach-and-Artichoke-Dip-Sliders-1.jpg
Easiest No-Boil Brie Mac and Cheese,{'minutes': '10'},{'minutes': '45'},{'minutes': '55'},"['dry shells or elbow macaroni', 'shredded Havarti cheese', 'shredded cheddar cheese', 'shredded fontina cheese', 'whole milk', 'sour cream', 'ground mustard', 'cayenne', 'kosher salt and black pepper', 'brie, rind removed, and cubed', 'crushed Ritz Crackers', 'salted butter, at room temperature', 'onion powder', 'garlic powder', 'paprika']","{'dry shells or elbow macaroni': '1', 'shredded Havarti cheese': '1 1/4', 'shredded cheddar cheese': '1 1/4', 'shredded fontina cheese': '1', 'whole milk': '3', 'sour cream': '1/2', 'ground mustard': '1/4', 'cayenne': '1/4', 'kosher salt and black pepper': 'seasoning', 'brie, rind removed, and cubed': '6', 'crushed Ritz Crackers': '1 1/2', 'salted butter, at room temperature': '2', 'onion powder': '1/2', 'garlic powder': '1/2', 'paprika': '1/4'}","['1. Preheat the oven to 375° F. Butter a 9×13-inch baking dish.', '2. To the baking dish, add the dry pasta, half of each shredded cheese, the milk, sour cream, ground mustard, cayenne, and 1/3 cup water. Season with salt and pepper. Stir to combine. Push the cubes of brie into the pasta. Tightly cover the baking dish with the foil. Bake for 25 minutes.', '3. Meanwhile, in a bowl, mix the Ritz with the butter, onion powder, garlic powder, and paprika.', '4. Uncover the pasta and sprinkle over the remaining shredded cheese. Top evenly with the Ritz. Bake another 15-20 minutes, or until the cheese is melted and bubbly. Remove from the oven. Dig in and enjoy!']",436 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2022/11/Easiest-No-Boil-Brie-Mac-and-Cheese-1.jpg
-,-,-,-,-,-,-,-,-,https://www.halfbakedharvest.com/wp-content/uploads/2022/11/Our-2022-Thanksgiving-Menu-and-Guide-–-the-Quick-and-Cozy-Pumpkin-Menu-1.jpg
